syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority_ratio0,sonority_ratio1,sonority_dir,syl_weight0,syl_weight1,syl_open0,syl_open1,syl_phoncat0,syl_phoncat1,onset_phoncat0,onset_phoncat1,koda_phoncat0,koda_phoncat1,nucleus_phoncat0,nucleus_phoncat1,syl_len0,syl_len1,koda_len0,koda_len1,onset_len0,onset_len1,nucleus_len0,nucleus_len1,syl_cv0,syl_cv1,cv_ratio0,cv_ratio1,pos,comp_struct,nomen,comp_len,Word,stress_class
loch,ø,h,ch,och,loch,dloch,C,KC,CKC,CCKC,CCCKC,ø,Spund,ø,S,Sp,Spu,Spun,Spund,C,CC,CCK,CCKC,CCKCC,ø,14,11,2,3,-1,heavy,light,c,c,CCKCC,CKC,CC,C,CC,C,K,K,5,4,2,1,2,1,1,1,CCVCC,CVC,4,2,N,NN,T,2,Spundloch,paenultima
hund,ø,d,nd,und,hund,rhund,C,CC,KCC,CKCC,CCKCC,ø,Sp2r,ø,S,Sp,Spu,Spue,Spuer,C,CC,CCL,CCLC,CCLCC,ø,14,13,3,3,0,light,heavy,c,c,CCLC,CKCC,CC,C,C,CC,L,K,4,4,1,2,2,1,2,1,CCVVC,CVCC,1,3,N,VN,T,2,Spuerhund,paenultima
sinn,ø,n,nn,inn,sinn,rsinn,C,KC,CKC,CCKC,LCCKC,ø,Sp2r,ø,S,Sp,Spu,Spue,Spuer,C,CC,CCL,CCLC,CCLCC,ø,14,12,3,4,-1,light,light,c,c,CCLC,CKC,CC,C,C,C,L,K,4,4,1,1,2,1,2,1,CCVVC,CVC,1,2,N,VN,T,2,Spuersinn,paenultima
schnell,ø,l,ll,ell,nell,hnell,C,KC,CKC,CCKC,CCCKC,ø,spurt,ø,s,sp,spu,spur,spurt,C,CC,CCK,CCKC,CCKCC,ø,15,14,3,3,0,heavy,light,c,c,CCKCC,CCKC,CC,CC,CC,C,K,K,5,7,2,1,2,2,1,1,CCVCC,CCVC,4,3,A,NA,F,2,spurtschnell,paenultima
stark,ø,k,rk,ark,tark,stark,C,CC,KCC,CKCC,CCKCC,ø,spurt,ø,s,sp,spu,spur,spurt,C,CC,CCK,CCKC,CCKCC,ø,15,13,3,2,-1,heavy,heavy,c,c,CCKCC,CCKCC,CC,CC,CC,CC,K,K,5,5,2,2,2,2,1,1,CCVCC,CCVCC,4,4,A,NA,F,2,spurtstark,paenultima
bank,ø,k,nk,ank,bank,sbank,C,CC,KCC,CKCC,ACKCC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,11,3,2,-1,light,heavy,c,c,CCLA,CKCC,CC,C,A,CC,L,K,6,4,1,2,2,1,2,1,CCVVC,CVCC,1,3,N,NN,T,2,Staatsbank,paenultima
dienst,ø,t,st,nst,enst,ienst,C,CC,CCC,LCCC,CLCCC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,14,3,2,1,light,heavy,c,c,CCLA,CLCCC,CC,C,A,CCC,L,L,6,6,1,3,2,1,2,2,CCVVC,CVVCCC,1,2,N,NN,T,2,Staatsdienst,paenultima
form,ø,m,rm,orm,form,sform,C,CC,KCC,CKCC,ACKCC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,14,3,3,1,light,heavy,c,c,CCLA,CKCC,CC,C,A,CC,L,K,6,4,1,2,2,1,2,1,CCVVC,CVCC,1,3,N,NN,T,2,Staatsform,paenultima
rat,ø,t,at,rat,srat,tsrat,C,LC,CLC,ACLC,LACLC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,15,3,5,1,light,light,c,c,CCLA,CLC,CC,C,A,C,L,L,6,3,1,1,2,1,2,2,CCVVC,CVVC,1,1,N,NN,T,2,Staatsrat,paenultima
recht,ø,t,ht,cht,echt,recht,C,CC,KCC,CKCC,ACKCC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,12,3,3,0,light,heavy,c,c,CCLA,CKCC,CC,C,A,CC,L,K,6,5,1,2,2,1,2,1,CCVVC,CVCC,1,3,N,NN,T,2,Staatsrecht,paenultima
treu,ø,u,eu,reu,treu,streu,D,CD,CCD,ACCD,LACCD,ø,staats,ø,s,st,sta,staa,staat,C,CC,CCL,CCLA,CCLAC,ø,13,15,3,5,1,light,light,c,o,CCLA,CCD,CC,CC,A,,L,D,6,4,1,0,2,2,2,2,CCVVC,CCVV,1,1,A,NA,F,2,staatstreu,paenultima
volk,ø,k,lk,olk,volk,svolk,C,CC,KCC,CKCC,ACKCC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,12,3,3,0,light,heavy,c,c,CCLA,CKCC,CC,C,A,CC,L,K,6,4,1,2,2,1,2,1,CCVVC,CVCC,1,3,N,NN,T,2,Staatsvolk,paenultima
wohl,ø,l,hl,ohl,wohl,swohl,C,LC,CLC,ACLC,LACLC,ø,Staats,ø,S,St,Sta,Staa,Staat,C,CC,CCL,CCLA,CCLAC,ø,13,11,3,3,-1,light,light,c,c,CCLA,CLC,CC,C,A,C,L,L,6,4,1,1,2,1,2,2,CCVVC,CVVC,1,1,N,NN,T,2,Staatswohl,paenultima
reim,ø,m,im,eim,reim,breim,C,DC,CDC,CCDC,LCCDC,ø,Stab,ø,S,St,Sta,Stab,Stabr,C,CC,CCL,CCLC,CCLCC,ø,13,17,3,5,2,light,light,c,c,CCLC,CDC,CC,C,C,C,L,D,4,4,1,1,2,1,2,2,CCVVC,CVVC,1,1,N,NN,T,2,Stabreim,paenultima
arzt,ø,t,zt,rzt,arzt,sarzt,C,AC,CAC,LCAC,CLCAC,ø,Stabs,ø,S,St,Sta,Stab,Stabs,C,CC,CCL,CCLC,CCLCC,ø,14,16,2,4,1,heavy,heavy,c,c,CCLCC,LCAC,CC,,CC,CAC,L,L,5,4,2,3,2,0,2,2,CCVVCC,VVCCC,2,1,N,NN,T,2,Stabsarzt,paenultima
werk,ø,k,rk,erk,werk,bwerk,C,CC,KCC,CKCC,CCKCC,ø,Stab,ø,S,St,Sta,Stab,Stabw,C,CC,CCL,CCLC,CCLCC,ø,13,12,3,3,0,light,heavy,c,c,CCLC,CKCC,CC,C,C,CC,L,K,4,4,1,2,2,1,2,1,CCVVC,CVCC,1,3,N,NN,T,2,Stabwerk,paenultima
bild,ø,d,ld,ild,bild,tbild,C,CC,KCC,CKCC,CCKCC,ø,Stadt,ø,S,St,Sta,Stad,Stadt,C,CC,CCK,CCKC,CCKCC,ø,9,14,2,3,3,light,heavy,c,c,CCKC,CKCC,CC,C,C,CC,K,K,5,4,1,2,2,1,1,1,CCVC,CVCC,3,3,N,NN,T,2,Stadtbild,paenultima
flucht,ø,t,ht,cht,ucht,lucht,C,CC,KCC,CKCC,CCKCC,ø,Stadt,ø,S,St,Sta,Stad,Stadt,C,CC,CCK,CCKC,CCKCC,ø,9,15,2,3,3,light,heavy,c,c,CCKC,CCKCC,CC,CC,C,CC,K,K,5,6,1,2,2,2,1,1,CCVC,CCVCC,3,4,N,NN,T,2,Stadtflucht,paenultima
gas,ø,s,as,gas,tgas,dtgas,C,LC,CLC,CCLC,KCCLC,ø,Stadt,ø,S,St,Sta,Stad,Stadt,C,CC,CCK,CCKC,CCKCC,ø,9,12,2,4,2,light,light,c,c,CCKC,CLC,CC,C,C,C,K,L,5,3,1,1,2,1,1,2,CCVC,CVVC,3,1,N,NN,T,2,Stadtgas,paenultima
haus,ø,s,us,aus,haus,thaus,C,DC,CDC,CCDC,KCCDC,ø,Stadt,ø,S,St,Sta,Stad,Stadt,C,CC,CCK,CCKC,CCKCC,ø,9,12,2,4,2,light,light,c,c,CCKC,CDC,CC,C,C,C,K,D,5,4,1,1,2,1,1,2,CCVC,CVVC,3,1,N,NN,T,2,Stadthaus,paenultima
kern,ø,n,rn,ern,kern,tkern,C,CC,KCC,CKCC,CCKCC,ø,Stadt,ø,S,St,Sta,Stad,Stadt,C,CC,CCK,CCKC,CCKCC,ø,9,14,2,3,3,light,heavy,c,c,CCKC,CKCC,CC,C,C,CC,K,K,5,4,1,2,2,1,1,1,CCVC,CVCC,3,3,N,NN,T,2,Stadtkern,paenultima
klatsch,ø,h,ch,sch,tsch,atsch,A,KA,CKA,CCKA,CCCKA,ø,Stadt,ø,S,St,Sta,Stad,Stadt,C,CC,CCK,CCKC,CCKCC,ø,9,12,2,3,2,light,light,c,c,CCKC,CCKA,CC,CC,C,A,K,K,5,7,1,1,2,2,1,1,CCVC,CCVC,3,3,N,NN,T,2,Stadtklatsch,paenultima
park,ø,k,rk,ark,park,tpark,C,CC,KCC,CKCC,CCKCC,ø,Stadt,ø,S,St,Sta,Stad,Stadt,C,CC,CCK,CCKC,CCKCC,ø,9,12,2,3,2,light,heavy,c,c,CCKC,CKCC,CC,C,C,CC,K,K,5,4,1,2,2,1,1,1,CCVC,CVCC,3,3,N,NN,T,2,Stadtpark,paenultima
plan,ø,n,an,lan,plan,tplan,C,LC,CLC,CCLC,CCCLC,ø,Stadt,ø,S,St,Sta,Stad,Stadt,C,CC,CCK,CCKC,CCKCC,ø,9,18,2,4,5,light,light,c,c,CCKC,CCLC,CC,CC,C,C,K,L,5,4,1,1,2,2,1,2,CCVC,CCVVC,3,1,N,NN,T,2,Stadtplan,paenultima
rand,ø,d,nd,and,rand,trand,C,CC,KCC,CKCC,CCKCC,ø,Stadt,ø,S,St,Sta,Stad,Stadt,C,CC,CCK,CCKC,CCKCC,ø,9,14,2,3,3,light,heavy,c,c,CCKC,CKCC,CC,C,C,CC,K,K,5,4,1,2,2,1,1,1,CCVC,CVCC,3,3,N,NN,T,2,Stadtrand,paenultima
rat,ø,t,at,rat,trat,dtrat,C,LC,CLC,CCLC,KCCLC,ø,Stadt,ø,S,St,Sta,Stad,Stadt,C,CC,CCK,CCKC,CCKCC,ø,9,15,2,5,3,light,light,c,c,CCKC,CLC,CC,C,C,C,K,L,5,3,1,1,2,1,1,2,CCVC,CVVC,3,1,N,NN,T,2,Stadtrat,paenultima
recht,ø,t,ht,cht,echt,recht,C,CC,KCC,CKCC,CCKCC,ø,Stadt,ø,S,St,Sta,Stad,Stadt,C,CC,CCK,CCKC,CCKCC,ø,9,12,2,3,2,light,heavy,c,c,CCKC,CKCC,CC,C,C,CC,K,K,5,5,1,2,2,1,1,1,CCVC,CVCC,3,3,N,NN,T,2,Stadtrecht,paenultima
teil,ø,l,il,eil,teil,tteil,C,DC,CDC,CCDC,KCCDC,ø,Stadt,ø,S,St,Sta,Stad,Stadt,C,CC,CCK,CCKC,CCKCC,ø,9,15,2,5,3,light,light,c,c,CCKC,CDC,CC,C,C,C,K,D,5,4,1,1,2,1,1,2,CCVC,CVVC,3,1,N,NN,T,2,Stadtteil,paenultima
tor,ø,r,or,tor,ttor,dttor,C,LC,CLC,CCLC,KCCLC,ø,Stadt,ø,S,St,Sta,Stad,Stadt,C,CC,CCK,CCKC,CCKCC,ø,9,11,2,3,1,light,light,c,c,CCKC,CLC,CC,C,C,C,K,L,5,3,1,1,2,1,1,2,CCVC,CVVC,3,1,N,NN,T,2,Stadttor,paenultima
band,ø,d,nd,and,band,lband,C,CC,KCC,CKCC,CCKCC,ø,Stahl,ø,S,St,Sta,Stah,Stahl,C,CC,CCL,CCLC,CCLCC,ø,16,11,4,2,-2,light,heavy,c,c,CCLC,CKCC,CC,C,C,CC,L,K,5,4,1,2,2,1,2,1,CCVVC,CVCC,1,3,N,NN,T,2,Stahlband,paenultima
bau,ø,u,au,bau,lbau,hlbau,D,CD,CCD,LCCD,CLCCD,ø,Stahl,ø,S,St,Sta,Stah,Stahl,C,CC,CCL,CCLC,CCLCC,ø,16,11,4,5,-2,light,light,c,o,CCLC,CD,CC,C,C,,L,D,5,3,1,0,2,1,2,2,CCVVC,CVV,1,0,N,NN,T,2,Stahlbau,paenultima
blau,ø,u,au,lau,blau,lblau,D,CD,CCD,CCCD,LCCCD,ø,stahl,ø,s,st,sta,stah,stahl,C,CC,CCL,CCLC,CCLCC,ø,16,15,4,5,0,light,light,c,o,CCLC,CCD,CC,CC,C,,L,D,5,4,1,0,2,2,2,2,CCVVC,CCVV,1,1,A,NA,F,2,stahlblau,paenultima
draht,ø,t,ht,aht,raht,draht,C,LC,CLC,CCLC,CCCLC,ø,Stahl,ø,S,St,Sta,Stah,Stahl,C,CC,CCL,CCLC,CCLCC,ø,16,16,4,4,0,light,light,c,c,CCLC,CCLC,CC,CC,C,C,L,L,5,5,1,1,2,2,2,2,CCVVC,CCVVC,1,1,N,NN,T,2,Stahldraht,paenultima
grau,ø,u,au,rau,grau,lgrau,D,CD,CCD,CCCD,LCCCD,ø,stahl,ø,s,st,sta,stah,stahl,C,CC,CCL,CCLC,CCLCC,ø,16,15,4,5,0,light,light,c,o,CCLC,CCD,CC,CC,C,,L,D,5,4,1,0,2,2,2,2,CCVVC,CCVV,1,1,A,NA,F,2,stahlgrau,paenultima
hart,ø,t,rt,art,hart,lhart,C,CC,KCC,CKCC,CCKCC,ø,stahl,ø,s,st,sta,stah,stahl,C,CC,CCL,CCLC,CCLCC,ø,16,12,4,3,-2,light,heavy,c,c,CCLC,CKCC,CC,C,C,CC,L,K,5,4,1,2,2,1,2,1,CCVVC,CVCC,1,3,A,NA,F,2,stahlhart,paenultima
helm,ø,m,lm,elm,helm,lhelm,C,CC,KCC,CKCC,CCKCC,ø,Stahl,ø,S,St,Sta,Stah,Stahl,C,CC,CCL,CCLC,CCLCC,ø,16,14,4,3,-1,light,heavy,c,c,CCLC,CKCC,CC,C,C,CC,L,K,5,4,1,2,2,1,2,1,CCVVC,CVCC,1,3,N,NN,T,2,Stahlhelm,paenultima
rohr,ø,r,hr,ohr,rohr,lrohr,C,LC,CLC,CCLC,LCCLC,ø,Stahl,ø,S,St,Sta,Stah,Stahl,C,CC,CCL,CCLC,CCLCC,ø,16,14,4,4,-1,light,light,c,c,CCLC,CLC,CC,C,C,C,L,L,5,4,1,1,2,1,2,2,CCVVC,CVVC,1,1,N,NN,T,2,Stahlrohr,paenultima
werk,ø,k,rk,erk,werk,lwerk,C,CC,KCC,CKCC,CCKCC,ø,Stahl,ø,S,St,Sta,Stah,Stahl,C,CC,CCL,CCLC,CCLCC,ø,16,12,4,3,-2,light,heavy,c,c,CCLC,CKCC,CC,C,C,CC,L,K,5,4,1,2,2,1,2,1,CCVVC,CVCC,1,3,N,NN,T,2,Stahlwerk,paenultima
knecht,ø,t,ht,cht,echt,necht,C,CC,KCC,CKCC,CCKCC,ø,Stall,ø,S,St,Sta,Stal,Stall,C,CC,CCK,CCKC,CCKCC,ø,12,12,3,2,0,light,heavy,c,c,CCKC,CCKCC,CC,CC,C,CC,K,K,5,6,1,2,2,2,1,1,CCVC,CCVCC,3,4,N,NN,T,2,Stallknecht,paenultima
baum,ø,m,um,aum,baum,mbaum,C,DC,CDC,CCDC,KCCDC,ø,Stamm,ø,S,St,Sta,Stam,Stamm,C,CC,CCK,CCKC,CCKCC,ø,11,14,2,4,2,light,light,c,c,CCKC,CDC,CC,C,C,C,K,D,5,4,1,1,2,1,1,2,CCVC,CVVC,3,1,N,NN,T,2,Stammbaum,paenultima
buch,ø,h,ch,uch,buch,mbuch,C,LC,CLC,CCLC,KCCLC,ø,Stamm,ø,S,St,Sta,Stam,Stamm,C,CC,CCK,CCKC,CCKCC,ø,11,10,2,3,0,light,light,c,c,CCKC,CLC,CC,C,C,C,K,L,5,4,1,1,2,1,1,2,CCVC,CVVC,3,1,N,NN,T,2,Stammbuch,paenultima
form,ø,m,rm,orm,form,mform,C,CC,KCC,CKCC,CCKCC,ø,Stamm,ø,S,St,Sta,Stam,Stamm,C,CC,CCK,CCKC,CCKCC,ø,11,14,2,3,2,light,heavy,c,c,CCKC,CKCC,CC,C,C,CC,K,K,5,4,1,2,2,1,1,1,CCVC,CVCC,3,3,N,NN,T,2,Stammform,paenultima
gast,ø,t,st,ast,gast,mgast,C,CC,KCC,CKCC,CCKCC,ø,Stamm,ø,S,St,Sta,Stam,Stamm,C,CC,CCK,CCKC,CCKCC,ø,11,9,2,2,-1,light,heavy,c,c,CCKC,CKCC,CC,C,C,CC,K,K,5,4,1,2,2,1,1,1,CCVC,CVCC,3,3,N,NN,T,2,Stammgast,paenultima
haus,ø,s,us,aus,haus,mhaus,C,DC,CDC,CCDC,KCCDC,ø,Stamm,ø,S,St,Sta,Stam,Stamm,C,CC,CCK,CCKC,CCKCC,ø,11,12,2,4,1,light,light,c,c,CCKC,CDC,CC,C,C,C,K,D,5,4,1,1,2,1,1,2,CCVC,CVVC,3,1,N,NN,T,2,Stammhaus,paenultima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,Stamm,ø,S,St,Sta,Stam,Stamm,C,CC,CCK,CCKC,CCKCC,ø,11,10,2,3,0,light,light,c,c,CCKC,CKC,CC,C,C,C,K,K,5,5,1,1,2,1,1,1,CCVC,CVC,3,2,N,NN,T,2,Stammtisch,paenultima
ton,ø,n,on,ton,mton,mmton,C,LC,CLC,CCLC,KCCLC,ø,Stamm,ø,S,St,Sta,Stam,Stamm,C,CC,CCK,CCKC,CCKCC,ø,11,10,2,3,0,light,light,c,c,CCKC,CLC,CC,C,C,C,K,L,5,3,1,1,2,1,1,2,CCVC,CVVC,3,1,N,NN,T,2,Stammton,paenultima
wort,ø,t,rt,ort,wort,mwort,C,CC,KCC,CKCC,CCKCC,ø,Stamm,ø,S,St,Sta,Stam,Stamm,C,CC,CCK,CCKC,CCKCC,ø,11,12,2,3,1,light,heavy,c,c,CCKC,CKCC,CC,C,C,CC,K,K,5,4,1,2,2,1,1,1,CCVC,CVCC,3,3,N,NN,T,2,Stammwort,paenultima
bein,ø,n,in,ein,bein,dbein,C,DC,CDC,CCDC,CCCDC,ø,Stand,ø,S,St,Sta,Stan,Stand,C,CC,CCK,CCKC,CCKCC,ø,12,14,2,4,1,heavy,light,c,c,CCKCC,CDC,CC,C,CC,C,K,D,5,4,2,1,2,1,1,2,CCVCC,CVVC,4,1,N,NN,T,2,Standbein,paenultima
bild,ø,d,ld,ild,bild,dbild,C,CC,KCC,CKCC,CCKCC,ø,Stand,ø,S,St,Sta,Stan,Stand,C,CC,CCK,CCKC,CCKCC,ø,12,14,2,3,1,heavy,heavy,c,c,CCKCC,CKCC,CC,C,CC,CC,K,K,5,4,2,2,2,1,1,1,CCVCC,CVCC,4,3,N,NN,T,2,Standbild,paenultima
fest,ø,t,st,est,fest,dfest,C,CC,KCC,CKCC,CCKCC,ø,stand,ø,s,st,sta,stan,stand,C,CC,CCK,CCKC,CCKCC,ø,12,9,2,2,-1,heavy,heavy,c,c,CCKCC,CKCC,CC,C,CC,CC,K,K,5,4,2,2,2,1,1,1,CCVCC,CVCC,4,3,A,NA,F,2,standfest,paenultima
licht,ø,t,ht,cht,icht,licht,C,CC,KCC,CKCC,CCKCC,ø,Stand,ø,S,St,Sta,Stan,Stand,C,CC,CCK,CCKC,CCKCC,ø,12,14,2,3,1,heavy,heavy,c,c,CCKCC,CKCC,CC,C,CC,CC,K,K,5,5,2,2,2,1,1,1,CCVCC,CVCC,4,3,N,NN,T,2,Standlicht,paenultima
ort,ø,t,rt,ort,dort,ndort,C,CC,KCC,CKCC,CCKCC,ø,Stand,ø,S,St,Sta,Stan,Stand,C,CC,CCK,CCKC,CCKCC,ø,12,11,2,3,0,heavy,heavy,c,c,CCKCC,KCC,CC,,CC,CC,K,K,5,3,2,2,2,0,1,1,CCVCC,VCC,4,2,N,NN,T,2,Standort,paenultima
punkt,ø,t,kt,nkt,unkt,punkt,C,CC,CCC,KCCC,CKCCC,ø,Stand,ø,S,St,Sta,Stan,Stand,C,CC,CCK,CCKC,CCKCC,ø,12,14,2,2,1,heavy,heavy,c,c,CCKCC,CKCCC,CC,C,CC,CCC,K,K,5,5,2,3,2,1,1,1,CCVCC,CVCCC,4,4,N,NN,T,2,Standpunkt,paenultima
recht,ø,t,ht,cht,echt,recht,C,CC,KCC,CKCC,CCKCC,ø,Stand,ø,S,St,Sta,Stan,Stand,C,CC,CCK,CCKC,CCKCC,ø,12,12,2,3,0,heavy,heavy,c,c,CCKCC,CKCC,CC,C,CC,CC,K,K,5,5,2,2,2,1,1,1,CCVCC,CVCC,4,3,N,NN,T,2,Standrecht,paenultima
uhr,ø,r,hr,uhr,duhr,nduhr,C,LC,CLC,CCLC,KCCLC,ø,Stand,ø,S,St,Sta,Stan,Stand,C,CC,CCK,CCKC,CCKCC,ø,12,12,2,6,0,heavy,light,c,c,CCKCC,LC,CC,,CC,C,K,L,5,3,2,1,2,0,1,2,CCVCC,VVC,4,0,N,NN,T,2,Standuhr,paenultima
blind,ø,d,nd,ind,lind,blind,C,CC,KCC,CKCC,CCKCC,ø,star,ø,s,st,sta,star,starb,C,CC,CCL,CCLC,CCLCC,ø,16,17,4,3,1,light,heavy,c,c,CCLC,CCKCC,CC,CC,C,CC,L,K,4,5,1,2,2,2,2,1,CCVVC,CCVCC,1,4,A,NA,F,2,starblind,paenultima
bier,ø,r,er,ier,bier,kbier,C,LC,CLC,CCLC,CCCLC,ø,Stark,ø,S,St,Sta,Star,Stark,C,CC,CCK,CCKC,CCKCC,ø,13,13,2,4,0,heavy,light,c,c,CCKCC,CLC,CC,C,CC,C,K,L,5,4,2,1,2,1,1,2,CCVCC,CVVC,4,1,N,AN,T,2,Starkbier,paenultima
strom,ø,m,om,rom,trom,strom,C,LC,CLC,CCLC,CCCLC,ø,Stark,ø,S,St,Sta,Star,Stark,C,CC,CCK,CCKC,CCKCC,ø,13,15,2,3,1,heavy,light,c,c,CCKCC,CCCLC,CC,CCC,CC,C,K,L,5,5,2,1,2,3,1,2,CCVCC,CCCVVC,4,2,N,AN,T,2,Starkstrom,paenultima
kopf,ø,f,pf,opf,kopf,rkopf,A,KA,CKA,CCKA,KCCKA,ø,Starr,ø,S,St,Sta,Star,Starr,C,CC,CCK,CCKC,CCKCC,ø,12,8,3,2,-2,light,light,c,c,CCKC,CKA,CC,C,C,A,K,K,5,4,1,1,2,1,1,1,CCVC,CVC,3,2,N,AN,T,2,Starrkopf,paenultima
krampf,ø,f,pf,mpf,ampf,rampf,A,CA,KCA,CKCA,CCKCA,ø,Starr,ø,S,St,Sta,Star,Starr,C,CC,CCK,CCKC,CCKCC,ø,12,15,3,3,2,light,heavy,c,c,CCKC,CCKCA,CC,CC,C,CA,K,K,5,6,1,2,2,2,1,1,CCVC,CCVCC,3,4,N,AN,T,2,Starrkrampf,paenultima
sinn,ø,n,nn,inn,sinn,rsinn,C,KC,CKC,CCKC,KCCKC,ø,Starr,ø,S,St,Sta,Star,Starr,C,CC,CCK,CCKC,CCKCC,ø,12,12,3,4,0,light,light,c,c,CCKC,CKC,CC,C,C,C,K,K,5,4,1,1,2,1,1,1,CCVC,CVC,3,2,N,AN,T,2,Starrsinn,paenultima
sucht,ø,t,ht,cht,ucht,sucht,C,CC,KCC,CKCC,CCKCC,ø,Starr,ø,S,St,Sta,Star,Starr,C,CC,CCK,CCKC,CCKCC,ø,12,11,3,2,0,light,heavy,c,c,CCKC,CKCC,CC,C,C,CC,K,K,5,5,1,2,2,1,1,1,CCVC,CVCC,3,3,N,AN,T,2,Starrsucht,paenultima
bahn,ø,n,hn,ahn,bahn,tbahn,C,LC,CLC,CCLC,CCCLC,ø,Start,ø,S,St,Sta,Star,Start,C,CC,CCK,CCKC,CCKCC,ø,13,14,2,4,1,heavy,light,c,c,CCKCC,CLC,CC,C,CC,C,K,L,5,4,2,1,2,1,1,2,CCVCC,CVVC,4,1,N,VN,T,2,Startbahn,paenultima
block,ø,k,ck,ock,lock,block,C,KC,CKC,CCKC,CCCKC,ø,Start,ø,S,St,Sta,Star,Start,C,CC,CCK,CCKC,CCKCC,ø,13,12,2,3,0,heavy,light,c,c,CCKCC,CCKC,CC,CC,CC,C,K,K,5,5,2,1,2,2,1,1,CCVCC,CCVC,4,3,N,NN,T,2,Startblock,paenultima
loch,ø,h,ch,och,loch,tloch,C,KC,CKC,CCKC,CCCKC,ø,Start,ø,S,St,Sta,Star,Start,C,CC,CCK,CCKC,CCKCC,ø,13,11,2,3,-1,heavy,light,c,c,CCKCC,CKC,CC,C,CC,C,K,K,5,4,2,1,2,1,1,1,CCVCC,CVC,4,2,N,NN,T,2,Startloch,paenultima
platz,ø,z,tz,atz,latz,platz,A,KA,CKA,CCKA,CCCKA,ø,Start,ø,S,St,Sta,Star,Start,C,CC,CCK,CCKC,CCKCC,ø,13,12,2,3,0,heavy,light,c,c,CCKCC,CCKA,CC,CC,CC,A,K,K,5,5,2,1,2,2,1,1,CCVCC,CCVC,4,3,N,VN,T,2,Startplatz,paenultima
schu$,ø,s,ss,uss,huss,chuss,C,KC,CKC,CCKC,CCCKC,ø,Start,ø,S,St,Sta,Star,Start,C,CC,CCK,CCKC,CCKCC,ø,13,10,2,3,-1,heavy,light,c,c,CCKCC,CKC,CC,C,CC,C,K,K,5,5,2,1,2,1,1,1,CCVCC,CVC,4,2,N,NN,T,2,Startschuss,paenultima
sprung,ø,g,ng,ung,rung,prung,C,KC,CKC,CCKC,CCCKC,ø,Start,ø,S,St,Sta,Star,Start,C,CC,CCK,CCKC,CCKCC,ø,13,17,2,3,2,heavy,light,c,c,CCKCC,CCCKC,CC,CCC,CC,C,K,K,5,6,2,1,2,3,1,1,CCVCC,CCCVC,4,4,N,NN,T,2,Startsprung,paenultima
blatt,ø,t,tt,att,latt,blatt,C,KC,CKC,CCKC,CCCKC,ø,Staub,ø,S,St,Sta,Stau,Staub,C,CC,CCD,CCDC,CCDCC,ø,13,12,3,3,0,light,light,c,c,CCDC,CCKC,CC,CC,C,C,D,K,5,5,1,1,2,2,2,1,CCVVC,CCVC,1,3,N,NN,T,2,Staubblatt,paenultima
frei,ø,i,ei,rei,frei,bfrei,D,CD,CCD,CCCD,DCCCD,ø,staub,ø,s,st,sta,stau,staub,C,CC,CCD,CCDC,CCDCC,ø,13,15,3,5,1,light,light,c,o,CCDC,CCD,CC,CC,C,,D,D,5,4,1,0,2,2,2,2,CCVVC,CCVV,1,1,A,NA,F,2,staubfrei,paenultima
kamm,ø,m,mm,amm,kamm,bkamm,C,KC,CKC,CCKC,DCCKC,ø,Staub,ø,S,St,Sta,Stau,Staub,C,CC,CCD,CCDC,CCDCC,ø,13,10,3,3,-1,light,light,c,c,CCDC,CKC,CC,C,C,C,D,K,5,4,1,1,2,1,2,1,CCVVC,CVC,1,2,N,NN,T,2,Staubkamm,paenultima
korn,ø,n,rn,orn,korn,bkorn,C,CC,KCC,CKCC,CCKCC,ø,Staub,ø,S,St,Sta,Stau,Staub,C,CC,CCD,CCDC,CCDCC,ø,13,14,3,3,1,light,heavy,c,c,CCDC,CKCC,CC,C,C,CC,D,K,5,4,1,2,2,1,2,1,CCVVC,CVCC,1,3,N,NN,T,2,Staubkorn,paenultima
tuch,ø,h,ch,uch,tuch,btuch,C,LC,CLC,CCLC,DCCLC,ø,Staub,ø,S,St,Sta,Stau,Staub,C,CC,CCD,CCDC,CCDCC,ø,13,10,3,3,-1,light,light,c,c,CCDC,CLC,CC,C,C,C,D,L,5,4,1,1,2,1,2,2,CCVVC,CVVC,1,1,N,VN,T,2,Staubtuch,paenultima
