syl_len0,syl_len1,syl_len2,syl0,syl1,syl2,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,rhyme2,cv_ratio0,cv_ratio1,cv_ratio2,koda_len0,koda_len1,koda_len2,onset_len0,onset_len1,onset_len2,nucleus_len0,nucleus_len1,nucleus_len2,comp_len,sonority0,sonority1,sonority2,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_dir,syl_class0,syl_class1,syl_class2,onset_class0,onset_class1,onset_class2,koda_class0,koda_class1,koda_class2,nucleus_class0,nucleus_class1,nucleus_class2,syl_weight0,syl_weight1,syl_weight2,nomen,sylcnt,stress_class
2,2,4,Me,ga,phon,on,ø,N,R,AS,ø,C,CL,CLC,CLCK,CLCKC,C,LC,CLC,KCLC,CKCLC,ø,CVV,CVC,CVVC,0,2,1,0,1,1,1,1,1,2,1,2,1,1001,101,1101,3,2,2,1,CL,CK,CLC,C,C,C,?,?,C,L,K,L,1,1,1,T,3,ultima
4,2,3,Trei,de,lei,ei,ø,N,N,SA,ø,C,CC,CCD,CCDC,CCDCK,D,CD,KCD,CKCD,DCKCD,acc,CCVV,CV,CVV,1,1,0,0,0,0,2,1,1,2,1,2,1,111,101,11,3,2,4,-1,CCD,CK,CD,CC,C,C,?,?,?,D,K,D,1,0,1,T,3,ultima
3,3,5,Ver,qui,ckung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CCVC,CVC,2,3,2,1,1,1,1,2,1,1,1,1,1,111,201,1101,2,2,2,1,CKC,CCK,CKC,C,CC,C,C,?,C,K,K,K,1,1,1,T,3,paenultima
3,3,3,zer,zau,sen,en,zer,V,V,AS,noacc,A,AK,AKC,AKCA,AKCAD,C,KC,CKC,DCKC,ADCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,101,1101,2,3,2,1,AKC,AD,CKC,A,A,C,C,?,C,K,D,K,1,1,0,F,3,paenultima
3,2,4,Neu,be,ginn,inn,ø,N,AN,SS,ø,C,CD,CDC,CDCK,CDCKC,C,KC,CKC,KCKC,CKCKC,ø,CVV,CV,CVC,0,1,2,0,0,1,1,1,1,2,1,1,2,1001,101,1101,4,2,2,1,CD,CK,CKC,C,C,C,?,?,C,D,K,K,1,0,1,T,3,antepaenultima
7,2,2,Schlitz,au,ge,e,ø,N,NN,SS,ø,C,CC,CCK,CCKA,CCKAD,K,CK,DCK,ADCK,KADCK,ø,CCVC,VV,CV,3,0,1,1,0,0,2,0,1,1,2,1,2,211,1,101,2,6,2,-1,CCKA,D,CK,CC,?,C,A,?,?,K,D,K,1,1,0,T,3,antepaenultima
5,3,2,Schaf,wol,le,e,ø,N,NN,SS,ø,C,CL,CLC,CLCC,CLCCK,K,CK,KCK,CKCK,CCKCK,ø,CVVC,CVC,CV,1,2,1,1,1,0,1,1,1,2,1,1,2,201,101,11,2,2,3,-1,CLC,CK,CK,C,C,C,C,?,?,L,K,K,1,1,0,T,3,antepaenultima
2,3,3,Ge,wis,sen,en,ø,N,N,S,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,CKCKC,ø,CV,CVC,CVC,1,2,2,0,1,1,1,1,1,1,1,1,1,101,101,1101,2,3,2,1,CK,CK,CKC,C,C,C,?,?,C,K,K,K,0,1,0,T,3,paenultima
2,6,3,ab,schmel,zen,en,ab,V,V,AS,acc,K,KC,KCC,KCCC,KCCCK,C,KC,AKC,CAKC,KCAKC,ø,VC,CCVC,CVC,1,3,2,1,1,1,0,2,1,1,1,1,1,101,1111,1101,2,2,2,1,KC,CCKC,AKC,?,CC,A,C,C,C,K,K,K,1,1,0,F,3,antepaenultima
2,6,3,ab,schmal,zen,en,ab,V,V,AS,acc,K,KC,KCC,KCCC,KCCCK,C,KC,AKC,CAKC,KCAKC,ø,VC,CCVC,CVC,1,3,2,1,1,1,0,2,1,1,1,1,1,101,1111,1101,2,2,2,1,KC,CCKC,AKC,?,CC,A,C,C,C,K,K,K,1,1,0,F,3,antepaenultima
3,6,3,aus,gleich,bar,ar,aus,A,V,SA,acc,D,DC,DCC,DCCC,DCCCD,C,LC,CLC,CCLC,DCCLC,ø,VVC,CCVVC,CVVC,0,1,1,1,1,1,0,2,1,2,2,2,1,101,211,111,3,2,3,1,DC,CCDC,CLC,?,CC,C,C,C,C,D,D,L,1,1,1,F,3,antepaenultima
7,3,2,Schwimm,bla,se,e,ø,N,VN,SS,ø,C,CC,CCK,CCKC,CCKCC,K,CK,LCK,CLCK,CCLCK,ø,CCVC,CCVV,CV,3,1,1,1,0,0,2,2,1,1,2,1,2,1201,111,101,2,3,2,-1,CCKC,CCL,CK,CC,CC,C,C,?,?,K,L,K,1,1,0,T,3,antepaenultima
4,4,2,Spar,flam,me,e,ø,N,VN,SS,ø,C,CC,CCL,CCLC,CCLCC,K,CK,KCK,CKCK,CCKCK,ø,CCVVC,CCVC,CV,1,3,1,1,1,0,2,2,1,2,1,1,2,211,111,1001,2,2,3,1,CCLC,CCK,CK,CC,CC,C,C,?,?,L,K,K,1,1,0,T,3,antepaenultima
6,2,3,Schwin,de,lei,ei,ø,N,V,SA,ø,C,CC,CCK,CCKC,CCKCC,D,CD,KCD,CKCD,CCKCD,acc,CCVC,CV,CVV,3,1,0,1,0,0,2,1,1,1,1,2,1,1201,101,11,2,2,4,-1,CCKC,CK,CD,CC,C,C,C,?,?,K,K,D,1,0,1,T,3,ultima
4,3,4,Tanz,tur,nier,ier,ø,N,VN,SS,ø,C,CK,CKC,CKCA,CKCAC,C,LC,CLC,CCLC,KCCLC,ø,CVCC,CVC,CVVC,3,2,1,2,1,1,1,1,1,1,1,2,2,1201,111,1011,2,3,3,-1,CKCA,CKC,CLC,C,C,C,CA,C,C,K,K,L,2,1,1,T,3,antepaenultima
3,3,3,aus,pum,pen,en,aus,V,V,AS,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,CCKC,KCCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,1101,1101,3,2,2,1,DC,CKC,CKC,?,C,C,C,C,C,D,K,K,1,1,0,F,3,antepaenultima
5,3,2,Platz,wet,te,e,ø,N,NN,SS,ø,C,CC,CCK,CCKA,CCKAC,K,CK,KCK,CKCK,ACKCK,ø,CCVC,CVC,CV,3,2,1,1,1,0,2,1,1,1,1,1,2,211,101,101,2,2,2,-1,CCKA,CK,CK,CC,C,C,A,?,?,K,K,K,1,1,0,T,3,antepaenultima
6,2,4,Schutz,ge,b2hr,2hr,ø,N,NN,SS,ø,C,CK,CKA,CKAC,CKACK,C,LC,CLC,KCLC,CKCLC,ø,CVC,CV,CVVC,2,1,1,1,0,1,1,1,1,1,1,2,2,201,101,111,2,2,3,-1,CKA,CK,CLC,C,C,C,A,?,C,K,K,L,1,0,1,T,3,antepaenultima
7,2,2,Schimpf,na,me,e,ø,N,VN,ø,ø,C,CK,CKC,CKCA,CKCAC,K,CK,LCK,CLCK,ACLCK,ø,CVCC,CVV,CV,3,0,1,2,0,0,1,1,1,1,2,1,2,1201,1001,1001,2,4,3,-1,CKCA,CL,CK,C,C,C,CA,?,?,K,L,K,2,1,0,T,3,antepaenultima
2,2,3,du,se,lig,ig,ø,A,V,SA,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,KCKC,CKCKC,noacc,CVV,CV,CVC,0,1,2,0,0,1,1,1,1,2,1,1,1,101,101,111,3,2,3,1,CL,CK,CKC,C,C,C,?,?,C,L,K,K,1,0,1,F,3,antepaenultima
3,3,3,ver,ren,ten,en,ver,V,N,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,1011,1101,2,3,2,1,CKC,CKC,CKC,C,C,C,C,C,C,K,K,K,1,1,0,F,3,paenultima
6,2,3,Schild,wa,che,e,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCC,K,CK,KCK,CKCK,CCKCK,ø,CVCC,CVC,CV,3,2,1,2,1,0,1,1,1,1,1,1,2,211,101,101,2,2,2,-1,CKCC,CK,CK,C,C,C,CC,?,?,K,K,K,2,1,0,T,3,antepaenultima
2,3,3,un,ste,tig,ig,ø,A,A,AS,ø,K,KC,KCC,KCCC,KCCCL,C,KC,CKC,LCKC,CLCKC,noacc,VC,CCVV,CVC,1,1,2,1,0,1,0,2,1,1,2,1,1,1001,201,201,3,2,2,-1,KC,CCL,CKC,?,CC,C,C,?,C,K,L,K,1,1,1,F,3,antepaenultima
3,2,3,Zie,re,rei,ei,ø,N,V,SA,ø,A,AL,ALC,ALCK,ALCKC,D,CD,KCD,CKCD,LCKCD,ø,CVV,CV,CVV,0,1,0,0,0,0,1,1,1,2,1,2,1,101,11,11,3,3,4,-1,AL,CK,CD,A,C,C,?,?,?,L,K,D,1,0,1,T,3,ultima
2,5,3,An,schl1,ger,er,an,N,V,SA,acc,K,KC,KCC,KCCC,KCCCL,C,KC,CKC,LCKC,CLCKC,ø,VC,CCVV,CVC,1,1,2,1,0,1,0,2,1,1,2,1,1,1001,111,111,3,2,2,-1,KC,CCL,CKC,?,CC,C,C,?,C,K,L,K,1,1,0,T,3,antepaenultima
1,5,4,A,ckers,mann,ann,ø,N,N,SA,ø,K,KC,KCK,KCKC,KCKCC,C,KC,CKC,CCKC,CCCKC,ø,VC,CVCC,CVC,1,3,2,1,2,1,0,1,1,1,1,1,1,1,211,2001,4,2,2,1,K,CKCC,CKC,?,C,C,?,CC,C,K,K,K,1,0,1,T,3,antepaenultima
1,2,3,O,be,rin,in,ø,N,N,SA,ø,L,LC,LCK,LCKC,LCKCK,C,KC,CKC,KCKC,CKCKC,ø,VV,CV,CVC,0,1,2,0,0,1,0,1,1,2,1,1,1,1,101,1011,4,2,3,1,L,CK,CKC,?,C,C,?,?,C,L,K,K,1,0,1,T,3,antepaenultima
1,3,4,A,tom,kern,ern,ø,N,NN,SS,ø,K,KC,KCL,KCLC,KCLCC,C,CC,KCC,CKCC,CCKCC,ø,VC,CVVC,CVCC,1,1,3,1,1,2,0,1,1,1,2,1,2,1,1101,1111,4,2,2,1,K,CLC,CKCC,?,C,C,?,C,CC,K,L,K,1,1,2,T,3,paenultima
2,4,3,Fu,sche,lei,ei,ø,N,V,SA,ø,C,CK,CKC,CKCK,CKCKC,D,CD,KCD,CKCD,KCKCD,ø,CVC,CVC,VV,2,2,0,1,1,0,1,1,0,1,1,2,1,101,111,1,3,2,6,-1,CK,CKC,D,C,C,?,?,C,?,K,K,D,1,0,1,T,3,antepaenultima
2,4,4,Na,cken,haar,aar,ø,N,NN,SS,ø,C,CK,CKC,CKCK,CKCKC,C,LC,CLC,CCLC,KCCLC,ø,CVC,CVC,CVVC,2,2,1,1,1,1,1,1,1,1,1,2,2,1001,1101,111,3,2,3,-1,CK,CKC,CLC,C,C,C,?,C,C,K,K,L,1,0,1,T,3,antepaenultima
4,2,3,stot,te,rig,ig,ø,A,V,SA,ø,C,CC,CCK,CCKC,CCKCK,C,KC,CKC,KCKC,CKCKC,noacc,CCVC,CV,CVC,3,1,2,1,0,1,2,1,1,1,1,1,1,201,101,111,2,2,3,-1,CCK,CK,CKC,CC,C,C,?,?,C,K,K,K,1,0,1,F,3,antepaenultima
1,2,3,E,pi,log,og,ø,N,ø,SS,ø,L,LC,LCL,LCLC,LCLCL,C,LC,CLC,LCLC,CLCLC,ø,VV,CVV,CVVC,0,0,1,0,0,1,0,1,1,2,2,2,2,1,101,111,4,3,2,1,L,CL,CLC,?,C,C,?,?,C,L,L,L,1,1,1,T,3,ultima
3,4,5,Aus,zieh,tisch,isch,aus,N,VN,SS,acc,D,DC,DCA,DCAL,DCALC,C,KC,CKC,LCKC,ALCKC,ø,VVC,CVV,CVC,0,0,2,1,0,1,0,1,1,2,2,1,2,101,101,201,3,3,2,1,DC,AL,CKC,?,A,C,C,?,C,D,L,K,1,1,1,T,3,antepaenultima
2,2,4,na,se,weis,eis,ø,A,NA,SS,ø,C,CL,CLC,CLCK,CLCKC,C,DC,CDC,KCDC,CKCDC,ø,CVV,CV,CVVC,0,1,1,0,0,1,1,1,1,2,1,2,2,1001,101,201,4,2,2,-1,CL,CK,CDC,C,C,C,?,?,C,L,K,D,1,0,1,F,3,antepaenultima
3,3,3,ver,paa,ren,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,101,1011,2,3,3,1,CKC,CL,CKC,C,C,C,C,?,C,K,L,K,1,1,0,F,3,paenultima
4,6,3,zwei,schnei,dig,ig,ø,A,ø,SSA,ø,A,AC,ACD,ACDC,ACDCC,C,KC,CKC,DCKC,CDCKC,noacc,CCVV,CCVV,CVC,1,1,2,0,0,1,2,2,1,2,2,1,2,201,1101,201,2,3,2,0,ACD,CCD,CKC,AC,CC,C,?,?,C,D,D,K,1,1,1,F,3,antepaenultima
2,2,5,ro,ma,nisch,isch,ø,A,N,SA,ø,C,CL,CLC,CLCL,CLCLC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVV,CVC,0,0,2,0,0,1,1,1,1,2,2,1,1,11,1001,1101,3,4,2,1,CL,CL,CKC,C,C,C,?,?,C,L,L,K,1,1,1,F,3,paenultima
2,4,3,An,spra,che,e,an,N,V,S,acc,K,KC,KCC,KCCC,KCCCC,K,CK,LCK,CLCK,CCLCK,ø,VC,CCCVV,CV,1,1,1,1,0,0,0,3,1,1,2,1,1,1001,211,101,3,2,2,-1,KC,CCCL,CK,?,CCC,C,C,?,?,K,L,K,1,1,0,T,3,antepaenultima
3,3,4,Hei,ter,keit,eit,ø,N,A,SA,ø,C,CD,CDC,CDCK,CDCKC,C,DC,CDC,CCDC,KCCDC,ø,CVV,CVC,CVVC,0,2,1,0,1,1,1,1,1,2,1,2,1,101,111,201,3,2,2,1,CD,CKC,CDC,C,C,C,?,C,C,D,K,D,1,0,1,T,3,antepaenultima
3,2,3,ver,lo,ben,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,11,1101,2,3,2,1,CKC,CL,CKC,C,C,C,C,?,C,K,L,K,1,1,0,F,3,paenultima
6,3,4,Streck,bar,keit,eit,ø,N,A,SA,ø,C,CC,CCC,CCCK,CCCKC,C,DC,CDC,CCDC,LCCDC,ø,CCCVC,CVVC,CVVC,4,1,1,1,1,1,3,1,1,1,2,2,1,311,111,201,2,3,2,-1,CCCKC,CLC,CDC,CCC,C,C,C,C,C,K,L,D,1,1,1,T,3,antepaenultima
4,5,4,hand,greif,lich,ich,ø,A,NV,SSA,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,CCKC,DCCKC,noacc,CVCC,CCVVC,CVC,3,1,2,2,1,1,1,2,1,1,2,1,2,1201,211,111,2,2,3,-1,CKCC,CCDC,CKC,C,CC,C,CC,C,C,K,D,K,2,1,1,F,3,antepaenultima
2,3,4,ab,wra,cken,en,ab,V,N,AS,acc,K,KC,KCC,KCCC,KCCCK,C,KC,CKC,KCKC,CKCKC,ø,VC,CCVC,CVC,1,3,2,1,1,1,0,2,1,1,1,1,1,101,111,1101,2,2,2,1,KC,CCK,CKC,?,CC,C,C,?,C,K,K,K,1,1,0,F,3,antepaenultima
2,4,4,Be,wu$t,sein,ein,ø,N,ø,SS,ø,C,CK,CKC,CKCK,CKCKC,C,DC,CDC,CCDC,CCCDC,ø,CV,CVCC,CVVC,1,3,1,0,2,1,1,1,1,1,1,2,2,101,301,1101,2,2,3,1,CK,CKCC,CDC,C,C,C,?,CC,C,K,K,D,0,2,1,T,3,paenultima
3,3,4,Kon,ver,genz,enz,ø,N,R,SA,ø,C,CK,CKC,CKCC,CKCCK,A,CA,KCA,CKCA,CCKCA,ø,CVC,CVC,CVCC,2,2,3,1,1,2,1,1,1,1,1,1,1,1101,111,1201,2,2,2,1,CKC,CKC,CKCA,C,C,C,C,C,CA,K,K,K,1,1,2,T,3,ultima
4,4,3,Vieh,z2ch,ter,er,ø,N,NV,ø,ø,C,CL,CLA,CLAK,CLAKC,C,KC,CKC,CCKC,KCCKC,ø,CVV,CVC,CVC,0,2,2,0,1,1,1,1,1,2,1,1,2,101,201,111,3,2,2,1,CL,AKC,CKC,C,A,C,?,C,C,L,K,K,1,1,0,T,3,antepaenultima
1,3,5,8,ber,fahrt,ahrt,ueber,N,V,SA,acc,L,LC,LCK,LCKC,LCKCC,C,CC,LCC,CLCC,CCLCC,ø,VV,CVC,CVVCC,0,2,1,0,1,2,0,1,1,2,1,2,1,1,111,211,5,2,2,1,L,CKC,CLCC,?,C,C,?,C,CC,L,K,L,1,0,2,T,3,antepaenultima
2,2,4,be,r2,cken,en,ø,V,V,S,ø,C,CK,CKC,CKCK,CKCKC,C,KC,CKC,KCKC,CKCKC,ø,CV,CVC,CVC,1,2,2,0,1,1,1,1,1,1,1,1,1,101,11,1101,2,4,2,1,CK,CK,CKC,C,C,C,?,?,C,K,K,K,0,1,0,F,3,paenultima
3,2,4,aus,ma,chen,en,aus,V,V,AS,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,KCKC,CKCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,1001,1101,3,3,2,1,DC,CK,CKC,?,C,C,C,?,C,D,K,K,1,1,0,F,3,antepaenultima
4,4,4,halb,j1hr,lich,ich,ø,A,ø,SS,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,CCKC,LCCKC,noacc,CVCC,CVVC,CVC,3,1,2,2,1,1,1,1,1,1,2,1,2,211,12,111,2,3,3,-1,CKCC,CLC,CKC,C,C,C,CC,C,C,K,L,K,2,1,1,F,3,antepaenultima
3,3,3,ver,hof,fen,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,1,111,101,1101,2,2,2,1,CKC,CK,CKC,C,C,C,C,?,C,K,K,K,1,1,0,F,3,paenultima
3,3,4,Aus,for,mung,ung,aus,N,V,SA,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,CCKC,KCCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,111,2001,3,2,3,1,DC,CKC,CKC,?,C,C,C,C,C,D,K,K,1,1,1,T,3,antepaenultima
4,2,4,Fein,ge,f2hl,2hl,ø,N,AN,SS,ø,C,CD,CDC,CDCC,CDCCK,C,LC,CLC,KCLC,CKCLC,ø,CVVC,CV,CVVC,1,1,1,1,0,1,1,1,1,2,1,2,2,1101,101,111,3,2,3,-1,CDC,CK,CLC,C,C,C,C,?,C,D,K,L,1,0,1,T,3,antepaenultima
2,3,4,Ab,zei,chen,en,ab,N,N,AS,acc,K,KC,KCA,KCAD,KCADC,C,KC,CKC,DCKC,ADCKC,ø,VC,CVV,CVC,1,0,2,1,0,1,0,1,1,1,2,1,1,101,101,1101,2,3,2,1,KC,AD,CKC,?,A,C,C,?,C,K,D,K,1,1,0,T,3,antepaenultima
3,2,4,Dis,so,nanz,anz,ø,N,R,SA,ø,C,CK,CKC,CKCL,CKCLC,A,CA,KCA,CKCA,LCKCA,ø,CVC,VV,CVCC,2,0,3,1,0,2,1,0,1,1,2,1,1,201,1,2101,2,4,2,1,CKC,L,CKCA,C,?,C,C,?,CA,K,L,K,1,1,2,T,3,ultima
4,3,4,acht,zig,stel,el,ø,ø,ø,SA,ø,K,KC,KCA,KCAK,KCAKC,C,KC,CKC,CCKC,CCCKC,ø,VC,CVC,CCVC,1,2,3,1,1,1,0,1,2,1,1,1,1,101,201,211,2,2,2,1,KC,AKC,CCKC,?,A,CC,C,C,C,K,K,K,1,1,0,F,3,antepaenultima
3,2,4,auf,pi,cken,en,auf,V,V,AS,acc,D,DC,DCC,DCCK,DCCKC,C,KC,CKC,KCKC,CKCKC,ø,VVC,CVC,CVC,0,2,2,1,1,1,0,1,1,2,1,1,1,101,101,1101,3,3,2,1,DC,CK,CKC,?,C,C,C,?,C,D,K,K,1,1,0,F,3,antepaenultima
3,2,5,Sa2,er,kraut,aut,ø,N,AN,SS,ø,C,CD,CDK,CDKC,CDKCC,C,DC,CDC,CCDC,CCCDC,ø,CVV,VC,CCVVC,0,1,1,0,1,1,1,0,2,2,1,2,2,101,11,211,3,3,2,1,CD,KC,CCDC,C,?,CC,?,C,C,D,K,D,1,0,1,T,3,antepaenultima
3,3,2,Spe,lun,ke,e,ø,N,N,S,ø,C,CC,CCL,CCLC,CCLCK,K,CK,CCK,KCCK,CKCCK,ø,CCVV,CVC,CV,1,2,1,0,1,0,2,1,1,2,1,1,1,201,1011,101,2,3,2,-1,CCL,CKC,CK,CC,C,C,?,C,?,L,K,K,1,1,0,T,3,paenultima
3,4,4,Ehr,lich,keit,eit,ø,N,A,SA,ø,L,LC,LCC,LCCK,LCCKC,C,DC,CDC,CCDC,KCCDC,ø,VVC,CVC,CVVC,0,2,1,1,1,1,0,1,1,2,1,2,1,11,111,201,3,3,2,1,LC,CKC,CDC,?,C,C,C,C,C,L,K,D,1,1,1,T,3,antepaenultima
3,3,3,bug,sie,ren,en,ø,V,V,S,ø,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,CVC,2,1,2,1,0,1,1,2,1,1,2,1,1,101,201,1011,3,2,3,1,CK,CCL,CKC,C,CC,C,?,?,C,K,L,K,1,1,0,F,3,paenultima
5,2,4,Trink,be,cher,er,ø,N,VN,SS,ø,C,CC,CCK,CCKC,CCKCC,C,KC,CKC,KCKC,CKCKC,ø,CCVCC,CVC,CVC,4,2,2,2,1,1,2,1,1,1,1,1,2,1211,101,111,2,2,2,-1,CCKCC,CK,CKC,CC,C,C,CC,?,C,K,K,K,2,1,0,T,3,antepaenultima
2,3,2,Re,qui,em,em,ø,N,ø,ø,ø,C,CL,CLC,CLCC,CLCCL,C,KC,LKC,CLKC,CCLKC,ø,CVV,CCVV,VC,0,1,1,0,0,1,1,2,0,2,2,1,0,11,201,1001,3,2,3,1,CL,CCL,KC,C,CC,?,?,?,C,L,L,K,1,1,1,T,3,antepaenultima
3,2,3,ver,lo,ren,en,ø,A,F,S,ø,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,11,1011,2,3,3,1,CKC,CL,CKC,C,C,C,C,?,C,K,L,K,1,1,0,F,3,paenultima
2,6,3,um,schwin,gen,en,um,V,V,AS,acc,K,KC,KCC,KCCC,KCCCK,C,KC,CKC,KCKC,CKCKC,ø,VC,CCVC,CVC,1,3,2,1,1,1,0,2,1,1,1,1,1,1001,201,2001,3,2,2,1,KC,CCK,CKC,?,CC,C,C,?,C,K,K,K,1,1,0,F,3,antepaenultima
2,5,3,ab,strah,len,en,ab,V,V,AS,acc,K,KC,KCC,KCCC,KCCCC,C,KC,CKC,LCKC,CLCKC,ø,VC,CCCVV,CVC,1,1,2,1,0,1,0,3,1,1,2,1,1,101,211,1011,2,2,3,1,KC,CCCL,CKC,?,CCC,C,C,?,C,K,L,K,1,1,0,F,3,antepaenultima
3,3,5,Aus,keh,richt,icht,aus,N,N,AS,acc,D,DC,DCC,DCCL,DCCLC,C,CC,KCC,CKCC,LCKCC,ø,VVC,CVV,CVCC,0,0,3,1,0,2,0,1,1,2,2,1,1,101,101,211,3,2,2,1,DC,CL,CKCC,?,C,C,C,?,CC,D,L,K,1,1,2,T,3,antepaenultima
3,3,3,rad,fah,ren,en,ø,V,NV,SS,ø,C,CL,CLC,CLCC,CLCCL,C,KC,CKC,LCKC,CLCKC,ø,CVVC,CVV,CVC,1,0,2,1,0,1,1,1,1,2,2,1,2,111,101,1011,3,3,3,1,CLC,CL,CKC,C,C,C,C,?,C,L,L,K,1,1,0,F,3,antepaenultima
2,1,3,7l,o,fen,en,ø,N,NN,SS,ø,L,LC,LCL,LCLC,LCLCK,C,KC,CKC,LCKC,CLCKC,ø,VVC,VV,CVC,0,0,2,1,0,1,0,0,1,2,2,1,2,11,1,1101,3,4,2,1,LC,L,CKC,?,?,C,C,?,C,L,L,K,1,1,0,T,3,antepaenultima
2,3,3,Ge,zap,pel,el,ø,N,V,AS,ø,C,CK,CKA,CKAK,CKAKC,C,KC,CKC,KCKC,AKCKC,ø,CV,CVC,CVC,1,2,2,0,1,1,1,1,1,1,1,1,1,101,101,111,2,2,2,1,CK,AK,CKC,C,A,C,?,?,C,K,K,K,0,1,0,T,3,paenultima
2,4,3,er,glim,men,en,er,V,V,AS,noacc,K,KC,KCC,KCCC,KCCCK,C,KC,CKC,KCKC,CKCKC,ø,VC,CCVC,CVC,1,3,2,1,1,1,0,2,1,1,1,1,1,11,111,2001,3,3,2,1,KC,CCK,CKC,?,CC,C,C,?,C,K,K,K,1,1,0,F,3,paenultima
2,3,3,ne,ben,hin,in,ø,ADV,ø,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,KCCKC,ø,CVV,CVC,CVC,0,2,2,0,1,1,1,1,1,2,1,1,2,1001,1101,1101,3,2,2,1,CL,CKC,CKC,C,C,C,?,C,C,L,K,K,1,0,1,F,3,ultima
3,3,5,Hin,ter,haupt,aupt,hinter,N,ø,SS,acc,C,CK,CKC,CKCC,CKCCK,C,CC,DCC,CDCC,CCDCC,ø,CVC,CVC,CVVCC,2,2,1,1,1,2,1,1,1,1,1,2,2,1101,111,301,2,2,2,-1,CKC,CKC,CDCC,C,C,C,C,C,CC,K,K,D,1,0,2,T,3,antepaenultima
2,3,5,Ti,tel,sucht,ucht,ø,N,NN,SS,ø,C,CL,CLC,CLCK,CLCKC,C,CC,KCC,CKCC,CCKCC,ø,CVV,CVC,CVCC,0,2,3,0,1,2,1,1,1,2,1,1,2,101,111,301,3,2,2,1,CL,CKC,CKCC,C,C,C,?,C,CC,L,K,K,1,0,2,T,3,antepaenultima
3,3,3,wag,hal,sig,ig,ø,A,N,SA,ø,C,CL,CLC,CLCC,CLCCK,C,KC,CKC,CCKC,KCCKC,noacc,CVVC,CVC,CVC,1,2,2,1,1,1,1,1,1,2,1,1,1,201,111,201,2,2,2,0,CLC,CKC,CKC,C,C,C,C,C,C,L,K,K,1,1,1,F,3,antepaenultima
6,4,8,Schnee,ball,schlacht,acht,ø,N,NN,SS,ø,C,CC,CCL,CCLC,CCLCK,C,CC,KCC,CKCC,CCKCC,ø,CCVV,CVC,CCVCC,1,2,4,0,1,2,2,1,2,2,1,1,2,1101,111,311,2,2,2,-1,CCL,CKC,CCKCC,CC,C,CC,?,C,CC,L,K,K,1,1,2,T,3,antepaenultima
4,5,3,Amts,schim,mel,el,ø,N,NN,SAS,ø,K,KC,KCA,KCAC,KCACK,C,KC,CKC,KCKC,CKCKC,ø,VCC,CVC,CVC,2,2,2,2,1,1,0,1,1,1,1,1,2,1101,101,1011,2,3,3,-1,KCA,CK,CKC,?,C,C,CA,?,C,K,K,K,2,1,0,T,3,antepaenultima
2,4,5,Ha,sard,spiel,iel,ø,N,NN,SS,ø,C,CK,CKC,CKCK,CKCKC,C,LC,CLC,CCLC,CCCLC,ø,CVC,CVCC,CCVVC,2,3,1,1,2,1,1,1,2,1,1,2,2,101,211,211,2,2,2,1,CK,CKCC,CCLC,C,C,CC,?,CC,C,K,K,L,1,2,1,T,3,paenultima
