syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_open0,syl_open1,syl_open2,syl_open3,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,syl_len0,syl_len1,syl_len2,syl_len3,koda_len0,koda_len1,koda_len2,koda_len3,onset_len0,onset_len1,onset_len2,onset_len3,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,syl_cv0,syl_cv1,syl_cv2,syl_cv3,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,pos,comp_struct,nomen,comp_len,Word,stress_class
ra,ø,a,ra,era,mera,amera,L,CL,KCL,CKCL,KCKCL,ø,Ton,ø,T,To,Ton,Tonk,Tonka,C,CL,CLC,CLCC,CLCCK,ø,10,7,9,14,3,3,4,7,1,light,light,schwa,light,c,c,o,o,CLC,CK,CK,CL,C,C,C,C,C,,,,L,K,K,L,3,2,2,2,1,1,0,0,1,1,1,1,2,1,1,2,CVVC,CVC,CV,CVV,1,2,1,0,N,NN,T,2,Tonkamera,prima
rei,ø,i,ei,rei,erei,lerei,D,CD,KCD,CKCD,LCKCD,ø,Ton,ø,T,To,Ton,Tonm,Tonma,C,CL,CLC,CLCC,CLCCL,ø,10,13,10,14,3,6,5,7,1,light,light,schwa,light,c,o,o,o,CLC,CL,CK,CD,C,C,C,C,C,,,,L,L,K,D,3,2,2,3,1,0,0,0,1,1,1,1,2,2,1,2,CVVC,CVV,CV,CVV,1,0,1,0,N,NN,T,2,Tonmalerei,ultima
halt,ø,t,lt,alt,halt,ehalt,L,CL,KCL,CKCL,CCKCL,ø,Ton,ø,T,To,Ton,Tonn,Tonne,C,CK,CKC,CKCK,CKCKC,ø,7,12,7,7,3,4,3,3,-1,light,schwa,schwa,heavy,c,c,o,c,CK,CKC,CK,CL,C,C,C,C,,C,,,K,K,K,L,3,3,2,4,1,1,0,2,1,1,1,1,1,1,1,1,CVC,CVC,CV,CVCC,2,2,1,3,N,NN,T,2,Tonnengehalt,prima
ben,ø,n,en,ben,rben,arben,C,KC,CKC,CCKC,KCCKC,ø,to,ø,t,to,top,topa,topas,C,CL,CLC,CLCL,CLCLC,ø,7,12,11,10,3,4,3,3,0,light,light,light,schwa,o,c,c,c,CL,CLC,CKC,CKC,C,C,C,C,,C,C,C,L,L,K,K,2,3,3,3,0,1,1,1,1,1,1,1,2,2,1,1,CVV,CVVC,CVC,CVC,0,1,2,2,A,NN,F,2,topasfarben,antepaenultima
big,ø,g,ig,big,rbig,arbig,C,KC,CKC,CCKC,KCCKC,noacc,to,ø,t,to,top,topa,topas,C,CL,CLC,CLCL,CLCLC,ø,7,12,11,10,3,4,3,3,0,light,light,light,light,o,c,c,c,CL,CLC,CKC,CKC,C,C,C,C,,C,C,C,L,L,K,K,2,3,3,3,0,1,1,1,1,1,1,1,2,2,1,1,CVV,CVVC,CVC,CVC,0,1,2,2,A,NA,F,2,topasfarbig,antepaenultima
de,ø,e,de,rde,erde,rerde,K,CK,CCK,LCCK,CLCCK,ø,T3p,ø,T,To,Toe,Toep,Toepf,C,CK,CKA,CKAK,CKAKC,ø,7,11,10,7,3,3,5,3,0,light,schwa,light,schwa,c,c,c,o,CK,AKC,LC,CK,C,A,,C,,C,C,,K,K,L,K,3,3,2,2,1,1,1,0,1,1,0,1,1,1,2,1,CVC,CVC,VVC,CV,2,2,0,1,N,NN,T,2,Toepfererde,prima
werk,ø,k,rk,erk,werk,dwerk,C,CC,KCC,CKCC,CCKCC,ø,T3p,ø,T,To,Toe,Toep,Toepf,C,CK,CKA,CKAK,CKAKC,ø,7,11,11,12,3,3,2,3,1,light,schwa,heavy,heavy,c,c,c,c,CK,AKC,CKCC,CKCC,C,A,C,C,,C,CC,CC,K,K,K,K,3,3,4,4,1,1,2,2,1,1,1,1,1,1,1,1,CVC,CVC,CVCC,CVCC,2,2,3,3,N,NN,T,2,Toepferhandwerk,prima
be,ø,e,be,ibe,eibe,heibe,K,CK,DCK,CDCK,CCDCK,ø,T3p,ø,T,To,Toe,Toep,Toepf,C,CK,CKA,CKAK,CKAKC,ø,7,11,11,7,3,3,5,3,0,light,schwa,light,schwa,c,c,o,o,CK,AKC,CD,CK,C,A,C,C,,C,,,K,K,D,K,3,3,5,2,1,1,0,0,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CV,2,2,0,1,N,NN,T,2,Toepferscheibe,prima
re,ø,e,re,are,ware,rware,K,CK,LCK,CLCK,CCLCK,ø,T3p,ø,T,To,Toe,Toep,Toepf,C,CK,CKA,CKAK,CKAKC,ø,7,11,11,10,3,3,5,5,1,light,schwa,light,schwa,c,c,o,o,CK,AKC,CL,CK,C,A,C,C,,C,,,K,K,L,K,3,3,2,2,1,1,0,0,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CV,2,2,0,1,N,NN,T,2,Toepferware,prima
ne,ø,e,ne,rne,erne,terne,K,CK,CCK,KCCK,CKCCK,ø,Topp,ø,T,To,Top,Topp,Toppl,C,CK,CKC,CKCC,CKCCK,ø,8,10,11,9,2,5,3,4,0,light,light,light,schwa,c,c,c,o,CKC,CK,CKC,CK,C,C,C,C,C,,C,,K,K,K,K,4,2,3,2,1,1,1,0,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CV,2,2,2,1,N,NN,T,2,Topplaterne,prima
nung,ø,g,ng,ung,nung,nnung,C,KC,CKC,KCKC,CKCKC,ø,Torf,ø,T,To,Tor,Torf,Torfg,C,CK,CKC,CKCC,CKCCC,ø,12,7,9,14,3,3,4,4,0,heavy,schwa,light,light,c,o,c,c,CKCC,CK,CK,CKC,C,C,C,C,CC,,,C,K,K,K,K,4,2,3,4,2,0,1,1,1,1,1,1,1,1,1,1,CVCC,CV,CVC,CVC,3,1,2,2,N,NV,T,2,Torfgewinnung,prima
e,ø,e,ie,nie,inie,linie,K,LK,CLK,LCLK,CLCLK,ø,Tor,ø,T,To,Tor,Torl,Torli,C,CL,CLC,CLCC,CLCCL,ø,11,12,11,6,3,6,5,6,-2,light,light,light,schwa,c,o,o,o,CLC,CL,CL,K,C,C,C,,C,,,,L,L,L,K,3,2,2,1,1,0,0,0,1,1,1,0,2,2,2,1,CVVC,CVV,CVV,V,1,0,0,0,N,NN,T,2,Torlinie,prima
boot,ø,t,ot,oot,boot,oboot,C,LC,CLC,LCLC,CLCLC,ø,Tor,ø,T,To,Tor,Torp,Torpe,C,CK,CKC,CKCC,CKCCL,ø,11,7,7,8,3,3,3,2,-1,light,light,light,light,c,o,o,c,CKC,CL,CL,CLC,C,C,C,C,C,,,C,K,L,L,L,3,2,2,4,1,0,0,1,1,1,1,1,1,2,2,2,CVC,CVV,CVV,CVVC,2,0,0,1,N,NN,T,2,Torpedoboot,antepaenultima
den,ø,n,en,den,oden,boden,C,KC,CKC,LCKC,CLCKC,ø,Tor,ø,T,To,Tor,Tort,Torte,C,CK,CKC,CKCC,CKCCK,ø,11,10,7,10,3,3,3,3,-1,light,schwa,light,schwa,c,c,o,c,CKC,CKC,CL,CKC,C,C,C,C,C,C,,C,K,K,L,K,3,3,2,3,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,N,NN,T,2,Tortenboden,prima
ber,ø,r,er,ber,eber,heber,C,KC,CKC,LCKC,CLCKC,ø,Tor,ø,T,To,Tor,Tort,Torte,C,CK,CKC,CKCC,CKCCK,ø,11,10,7,11,3,3,3,3,-1,light,schwa,light,schwa,c,c,o,c,CKC,CKC,CL,CKC,C,C,C,C,C,C,,C,K,K,L,K,3,3,2,3,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,N,NV,T,2,Tortenheber,prima
fel,ø,l,el,fel,ufel,aufel,C,KC,CKC,DCKC,CDCKC,ø,Tor,ø,T,To,Tor,Tort,Torte,C,CK,CKC,CKCC,CKCCK,ø,11,10,11,11,3,3,5,3,0,light,schwa,light,schwa,c,c,o,c,CKC,CKC,CD,CKC,C,C,C,C,C,C,,C,K,K,D,K,3,3,5,3,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,N,NN,T,2,Tortenschaufel,prima
nis,nis,s,is,nis,tnis,ltnis,C,KC,CKC,CCKC,CCCKC,noacc,Tor,ø,T,To,Tor,Torv,Torve,C,CL,CLC,CLCC,CLCCK,ø,11,11,12,12,3,3,3,4,0,light,light,heavy,light,c,c,c,c,CLC,CKC,CKCC,CKC,C,C,C,C,C,C,CC,C,L,K,K,K,3,3,4,3,1,1,2,1,1,1,1,1,2,1,1,1,CVVC,CVC,CVCC,CVC,1,2,3,2,N,NN,T,2,Torverhaeltnis,prima
sicht,ø,t,ht,cht,icht,sicht,C,CC,KCC,CKCC,CCKCC,ø,To,ø,T,To,Tot,Tota,Total,C,CL,CLC,CLCL,CLCLC,ø,7,15,9,11,3,5,4,2,0,light,light,light,heavy,o,c,c,c,CL,CLC,KC,CKCC,C,C,,C,,C,C,CC,L,L,K,K,2,3,2,5,0,1,1,2,1,1,0,1,2,2,1,1,CVV,CVVC,VC,CVCC,0,1,1,3,N,AN,T,2,Totalansicht,antepaenultima
druck,ø,k,ck,uck,ruck,druck,C,KC,CKC,CCKC,CCCKC,ø,To,ø,T,To,Tot,Tota,Total,C,CL,CLC,CLCL,CLCLC,ø,7,15,13,14,3,5,6,3,2,light,light,light,light,o,c,c,c,CL,CLC,DC,CCKC,C,C,,CC,,C,C,C,L,L,D,K,2,3,3,5,0,1,1,1,1,1,0,2,2,2,2,1,CVV,CVVC,VVC,CCVC,0,1,0,3,N,AN,T,2,Totaleindruck,antepaenultima
ten,ø,n,en,ten,iten,eiten,C,KC,CKC,DCKC,CDCKC,ø,tot,ø,t,to,tot,tota,totar,C,CL,CLC,CLCK,CLCKC,ø,8,10,11,10,2,5,5,3,0,light,light,light,schwa,c,c,o,c,CLC,KC,CD,CKC,C,,C,C,C,C,,C,L,K,D,K,3,2,3,3,1,1,0,1,1,0,1,1,2,1,2,1,CVVC,VC,CVV,CVC,1,1,0,2,V,AV,F,2,totarbeiten,prima
cker,ø,r,er,ker,cker,acker,C,KC,CKC,KCKC,CKCKC,ø,To,ø,T,To,Tot,Tote,Toten,C,CL,CLC,CLCK,CLCKC,ø,7,10,6,11,3,3,6,3,0,light,schwa,light,schwa,o,c,c,c,CL,CKC,K,CKC,C,C,,C,,C,,C,L,K,K,K,2,3,1,4,0,1,1,1,1,1,0,1,2,1,1,1,CVV,CVC,VC,CVC,0,2,1,2,N,NN,T,2,Totenacker,prima
lich,ø,h,ch,ich,lich,nlich,C,KC,CKC,CCKC,LCCKC,noacc,to,ø,t,to,tot,tote,toten,C,CL,CLC,CLCK,CLCKC,ø,7,10,9,13,3,3,4,4,1,light,schwa,light,light,o,c,c,c,CL,CKC,LC,CKC,C,C,,C,,C,C,C,L,K,L,K,2,3,3,4,0,1,1,1,1,1,0,1,2,1,2,1,CVV,CVC,VVC,CVC,0,2,0,2,A,NA,F,2,totenaehnlich,prima
re,ø,e,re,hre,ahre,bahre,K,CK,LCK,CLCK,CCLCK,ø,To,ø,T,To,Tot,Tote,Toten,C,CL,CLC,CLCK,CLCKC,ø,7,10,11,10,3,3,5,5,1,light,schwa,light,schwa,o,c,o,o,CL,CKC,CL,CK,C,C,C,C,,C,,,L,K,L,K,2,3,3,2,0,1,0,0,1,1,1,1,2,1,2,1,CVV,CVC,CVV,CV,0,2,0,1,N,NN,T,2,Totenbahre,prima
rung,ø,g,ng,ung,rung,hrung,C,KC,CKC,LCKC,CLCKC,ø,To,ø,T,To,Tot,Tote,Toten,C,CL,CLC,CLCK,CLCKC,ø,7,10,6,15,3,3,6,5,2,light,schwa,light,light,o,c,o,c,CL,CKC,L,CKC,C,C,,C,,C,,C,L,K,L,K,2,3,2,4,0,1,0,1,1,1,0,1,2,1,2,1,CVV,CVC,VV,CVC,0,2,0,2,N,NV,T,2,Totenehrung,prima
er,er,r,er,ier,eier,feier,C,KC,DKC,CDKC,CCDKC,ø,To,ø,T,To,Tot,Tote,Toten,C,CL,CLC,CLCK,CLCKC,ø,7,10,11,10,3,3,5,5,1,light,schwa,light,schwa,o,c,o,c,CL,CKC,CD,KC,C,C,C,,,C,,C,L,K,D,K,2,3,3,2,0,1,0,1,1,1,1,0,2,1,2,1,CVV,CVC,CVV,VC,0,2,0,1,N,NN,T,2,Totenfeier,prima
ber,ø,r,er,ber,eber,aeber,C,KC,CKC,LCKC,CLCKC,ø,To,ø,T,To,Tot,Tote,Toten,C,CL,CLC,CLCK,CLCKC,ø,7,10,11,11,3,3,3,3,1,light,schwa,light,schwa,o,c,o,c,CL,CKC,CCL,CKC,C,C,CC,C,,C,,C,L,K,L,K,2,3,3,3,0,1,0,1,1,1,2,1,2,1,2,1,CVV,CVC,CCVV,CVC,0,2,1,2,N,NN,T,2,Totengraeber,prima
ge,ø,e,ge,age,lage,klage,K,CK,LCK,CLCK,CCLCK,ø,To,ø,T,To,Tot,Tote,Toten,C,CL,CLC,CLCK,CLCKC,ø,7,10,15,7,3,3,5,3,0,light,schwa,light,schwa,o,c,o,o,CL,CKC,CCL,CK,C,C,CC,C,,C,,,L,K,L,K,2,3,3,2,0,1,0,0,1,1,2,1,2,1,2,1,CVV,CVC,CCVV,CV,0,2,1,1,N,NN,T,2,Totenklage,prima
ske,ø,e,ke,ske,aske,maske,K,CK,CCK,KCCK,CKCCK,ø,To,ø,T,To,Tot,Tote,Toten,C,CL,CLC,CLCK,CLCKC,ø,7,10,10,7,3,3,3,3,0,light,schwa,light,schwa,o,c,c,o,CL,CKC,CKC,CK,C,C,C,C,,C,C,,L,K,K,K,2,3,2,3,0,1,1,0,1,1,1,1,2,1,1,1,CVV,CVC,CVC,CV,0,2,2,1,N,NN,T,2,Totenmaske,prima
se,ø,e,se,sse,esse,messe,K,CK,KCK,CKCK,CCKCK,ø,To,ø,T,To,Tot,Tote,Toten,C,CL,CLC,CLCK,CLCKC,ø,7,10,9,7,3,3,4,3,0,light,schwa,light,schwa,o,c,c,o,CL,CKC,CK,CK,C,C,C,C,,C,,,L,K,K,K,2,3,3,2,0,1,1,0,1,1,1,1,2,1,1,1,CVV,CVC,CVC,CV,0,2,2,1,N,NN,T,2,Totenmesse,prima
del,ø,l,el,del,edel,aedel,C,KC,CKC,LCKC,CLCKC,ø,To,ø,T,To,Tot,Tote,Toten,C,CL,CLC,CLCK,CLCKC,ø,7,10,7,11,3,3,3,3,1,light,schwa,light,schwa,o,c,o,c,CL,CKC,CL,CKC,C,C,C,C,,C,,C,L,K,L,K,2,3,4,3,0,1,0,1,1,1,1,1,2,1,2,1,CVV,CVC,CVV,CVC,0,2,0,2,N,NN,T,2,Totenschaedel,prima
tag,ø,g,ag,tag,ntag,nntag,C,LC,CLC,CCLC,KCCLC,ø,To,ø,T,To,Tot,Tote,Toten,C,CL,CLC,CLCK,CLCKC,ø,7,10,10,12,3,3,3,4,1,light,schwa,light,light,o,c,c,c,CL,CKC,CKC,CLC,C,C,C,C,,C,C,C,L,K,K,L,2,3,4,3,0,1,1,1,1,1,1,1,2,1,1,2,CVV,CVC,CVC,CVVC,0,2,2,1,N,NN,T,2,Totensonntag,prima
re,ø,e,re,rre,arre,tarre,K,CK,KCK,CKCK,CCKCK,ø,To,ø,T,To,Tot,Tote,Toten,C,CL,CLC,CLCK,CLCKC,ø,7,10,8,10,3,3,2,5,0,light,schwa,light,schwa,o,c,c,o,CL,CKC,CCK,CK,C,C,CC,C,,C,,,L,K,K,K,2,3,4,2,0,1,1,0,1,1,2,1,2,1,1,1,CVV,CVC,CCVC,CV,0,2,3,1,N,NN,T,2,Totenstarre,prima
gel,ø,l,el,gel,ogel,vogel,C,KC,CKC,LCKC,CLCKC,ø,To,ø,T,To,Tot,Tote,Toten,C,CL,CLC,CLCK,CLCKC,ø,7,10,7,11,3,3,3,3,1,light,schwa,light,schwa,o,c,o,c,CL,CKC,CL,CKC,C,C,C,C,,C,,C,L,K,L,K,2,3,2,3,0,1,0,1,1,1,1,1,2,1,2,1,CVV,CVC,CVV,CVC,0,2,0,2,N,NN,T,2,Totenvogel,prima
che,ø,e,he,che,ache,wache,K,CK,KCK,CKCK,CCKCK,ø,To,ø,T,To,Tot,Tote,Toten,C,CL,CLC,CLCK,CLCKC,ø,7,10,7,7,3,3,3,3,-1,light,schwa,light,schwa,o,c,c,o,CL,CKC,CK,CK,C,C,C,C,,C,,,L,K,K,K,2,3,2,3,0,1,1,0,1,1,1,1,2,1,1,1,CVV,CVC,CVC,CV,0,2,2,1,N,NN,T,2,Totenwache,prima
ren,ø,n,en,ren,oren,boren,C,KC,CKC,LCKC,CLCKC,ø,tot,ø,t,to,tot,totg,totge,C,CL,CLC,CLCC,CLCCK,ø,8,7,7,13,2,3,3,4,1,light,schwa,light,schwa,c,o,o,c,CLC,CK,CL,CKC,C,C,C,C,C,,,C,L,K,L,K,3,2,2,3,1,0,0,1,1,1,1,1,2,1,2,1,CVVC,CV,CVV,CVC,1,1,0,2,A,AA,F,2,totgeboren,prima
de,ø,e,de,nde,ende,gende,K,CK,CCK,KCCK,CKCCK,ø,Tot,ø,T,To,Tot,Totl,Totli,C,CL,CLC,CLCC,CLCCL,ø,8,12,10,7,2,6,3,3,-1,light,light,schwa,schwa,c,o,c,o,CLC,CL,CKC,CK,C,C,C,C,C,,C,,L,L,K,K,3,3,3,2,1,0,1,0,1,1,1,1,2,2,1,1,CVVC,CVV,CVC,CV,1,0,2,1,N,ø,T,2,Totliegende,prima
gen,ø,n,en,gen,agen,wagen,C,KC,CKC,LCKC,CLCKC,ø,Tou,ø,T,To,Tou,Tour,Toure,C,CL,CLC,CLCK,CLCKC,ø,9,13,11,10,4,4,5,3,0,light,schwa,light,schwa,o,c,o,c,CL,CKC,CL,CKC,C,C,C,C,,C,,C,L,K,L,K,3,3,2,3,0,1,0,1,1,1,1,1,2,1,2,1,CVV,CVC,CVV,CVC,0,2,0,2,N,NN,T,2,Tourenwagen,prima
ler,ler,r,er,ler,hler,ehler,C,KC,CKC,LCKC,ALCKC,ø,Tou,ø,T,To,Tou,Tour,Toure,C,CL,CLC,CLCK,CLCKC,ø,9,13,7,14,4,4,3,4,1,light,schwa,light,schwa,o,c,o,c,CL,CKC,AL,CKC,C,C,A,C,,C,,C,L,K,L,K,3,3,3,3,0,1,0,1,1,1,1,1,2,1,2,1,CVV,CVC,CVV,CVC,0,2,0,2,N,NV,T,2,Tourenzaehler,prima
stadt,ø,t,dt,adt,tadt,stadt,C,KC,CKC,CCKC,CCCKC,ø,Tra,ø,T,Tr,Tra,Trab,Traba,C,CC,CCK,CCKC,CCKCK,ø,11,10,10,9,3,3,3,2,-1,light,light,schwa,light,c,c,c,c,CCK,CKC,CKC,CCKC,CC,C,C,CC,,C,C,C,K,K,K,K,3,3,3,5,1,1,1,1,2,1,1,2,1,1,1,1,CCVC,CVC,CVC,CCVC,3,2,2,3,N,NN,T,2,Trabantenstadt,antepaenultima
pe,ø,e,pe,ppe,uppe,ruppe,K,CK,KCK,CKCK,CCKCK,ø,Trach,ø,T,Tr,Tra,Trac,Trach,C,CC,CCK,CCKC,CCKCC,ø,12,10,13,7,3,3,4,3,-2,light,schwa,light,schwa,c,c,c,o,CCKC,CKC,CCK,CK,CC,C,CC,C,C,C,,,K,K,K,K,5,3,4,2,1,1,1,0,2,1,2,1,1,1,1,1,CCVC,CVC,CCVC,CV,3,2,3,1,N,NN,T,2,Trachtengruppe,prima
ze,ø,e,ze,rze,erze,uerze,K,AK,CAK,KCAK,CKCAK,ø,Tr1,ø,T,Tr,Tra,Trae,Traeg,C,CC,CCL,CCLC,CCLCK,ø,11,11,13,7,3,3,4,3,-1,light,schwa,light,schwa,o,c,c,o,CCL,CKC,CKC,AK,CC,C,C,A,,C,C,,L,K,K,K,3,3,5,2,0,1,1,0,2,1,1,1,2,1,1,1,CCVV,CVC,CVC,CV,1,2,2,1,N,NN,T,2,Traegerschuerze,prima
le,ø,e,le,lle,elle,welle,K,CK,KCK,CKCK,CCKCK,ø,Tr1,ø,T,Tr,Tra,Trae,Traeg,C,CC,CCL,CCLC,CCLCK,ø,11,11,7,10,3,3,3,5,-1,light,schwa,light,schwa,o,c,c,o,CCL,CKC,CK,CK,CC,C,C,C,,C,,,L,K,K,K,3,3,3,2,0,1,1,0,2,1,1,1,2,1,1,1,CCVV,CVC,CVC,CV,1,2,2,1,N,NN,T,2,Traegerwelle,prima
boot,ø,t,ot,oot,boot,nboot,C,LC,CLC,CCLC,KCCLC,ø,Trag,ø,T,Tr,Tra,Trag,Tragf,C,CC,CCL,CCLC,CCLCC,ø,16,11,10,8,4,3,3,2,-3,light,light,schwa,light,c,c,c,c,CCLC,CCK,CKC,CLC,CC,CC,C,C,C,,C,C,L,K,K,L,4,3,4,4,1,1,1,1,2,2,1,1,2,1,1,2,CCVVC,CCVC,CVC,CVVC,1,3,2,1,N,NN,T,2,Tragflaechenboot,prima
setz,ø,z,tz,etz,setz,esetz,A,KA,CKA,KCKA,CKCKA,ø,Tr1g,ø,T,Tr,Tra,Trae,Traeg,C,CC,CCL,CCLC,CCLCC,ø,12,12,7,8,3,4,3,2,-2,light,light,schwa,light,c,c,o,c,CCLC,CDA,CK,CKA,CC,C,C,C,C,A,,A,L,D,K,K,4,5,2,4,1,1,0,1,2,1,1,1,2,2,1,1,CCVVC,CVVC,CV,CVC,1,1,1,2,N,NN,T,2,Traegheitsgesetz,prima
ment,ø,t,nt,ent,ment,oment,C,CC,KCC,CKCC,LCKCC,ø,Tr1g,ø,T,Tr,Tra,Trae,Traeg,C,CC,CCL,CCLC,CCLCC,ø,12,12,9,13,3,4,4,3,0,light,light,light,heavy,c,c,o,c,CCLC,CDA,CL,CKCC,CC,C,C,C,C,A,,CC,L,D,L,K,4,5,2,4,1,1,0,2,2,1,1,1,2,2,2,1,CCVVC,CVVC,CVV,CVCC,1,1,0,3,N,NN,T,2,Traegheitsmoment,prima
mik,ø,k,ik,mik,omik,komik,C,KC,CKC,LCKC,CLCKC,ø,Tra,ø,T,Tr,Tra,Trag,Tragi,C,CC,CCK,CCKC,CCKCL,ø,11,9,7,12,3,4,3,4,0,light,light,light,light,c,o,o,c,CCK,CL,CL,CKC,CC,C,C,C,,,,C,K,L,L,K,3,2,2,3,1,0,0,1,2,1,1,1,1,2,2,1,CCVC,CVV,CVV,CVC,3,0,0,2,N,NN,T,2,Tragikomik,paenultima
misch,ø,h,ch,sch,isch,misch,C,KC,CKC,LCKC,CLCKC,ø,tra,ø,t,tr,tra,trag,tragi,C,CC,CCK,CCKC,CCKCL,ø,11,9,7,12,3,4,3,4,0,light,light,light,light,c,o,o,c,CCK,CL,CL,CKC,CC,C,C,C,,,,C,K,L,L,K,3,2,2,5,1,0,0,1,2,1,1,1,1,2,2,1,CCVC,CVV,CVV,CVC,3,0,0,2,A,NA,F,2,tragikomisch,paenultima
zug,ø,g,ug,zug,nzug,anzug,C,LC,ALC,CALC,KCALC,ø,Trai,ø,T,Tr,Tra,Trai,Train,C,CC,CCL,CCLC,CCLCK,ø,11,15,9,10,3,3,4,3,-1,light,heavy,light,light,o,c,c,c,CCL,CKCC,KC,ALC,CC,C,,A,,CC,C,C,L,K,K,L,4,5,2,3,0,2,1,1,2,1,0,1,2,1,1,2,CCVV,CVCC,VC,CVVC,1,3,1,1,N,NN,T,2,Trainingsanzug,prima
se,ø,e,se,ose,hose,shose,K,CK,LCK,CLCK,CCLCK,ø,Trai,ø,T,Tr,Tra,Trai,Train,C,CC,CCL,CCLC,CCLCK,ø,11,15,7,7,3,3,3,3,-2,light,heavy,light,schwa,o,c,o,o,CCL,CKCC,CL,CK,CC,C,C,C,,CC,,,L,K,L,K,4,5,2,2,0,2,0,0,2,1,1,1,2,1,2,1,CCVV,CVCC,CVV,CV,1,3,0,1,N,NN,T,2,Trainingshose,prima
stand,ø,d,nd,and,tand,stand,C,CC,KCC,CKCC,CCKCC,ø,Tran,ø,T,Tr,Tra,Tran,Tranc,C,CC,CCN,CCNC,CCNCK,ø,13,7,9,12,4,3,4,2,0,light,schwa,light,heavy,o,o,o,c,CCN,CK,AL,CCKCC,CC,C,A,CC,,,,CC,N,K,L,K,4,2,2,5,0,0,0,2,2,1,1,2,2,1,2,1,CCVV,CV,CVV,CCVCC,1,1,0,4,N,NN,T,2,Trancezustand,prima
se,ø,e,se,ese,uese,ruese,K,CK,LCK,CLCK,CCLCK,ø,Tr1,ø,T,Tr,Tra,Trae,Traen,C,CC,CCL,CCLC,CCLCK,ø,11,12,13,7,3,4,4,3,-1,light,schwa,light,schwa,o,c,o,o,CCL,CKC,CCL,CK,CC,C,CC,C,,C,,,L,K,L,K,3,3,3,2,0,1,0,0,2,1,2,1,2,1,2,1,CCVV,CVC,CCVV,CV,1,2,1,1,N,NN,T,2,Traenendruese,prima
be,ø,e,be,ube,rube,grube,K,CK,LCK,CLCK,CCLCK,ø,Tr1,ø,T,Tr,Tra,Trae,Traen,C,CC,CCL,CCLC,CCLCK,ø,11,12,13,7,3,4,4,3,-1,light,schwa,light,schwa,o,c,o,o,CCL,CKC,CCL,CK,CC,C,CC,C,,C,,,L,K,L,K,3,3,3,2,0,1,0,0,2,1,2,1,2,1,2,1,CCVV,CVC,CCVV,CV,1,2,1,1,N,NN,T,2,Traenengrube,prima
er,er,r,er,ier,eier,leier,C,KC,DKC,CDKC,CCDKC,ø,Tr1,ø,T,Tr,Tra,Trae,Traen,C,CC,CCL,CCLC,CCLCK,ø,11,12,15,10,3,4,5,5,0,light,schwa,light,schwa,o,c,o,c,CCL,CKC,CCD,KC,CC,C,CC,,,C,,C,L,K,D,K,3,3,6,2,0,1,0,1,2,1,2,0,2,1,2,1,CCVV,CVC,CCVV,VC,1,2,1,1,N,NN,T,2,Traenenschleier,prima
$e,ø,e,se,sse,asse,rasse,K,CK,LCK,CLCK,CCLCK,ø,Trans,ø,T,Tr,Tra,Tran,Trans,C,CC,CCK,CCKC,CCKCC,ø,15,11,16,7,3,3,4,3,-2,heavy,light,light,schwa,c,c,o,o,CCKCC,CLC,CCCL,CK,CC,C,CCC,C,CC,C,,,K,L,L,K,5,3,4,2,2,1,0,0,2,1,3,1,1,2,2,1,CCVCC,CVVC,CCCVV,CV,4,1,1,1,N,NN,T,2,Transferstrasse,antepaenultima
del,ø,l,el,del,ndel,andel,C,KC,CKC,CCKC,KCCKC,ø,Tran,ø,T,Tr,Tra,Tran,Trans,C,CC,CCK,CCKC,CCKCC,ø,14,10,10,11,3,3,3,3,-1,light,light,light,schwa,c,c,c,c,CCKC,CLC,CKC,CKC,CC,C,C,C,C,C,C,C,K,L,K,K,4,3,3,3,1,1,1,1,2,1,1,1,1,2,1,1,CCVC,CVVC,CVC,CVC,3,1,2,2,N,NN,T,2,Transithandel,antepaenultima
