syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl_len5,syl_len6,syl0,syl1,syl2,syl3,syl4,syl5,syl6,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,rhyme2,rhyme3,rhyme4,rhyme5,rhyme6,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,cv_ratio5,cv_ratio6,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,koda_len5,koda_len6,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,onset_len5,onset_len6,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,nucleus_len5,nucleus_len6,comp_len,sonority0,sonority1,sonority2,sonority3,sonority4,sonority5,sonority6,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_ratio5,sonority_ratio6,sonority_dir,syl_class0,syl_class1,syl_class2,syl_class3,syl_class4,syl_class5,syl_class6,onset_class0,onset_class1,onset_class2,onset_class3,onset_class4,onset_class5,onset_class6,koda_class0,koda_class1,koda_class2,koda_class3,koda_class4,koda_class5,koda_class6,nucleus_class0,nucleus_class1,nucleus_class2,nucleus_class3,nucleus_class4,nucleus_class5,nucleus_class6,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_weight5,syl_weight6,nomen,sylcnt,stress_class
2,3,5,2,6,3,4,Um,dre,hungs,ge,schwin,dig,keit,eit,um,N,NN,SAS,acc,K,KC,KCC,KCCC,KCCCL,C,DC,CDC,CCDC,KCCDC,ø,VC,CCVV,VCC,CV,CCVC,CVC,CVVC,1,1,2,1,3,2,1,1,0,2,0,1,1,1,0,2,0,1,2,1,1,1,2,1,1,1,1,2,2,1001,111,1101,101,1201,201,201,3,2,2,2,2,2,2,-1,KC,CCL,KCC,CK,CCKC,CKC,CDC,,CC,,C,CC,C,C,C,,CC,,C,C,C,K,L,K,K,K,K,D,1,1,2,0,1,1,1,T,7,sekunda
2,2,2,2,2,2,2,Um,or,ga,ni,sa,ti,on,on,um,N,ø,SS,acc,K,KC,KCK,KCKC,KCKCC,C,LC,LLC,ALLC,KALLC,ø,VC,VC,CVC,CVV,CVC,CVV,VVC,1,1,2,0,2,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,2,1,2,2,2,1001,11,101,1001,101,101,1001,3,3,2,3,2,3,3,1,KC,KC,CK,CL,CK,AL,LC,,,C,C,C,A,,C,C,,,,,C,K,K,K,L,K,L,L,1,1,1,1,1,1,1,T,7,prima
2,2,5,2,3,3,2,un,be,dacht,sa,mer,wei,se,e,ø,ADV,ø,SAS,ø,K,KC,KCC,KCCK,KCCKC,K,CK,DCK,CDCK,CCDCK,ø,VC,CV,CVCC,CVV,CVC,CVV,CV,1,1,3,0,2,0,1,1,0,2,0,1,0,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1001,101,301,101,1011,101,101,3,2,1,3,3,3,2,-1,KC,CK,CKCC,CL,CKC,CD,CK,,C,C,C,C,C,C,C,,CC,,C,,,K,K,K,L,K,D,K,1,0,2,1,0,1,0,F,7,multa
2,2,5,2,4,3,2,un,be,greif,li,cher,wei,se,e,ø,ADV,A,SAA,ø,K,KC,KCC,KCCK,KCCKC,K,CK,DCK,CDCK,CCDCK,ø,VC,CV,CCVVC,CVC,CVC,CVV,CV,1,1,1,2,2,0,1,1,0,1,1,1,0,0,0,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1001,101,211,11,111,101,101,3,2,2,4,2,3,2,-1,KC,CK,CCDC,CK,CKC,CD,CK,,C,CC,C,C,C,C,C,,C,,C,,,K,K,D,K,K,D,K,1,0,1,1,0,1,0,F,7,multa
2,2,4,3,3,3,2,un,be,rech,tig,ter,wei,se,e,ø,ADV,ø,SAS,ø,K,KC,KCC,KCCK,KCCKC,K,CK,DCK,CDCK,CCDCK,ø,VC,CV,CVC,CVC,CVC,CVV,CV,1,1,2,2,2,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1001,101,111,201,111,101,101,3,2,2,2,2,3,2,-1,KC,CK,CKC,CKC,CKC,CD,CK,,C,C,C,C,C,C,C,,C,C,C,,,K,K,K,K,K,D,K,1,0,1,1,0,1,0,F,7,multa
1,2,2,3,2,4,2,U,ni,po,lar,ma,schi,ne,e,ø,N,AN,SS,ø,K,KC,KCL,KCLC,KCLCL,K,CK,LCK,CLCK,KCLCK,ø,VC,CVV,CVV,CVVC,CVC,CVV,CV,1,0,0,1,2,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,1001,101,21,1001,101,1001,5,3,2,4,3,3,3,1,K,CL,CL,CLC,CK,CL,CK,,C,C,C,C,C,C,,,,C,,,,K,L,L,L,K,L,K,1,1,1,1,1,1,0,T,7,undef
1,2,3,3,2,6,2,U,ni,ver,sal,ge,schich,te,e,ø,N,AN,SS,ø,K,KC,KCL,KCLC,KCLCK,K,CK,CCK,KCCK,CKCCK,ø,VC,CVV,CVC,CVVC,CV,CVC,CV,1,0,2,1,1,2,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1001,111,111,101,201,101,5,3,2,3,2,2,2,-1,K,CL,CKC,CLC,CK,CKC,CK,,C,C,C,C,C,C,,,C,C,,C,,K,L,K,L,K,K,K,1,1,1,1,0,1,0,T,7,undef
1,2,3,2,4,3,3,U,ni,ver,si,t1ts,kli,nik,ik,ø,N,NN,SAS,ø,K,KC,KCL,KCLC,KCLCK,C,KC,CKC,LCKC,CLCKC,ø,VC,CVV,CVC,CVV,CVVC,CCVV,CVC,1,0,2,0,1,1,2,1,0,1,0,1,0,1,0,1,1,1,1,2,1,1,2,1,2,2,2,1,2,1,1001,111,101,201,111,1101,5,3,2,3,2,3,2,1,K,CL,CKC,CL,CLA,CCL,CKC,,C,C,C,C,CC,C,,,C,,A,,C,K,L,K,L,L,L,K,1,1,1,1,1,1,1,T,7,antepaenultima
1,2,3,2,4,4,4,U,ni,ver,si,t1ts,lauf,bahn,ahn,ø,N,NN,SAS,ø,K,KC,KCL,KCLC,KCLCK,C,LC,CLC,CCLC,DCCLC,ø,VC,CVV,CVC,CVV,CVVC,CVVC,CVVC,1,0,2,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1001,111,101,201,111,1101,5,3,2,3,2,3,3,1,K,CL,CKC,CL,CLA,CDC,CLC,,C,C,C,C,C,C,,,C,,A,C,C,K,L,K,L,L,D,L,1,1,1,1,1,1,1,T,7,antepaenultima
2,5,2,2,3,3,2,un,recht,m1,$i,ger,wei,se,e,ø,ADV,A,SAA,ø,K,KC,KCC,KCCK,KCCKC,K,CK,DCK,CDCK,CCDCK,ø,VC,CVCC,CVV,CVV,CVC,CVV,CV,1,3,0,0,2,0,1,1,2,0,0,1,0,0,0,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1001,211,1001,101,111,101,101,3,2,3,3,2,3,2,-1,KC,CKCC,CL,CL,CKC,CD,CK,,C,C,C,C,C,C,C,CC,,,C,,,K,K,L,L,K,D,K,1,2,1,1,0,1,0,F,7,multa
2,3,3,5,3,2,2,Un,ter,hal,tungs,bei,la,ge,e,unter,N,NN,SAS,acc,K,KC,KCC,KCCK,KCCKC,K,CK,LCK,CLCK,DCLCK,ø,VC,CVC,CVC,CVCC,CVV,CVV,CV,1,2,2,3,0,0,1,1,1,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1001,111,111,1201,101,11,101,3,2,2,2,3,4,2,-1,KC,CKC,CKC,CKCC,CD,CL,CK,,C,C,C,C,C,C,C,C,C,CC,,,,K,K,K,K,D,L,K,1,0,1,2,1,1,0,T,7,undef
2,3,2,2,5,3,2,Un,ter,of,fi,ziers,mes,se,e,unter,N,NN,SAS,acc,K,KC,KCC,KCCK,KCCKC,K,CK,KCK,CKCK,CCKCK,ø,VC,CVC,VC,CVV,CVVCC,CVC,CV,1,2,1,0,1,2,1,1,1,1,0,2,1,0,0,1,0,1,1,1,1,1,1,1,2,2,1,1,2,1001,111,1,101,211,1001,101,3,2,4,3,2,3,2,-1,KC,CKC,K,CL,ALCC,CK,CK,,C,,C,A,C,C,C,C,,,CC,,,K,K,K,L,L,K,K,1,0,1,1,2,1,0,T,7,prima
2,3,2,2,5,4,2,Un,ter,of,fi,ziers,schu,le,e,unter,N,NN,SAS,acc,K,KC,KCC,KCCK,KCCKC,K,CK,LCK,CLCK,CCLCK,ø,VC,CVC,VC,CVV,CVVCC,CVV,CV,1,2,1,0,1,0,1,1,1,1,0,2,0,0,0,1,0,1,1,1,1,1,1,1,2,2,2,1,2,1001,111,1,101,211,101,11,3,2,4,3,2,3,3,-1,KC,CKC,K,CL,ALCC,CL,CK,,C,,C,A,C,C,C,C,,,CC,,,K,K,K,L,L,L,K,1,0,1,1,2,1,0,T,7,prima
2,3,5,5,3,2,3,Un,ter,schei,dungs,ver,m3,gen,en,unter,N,NN,SAS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVC,CVV,CVCC,CVC,CVV,CVC,1,2,0,3,2,0,2,1,1,0,2,1,0,1,0,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1001,111,101,1201,111,1001,1101,3,2,3,2,2,3,2,1,KC,CKC,CD,CKCC,CKC,CL,CKC,,C,C,C,C,C,C,C,C,,CC,C,,C,K,K,D,K,K,L,K,1,0,1,2,1,1,0,T,7,undef
2,3,4,5,2,4,3,un,ter,st2t,zungs,be,d2rf,tig,ig,unter,A,NA,SAS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,CCKC,CCCKC,ø,VC,CVC,CCVC,CVCC,CV,CVCC,CVC,1,2,3,3,1,3,2,1,1,1,2,0,2,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1001,111,201,1201,101,211,201,3,2,2,2,2,2,2,-1,KC,CKC,CCK,AKCC,CK,CKCC,CKC,,C,CC,A,C,C,C,C,C,,CC,,CC,C,K,K,K,K,K,K,K,1,0,1,2,0,2,1,F,7,undef
2,3,4,5,3,3,3,Un,ter,st2t,zungs,emp,f1n,ger,er,unter,N,NN,SAS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,AKCKC,ø,VC,CVC,CCVC,CVCC,VC,CVC,CVC,1,2,3,3,1,2,2,1,1,1,2,1,1,1,0,1,2,1,0,1,1,1,1,1,1,1,1,1,2,1001,111,201,1201,1001,101,1011,3,2,2,2,3,2,3,1,KC,CKC,CCK,AKCC,KC,AK,CKC,,C,CC,A,,A,C,C,C,,CC,C,,C,K,K,K,K,K,K,K,1,0,1,2,1,1,0,T,7,undef
2,3,2,6,2,4,3,Un,ter,su,chungs,ge,f1ng,nis,is,unter,N,NN,SAS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,CCKC,KCCKC,noacc,VC,CVC,CVV,CVCC,CV,CVC,CVC,1,2,0,3,1,2,2,1,1,0,2,0,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1001,111,101,1201,101,1101,1101,3,2,3,2,2,2,2,1,KC,CKC,CL,CKCC,CK,CKC,CKC,,C,C,C,C,C,C,C,C,,CC,,C,C,K,K,L,K,K,K,K,1,0,1,2,0,1,1,T,7,undef
2,3,2,6,3,3,3,Un,ter,su,chungs,ver,fah,ren,en,unter,N,NN,SAS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVC,CVV,CVCC,CVC,CVV,CVC,1,2,0,3,2,0,2,1,1,0,2,1,0,1,0,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1001,111,101,1201,111,101,1011,3,2,3,2,2,3,3,0,KC,CKC,CL,CKCC,CKC,CL,CKC,,C,C,C,C,C,C,C,C,,CC,C,,C,K,K,L,K,K,L,K,1,0,1,2,1,1,0,T,7,undef
2,3,2,2,2,3,3,Un,ter,ta,ge,ar,bei,ter,er,unter,N,ø,SAS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,DCKC,CDCKC,ø,VC,CVC,CVV,CV,VC,CVV,CVC,1,2,0,1,1,0,2,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,2,1,1,2,1,2,1001,111,101,101,11,101,111,3,2,3,2,3,3,2,-1,KC,CKC,CL,CK,KC,CD,CKC,,C,C,C,,C,C,C,C,,,C,,C,K,K,L,K,K,D,K,1,0,1,0,1,1,0,T,7,undef
2,3,3,3,2,4,4,Un,ter,was,ser,be,hand,lung,ung,unter,N,NN,SS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,CCKC,CCCKC,ø,VC,CVC,CVC,CVC,CV,CVC,CCVC,1,2,2,2,1,2,3,1,1,1,1,0,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1001,111,101,111,101,1101,1111,3,2,2,2,2,2,2,1,KC,CKC,CK,CKC,CK,CKC,CCKC,,C,C,C,C,C,CC,C,C,,C,,C,C,K,K,K,K,K,K,K,1,0,1,0,0,1,1,T,7,undef
2,3,3,3,2,2,2,Un,ter,was,ser,ka,me,ra,a,unter,N,NN,SS,acc,K,KC,KCC,KCCK,KCCKC,L,CL,KCL,CKCL,KCKCL,ø,VC,CVC,CVC,CVC,CVC,CV,CVV,1,2,2,2,2,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1001,111,101,111,101,1001,11,3,2,2,2,2,3,4,-1,KC,CKC,CK,CKC,CK,CK,CL,,C,C,C,C,C,C,C,C,,C,,,,K,K,K,K,K,K,L,1,0,1,0,1,0,1,T,7,undef
2,3,3,3,3,2,2,Un,ter,was,ser,mas,sa,ge,e,unter,N,NN,SS,acc,K,KC,KCC,KCCK,KCCKC,K,CK,LCK,CLCK,KCLCK,ø,VC,CVC,CVC,CVC,CVC,CVV,CV,1,2,2,2,2,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1001,111,101,111,1001,101,101,3,2,2,2,3,3,2,-1,KC,CKC,CK,CKC,CK,CL,CK,,C,C,C,C,C,C,C,C,,C,,,,K,K,K,K,K,L,K,1,0,1,0,1,1,0,T,7,undef
2,3,4,2,3,3,2,un,ver,rich,te,ter,din,ge,e,ø,ADV,AN,ø,ø,K,KC,KCC,KCCK,KCCKC,K,CK,KCK,CKCK,CCKCK,ø,VC,CVC,CVC,CV,CVC,CVC,CV,1,2,2,1,2,2,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1001,111,111,101,111,101,1001,3,2,3,2,2,3,3,-1,KC,CKC,CKC,CK,CKC,CK,CK,,C,C,C,C,C,C,C,C,C,,C,,,K,K,K,K,K,K,K,1,1,1,0,0,1,0,F,7,multa
2,3,5,2,3,2,3,un,ver,schul,de,ter,ma,$en,en,ø,ADV,A,SAA,ø,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVC,CVC,CV,CVC,CVV,CVC,1,2,2,1,2,0,2,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1001,111,111,101,111,1001,1101,3,2,3,2,2,4,2,1,KC,CKC,CKC,CK,CKC,CL,CKC,,C,C,C,C,C,C,C,C,C,,C,,C,K,K,K,K,K,L,K,1,1,1,0,0,1,0,F,7,multa
2,3,5,2,3,3,2,un,ver,schul,de,ter,wei,se,e,ø,ADV,A,SAA,ø,K,KC,KCC,KCCK,KCCKC,K,CK,DCK,CDCK,CCDCK,ø,VC,CVC,CVC,CV,CVC,CVV,CV,1,2,2,1,2,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1001,111,111,101,111,101,101,3,2,3,2,2,3,2,-1,KC,CKC,CKC,CK,CKC,CD,CK,,C,C,C,C,C,C,C,C,C,,C,,,K,K,K,K,K,D,K,1,1,1,0,0,1,0,F,7,multa
2,3,3,2,3,3,4,Un,vor,ein,ge,nom,men,heit,eit,ø,N,A,SA,ø,K,KC,KCC,KCCL,KCCLC,C,DC,CDC,CCDC,KCCDC,ø,VC,CVVC,VVC,CV,CVC,CVC,CVVC,1,1,0,1,2,2,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,2,2,1,1,1,2,1,1001,111,1001,101,1001,2001,201,3,2,4,2,3,2,2,1,KC,CLC,DC,CK,CK,CKC,CDC,,C,,C,C,C,C,C,C,C,,,C,C,K,L,D,K,K,K,D,1,1,1,0,1,0,1,T,7,prima
2,3,4,2,3,3,2,un,vor,sich,ti,ger,wei,se,e,ø,ADV,A,SAA,ø,K,KC,KCC,KCCL,KCCLC,K,CK,DCK,CDCK,CCDCK,ø,VC,CVVC,CVC,CVV,CVC,CVV,CV,1,1,2,0,2,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1001,111,201,101,111,101,101,3,2,2,3,2,3,2,-1,KC,CLC,CKC,CL,CKC,CD,CK,,C,C,C,C,C,C,C,C,C,,C,,,K,L,K,L,K,D,K,1,1,1,1,0,1,0,F,7,multa
2,2,4,5,2,3,4,Un,zu,rech,nungs,f1,hig,keit,eit,ø,N,A,SA,ø,K,KC,KCA,KCAL,KCALC,C,DC,CDC,CCDC,KCCDC,ø,VC,CVV,CVC,CVCC,CVV,VC,CVVC,1,0,2,3,0,1,1,1,0,1,2,0,1,1,0,1,1,1,1,0,1,1,2,1,1,2,1,2,1,1001,101,111,2101,101,101,201,3,3,2,2,2,3,2,-1,KC,AL,CKC,CKCC,CL,KC,CDC,,A,C,C,C,,C,C,,C,CC,,C,C,K,L,K,K,L,K,D,1,1,1,2,1,1,1,T,7,prima
1,2,2,2,3,2,4,U,ro,ge,ni,tal,sy,stem,em,ø,N,AN,SS,ø,L,LC,LCL,LCLC,LCLCL,C,LC,CLC,CCLC,KCCLC,ø,VV,CVV,CVV,CVV,CVVC,CVC,CVVC,0,0,0,0,1,2,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,11,101,1001,111,201,1101,5,3,2,3,3,2,2,1,L,CL,CL,CL,CLC,CKC,CLC,,C,C,C,C,C,C,,,,,C,C,C,L,L,L,L,L,K,L,1,1,1,1,1,1,1,T,7,antepaenultima
2,2,3,3,2,3,4,Va,lo,ren,ver,si,che,rung,ung,ø,N,NV,ø,ø,C,CK,CKC,CKCL,CKCLC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVV,CVC,CVC,CVC,CV,CVC,2,0,2,2,2,1,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,101,11,1011,111,101,101,1011,2,3,3,2,3,2,3,1,CK,CL,CKC,CKC,CK,CK,CKC,C,C,C,C,C,C,C,,,C,C,,,C,K,L,K,K,K,K,K,1,1,0,1,1,0,1,T,7,sekunda
2,2,1,2,3,4,2,Va,ri,a,ti,ons,brei,te,e,ø,N,NN,SAS,ø,C,CK,CKC,CKCL,CKCLK,K,CK,DCK,CDCK,CCDCK,ø,CVC,CVV,VC,CVV,VVCC,CCVV,CV,2,0,1,0,1,1,1,1,0,1,0,2,0,0,1,1,0,1,0,2,1,1,2,1,2,2,2,1,2,101,11,1,101,1101,111,101,2,4,4,3,2,3,2,1,CK,CL,K,AL,LCC,CCD,CK,C,C,,A,,CC,C,,,,,CC,,,K,L,K,L,L,D,K,1,1,1,1,2,1,0,T,7,antepaenultima
2,2,1,2,3,2,3,va,ri,a,ti,ons,f1,hig,ig,ø,A,NA,SAS,ø,C,CK,CKC,CKCL,CKCLK,C,KC,LKC,CLKC,CCLKC,ø,CVC,CVV,VC,CVV,VVCC,CVV,VC,2,0,1,0,1,0,1,1,0,1,0,2,0,1,1,1,0,1,0,1,0,1,2,1,2,2,2,1,2,101,11,1,101,1101,101,101,2,4,4,3,2,2,3,1,CK,CL,K,AL,LCC,CL,KC,C,C,,A,,C,,,,,,CC,,C,K,L,K,L,L,L,K,1,1,1,1,2,1,1,F,7,antepaenultima
2,3,5,3,3,2,3,Va,ter,lands,ver,tei,di,ger,er,ø,N,NV,ø,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,KCKC,CKCKC,ø,CVV,CVC,CVCC,CVC,CVV,CVC,CVC,0,2,3,2,0,2,2,0,1,2,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,101,111,1111,111,101,101,111,3,2,2,2,3,3,2,-1,CL,CKC,CKCA,CKC,CD,CK,CKC,C,C,C,C,C,C,C,,C,CA,C,,,C,L,K,K,K,D,K,K,1,0,2,1,1,1,0,T,7,prima
3,3,3,5,2,4,4,Ver,ant,wor,tungs,be,wu$t,sein,ein,ver,N,NN,SAS,noacc,C,CK,CKC,CKCK,CKCKC,C,DC,CDC,CCDC,CCCDC,ø,CVC,VCC,CVC,CVCC,CV,CVCC,CVVC,2,2,2,3,1,3,1,1,2,1,2,0,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,2,111,1101,111,1201,101,301,1101,2,2,2,2,2,2,3,1,CKC,KCC,CKC,CKCC,CK,CKCC,CDC,C,,C,C,C,C,C,C,CC,C,CC,,CC,C,K,K,K,K,K,K,D,1,2,1,2,0,2,1,T,7,sekunda
3,3,3,5,2,3,4,Ver,ant,wor,tungs,lo,sig,keit,eit,ver,N,A,SAA,noacc,C,CK,CKC,CKCK,CKCKC,C,DC,CDC,CCDC,KCCDC,ø,CVC,VCC,CVC,CVCC,CVV,CVC,CVVC,2,2,2,3,0,2,1,1,2,1,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,2,1,111,1101,111,1201,11,201,201,2,2,2,2,3,2,2,-1,CKC,KCC,CKC,CKCC,CL,CKC,CDC,C,,C,C,C,C,C,C,CC,C,CC,,C,C,K,K,K,K,L,K,D,1,2,1,2,1,1,1,T,7,sekunda
3,4,4,2,3,3,6,Ver,brau,cher,ge,nos,sen,schaft,aft,ver,N,NN,SS,noacc,C,CK,CKC,CKCC,CKCCC,C,CC,KCC,CKCC,CCKCC,ø,CVC,CCVV,CVC,CV,CVC,CVC,CVCC,2,1,2,1,2,2,3,1,0,1,0,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,111,111,111,101,1001,1101,301,2,3,2,2,3,2,1,1,CKC,CCD,CKC,CK,CK,CKC,CKCC,C,CC,C,C,C,C,C,C,,C,,,C,CC,K,D,K,K,K,K,K,1,1,0,0,1,0,2,T,7,sekunda
3,3,2,2,2,3,3,ver,pro,le,ta,ri,sie,ren,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,CVV,CVC,CVV,CVV,CVC,2,1,0,2,0,0,2,1,0,0,1,0,0,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,1,111,111,11,101,11,101,1011,2,2,3,2,4,3,3,1,CKC,CCL,CL,CK,CL,CL,CKC,C,CC,C,C,C,C,C,C,,,,,,C,K,L,L,K,L,L,K,1,1,1,1,1,1,0,F,7,paenultima
3,2,3,5,2,4,6,Ver,si,che,rungs,ge,sell,schaft,aft,ver,N,NN,SAS,noacc,C,CK,CKC,CKCC,CKCCK,C,CC,KCC,CKCC,CCKCC,ø,CVC,CVC,CV,CVCC,CV,CVC,CVCC,2,2,1,3,1,2,3,1,1,0,2,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,111,101,101,1111,101,111,301,2,3,2,2,2,2,1,1,CKC,CK,CK,CKCC,CK,CKC,CKCC,C,C,C,C,C,C,C,C,,,CC,,C,CC,K,K,K,K,K,K,K,1,1,0,2,0,1,2,T,7,sekunda
3,2,3,5,2,2,2,Ver,si,che,rungs,po,li,ce,e,ver,N,NN,SAS,noacc,C,CK,CKC,CKCC,CKCCK,K,CK,LCK,CLCK,LCLCK,ø,CVC,CVC,CV,CVCC,CVV,CVV,CV,2,2,1,3,0,0,1,1,1,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,111,101,101,1111,101,11,101,2,3,2,2,2,4,2,-1,CKC,CK,CK,CKCC,CL,CL,CK,C,C,C,C,C,C,C,C,,,CC,,,,K,K,K,K,L,L,K,1,1,0,2,1,1,0,T,7,sekunda
3,2,3,5,3,2,1,Ver,si,che,rungs,pr1,mi,e,e,ver,N,NN,SAS,noacc,C,CK,CKC,CKCC,CKCCK,K,LK,CLK,LCLK,CLCLK,ø,CVC,CVC,CV,CVCC,CCVV,CVV,V,2,2,1,3,1,0,0,1,1,0,2,0,0,0,1,1,1,1,2,1,0,1,1,1,1,2,2,1,2,111,101,101,1111,111,1001,1,2,3,2,2,2,3,4,1,CKC,CK,CK,CKCC,CCL,CL,K,C,C,C,C,CC,C,,C,,,CC,,,,K,K,K,K,L,L,K,1,1,0,2,1,1,0,T,7,sekunda
3,4,2,5,2,4,6,Ver,st1n,di,gungs,be,reit,schaft,aft,ver,N,NN,SAS,noacc,C,CK,CKC,CKCC,CKCCC,C,CC,KCC,CKCC,CCKCC,ø,CVC,CCVC,CVC,CVCC,CV,CVVC,CVCC,2,3,2,3,1,1,3,1,1,1,2,0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,111,1201,101,1201,101,111,301,2,2,3,2,2,3,1,-1,CKC,CCKC,CK,CKCC,CK,CDC,CKCC,C,CC,C,C,C,C,C,C,C,,CC,,C,CC,K,K,K,K,K,D,K,1,1,1,2,0,1,2,T,7,sekunda
3,3,2,5,2,2,4,Ver,tei,di,gungs,mi,ni,ster,er,ø,N,NN,SAS,ø,C,CK,CKC,CKCC,CKCCD,C,KC,CKC,CCKC,KCCKC,ø,CVC,CVV,CVC,CVCC,CVV,CVC,CVC,2,0,2,3,0,2,2,1,0,1,2,0,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,111,101,101,1201,1001,1101,111,2,3,3,2,3,2,2,1,CKC,CD,CK,CKCC,CL,CKC,CKC,C,C,C,C,C,C,C,C,,,CC,,C,C,K,D,K,K,L,K,K,1,1,1,2,1,1,0,T,7,sekunda
2,2,2,3,2,2,3,Ve,te,ri,n1r,me,di,zin,in,ø,N,AN,SS,ø,C,CL,CLC,CLCL,CLCLC,C,LC,ALC,LALC,CLALC,ø,CVV,CVV,CVV,CVVC,CVV,CVV,CVVC,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,101,101,11,1011,1001,101,1101,2,2,4,3,3,3,2,1,CL,CL,CL,CLC,CL,CL,ALC,C,C,C,C,C,C,A,,,,C,,,C,L,L,L,L,L,L,L,1,1,1,1,1,1,1,T,7,undef
2,3,2,3,3,2,2,Vi,bra,ti,ons,mas,sa,ge,e,ø,N,NN,SAS,ø,C,CL,CLC,CLCC,CLCCK,K,CK,LCK,CLCK,KCLCK,ø,CVV,CCVC,CVV,VVCC,CVC,CVV,CV,0,3,0,1,2,0,1,0,1,0,2,1,0,0,1,2,1,0,1,1,1,2,1,2,2,1,2,1,2,101,111,101,1101,1001,101,101,3,2,3,2,3,3,2,1,CL,CCK,AL,LCC,CK,CL,CK,C,CC,A,,C,C,C,,,,CC,,,,L,K,L,L,K,L,K,1,1,1,2,1,1,0,T,7,undef
