syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority_ratio0,sonority_ratio1,sonority_dir,syl_weight0,syl_weight1,syl_open0,syl_open1,syl_phoncat0,syl_phoncat1,onset_phoncat0,onset_phoncat1,koda_phoncat0,koda_phoncat1,nucleus_phoncat0,nucleus_phoncat1,syl_len0,syl_len1,koda_len0,koda_len1,onset_len0,onset_len1,nucleus_len0,nucleus_len1,syl_cv0,syl_cv1,cv_ratio0,cv_ratio1,pos,comp_struct,nomen,comp_len,Word,stress_class
mel,ø,l,el,mel,rmel,urmel,C,KC,CKC,CCKC,KCCKC,ø,Mur,ø,M,Mu,Mur,Murm,Murme,C,CK,CKC,CKCC,CKCCK,ø,15,13,5,4,-1,light,schwa,c,c,CKC,CKC,C,C,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Murmel,paenultima
ren,ø,n,en,ren,rren,urren,C,KC,CKC,KCKC,CKCKC,ø,mur,ø,m,mu,mur,murr,murre,C,CK,CKC,CKCK,CKCKC,ø,11,13,5,4,1,light,schwa,c,c,CK,CKC,C,C,,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,V,V,F,1,murren,paenultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,KCKC,CKCKC,ø,m2r,ø,m,mu,mue,muer,muerr,C,CK,CKC,CKCK,CKCKC,ø,11,13,5,4,1,light,light,c,c,CK,CKC,C,C,,C,K,K,3,5,1,1,1,1,1,1,CVC,CVC,2,2,A,V,F,1,muerrisch,paenultima
kopf,ø,f,pf,opf,kopf,rkopf,A,KA,CKA,CCKA,KCCKA,ø,Murr,ø,M,Mu,Mur,Murr,Murrk,C,CK,CKC,CKCC,CKCCK,ø,15,8,5,2,-3,light,light,c,c,CKC,CKA,C,C,C,A,K,K,4,4,1,1,1,1,1,1,CVC,CVC,2,2,N,VN,T,2,Murrkopf,paenultima
schel,ø,l,el,hel,chel,schel,C,KC,CKC,KCKC,CKCKC,ø,Mu,ø,M,Mu,Mus,Musc,Musch,C,CK,CKC,CKCK,CKCKC,ø,11,11,5,3,0,light,schwa,c,c,CK,CKC,C,C,,C,K,K,2,5,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Muschel,paenultima
se,ø,e,se,use,Muse,ø,K,CK,LCK,CLCK,ø,ø,Mu,ø,M,Mu,Mus,Muse,ø,C,CL,CLC,CLCK,ø,ø,11,7,5,3,-2,light,schwa,o,o,CL,CK,C,C,,,L,K,2,2,0,0,1,1,2,1,CVV,CV,0,1,N,N,T,1,Muse,paenultima
sik,ø,k,ik,sik,usik,Musik,C,LC,CLC,LCLC,CLCLC,ø,Mu,ø,M,Mu,Mus,Musi,Musik,C,CL,CLC,CLCL,CLCLC,ø,11,10,5,3,0,light,light,o,c,CL,CLC,C,C,,C,L,L,2,3,0,1,1,1,2,2,CVV,CVVC,0,1,N,N,T,1,Musik,ultima
sisch,ø,h,ch,sch,isch,sisch,C,KC,CKC,LCKC,CLCKC,ø,mu,ø,m,mu,mus,musi,musis,C,CL,CLC,CLCK,CLCKC,ø,11,10,5,3,0,light,light,o,c,CL,CKC,C,C,,C,L,K,2,5,0,1,1,1,2,1,CVV,CVC,0,2,A,N,F,1,musisch,paenultima
kat,ø,t,at,kat,skat,uskat,C,LC,CLC,CCLC,KCCLC,ø,Mus,ø,M,Mu,Mus,Musk,Muska,C,CK,CKC,CKCC,CKCCL,ø,12,12,4,4,0,light,light,c,c,CKC,CLC,C,C,C,C,K,L,3,3,1,1,1,1,1,2,CVC,CVVC,2,1,N,N,T,1,Muskat,ultima
kel,ø,l,el,kel,skel,uskel,C,KC,CKC,CCKC,KCCKC,ø,Mus,ø,M,Mu,Mus,Musk,Muske,C,CK,CKC,CKCC,CKCCK,ø,12,11,4,3,0,light,schwa,c,c,CKC,CKC,C,C,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Muskel,paenultima
li,ø,i,li,sli,esli,uesli,L,CL,CCL,LCCL,CLCCL,ø,M2s,ø,M,Mu,Mue,Mues,Muesl,C,CL,CLC,CLCC,CLCCL,ø,12,12,4,6,0,light,light,c,o,CLC,CL,C,C,C,,L,L,3,2,1,0,1,1,2,2,CVVC,CVV,1,0,N,N,T,1,Muesli,paenultima
lim,ø,m,im,lim,slim,uslim,C,KC,CKC,CCKC,KCCKC,ø,Mus,ø,M,Mu,Mus,Musl,Musli,C,CK,CKC,CKCC,CKCCK,ø,12,15,4,5,2,light,light,c,c,CKC,CKC,C,C,C,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,ø,T,0,Muslim,paenultima
sen,ø,n,en,sen,ssen,essen,C,KC,CKC,KCKC,CKCKC,ø,m2s,ø,m,mu,mue,mues,muess,C,CK,CKC,CKCK,CKCKC,ø,11,10,5,3,0,light,schwa,c,c,CK,CKC,C,C,,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,V,V,F,1,muessen,paenultima
$e,ø,e,se,sse,usse,Musse,K,CK,LCK,CLCK,ø,ø,Mu,ø,M,Mu,Mus,Muss,Musse,C,CL,CLC,CLCK,ø,ø,11,7,5,3,-2,light,schwa,o,o,CL,CK,C,C,,,L,K,2,2,0,0,1,1,2,1,CVV,CV,0,1,N,N,T,1,Musse,paenultima
$ig,ø,g,ig,sig,ssig,essig,C,KC,CKC,LCKC,CLCKC,noacc,m2,ø,m,mu,mue,mues,muess,C,CL,CLC,CLCK,CLCKC,ø,11,10,5,3,0,light,light,o,c,CL,CKC,C,C,,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,A,N,F,1,muessig,paenultima
stang,ø,g,ng,ang,tang,stang,C,KC,CKC,CCKC,KCCKC,ø,Mu,ø,M,Mu,Mus,Must,Musta,C,CK,CKC,CKCC,CKCCK,ø,12,10,4,3,-1,light,light,c,c,CKC,CKC,C,C,C,C,K,K,2,5,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Mustang,paenultima
stern,ø,n,rn,ern,tern,stern,C,CC,KCC,CKCC,CCKCC,ø,mu,ø,m,mu,mus,must,muste,C,CK,CKC,CKCC,CKCCK,ø,12,14,4,3,1,light,schwa,c,c,CKC,CKCC,C,C,C,CC,K,K,2,5,1,2,1,1,1,1,CVC,CVCC,2,3,V,N,F,1,mustern,paenultima
ster,ø,r,er,ter,ster,uster,C,KC,CKC,CCKC,KCCKC,ø,Mu,ø,M,Mu,Mus,Must,Muste,C,CK,CKC,CKCC,CKCCK,ø,12,11,4,3,0,light,schwa,c,c,CKC,CKC,C,C,C,C,K,K,2,4,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Muster,paenultima
ten,ø,n,en,ten,uten,muten,C,KC,CKC,LCKC,CLCKC,ø,mu,ø,m,mu,mut,mute,muten,C,CL,CLC,CLCK,CLCKC,ø,11,10,5,3,0,light,schwa,o,c,CL,CKC,C,C,,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,V,V,F,1,muten,paenultima
geld,ø,d,ld,eld,geld,tgeld,C,CC,KCC,CKCC,CCKCC,ø,Mut,ø,M,Mu,Mut,Mutg,Mutge,C,CL,CLC,CLCC,CLCCK,ø,12,12,4,3,0,light,heavy,c,c,CLC,CKCC,C,C,C,CC,L,K,3,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Mutgeld,paenultima
tig,ø,g,ig,tig,utig,mutig,C,KC,CKC,LCKC,CLCKC,noacc,mu,ø,m,mu,mut,muti,mutig,C,CL,CLC,CLCK,CLCKC,ø,11,10,5,3,0,light,light,o,c,CL,CKC,C,C,,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,A,N,F,1,mutig,paenultima
los,los,s,os,los,tlos,utlos,C,LC,CLC,CCLC,LCCLC,ø,mut,ø,m,mu,mut,mutl,mutlo,C,CL,CLC,CLCC,CLCCL,ø,12,11,4,3,0,light,light,c,c,CLC,CLC,C,C,C,C,L,L,3,3,1,1,1,1,2,2,CVVC,CVVC,1,1,A,N,F,1,mutlos,paenultima
ter,ø,r,er,ter,tter,utter,C,KC,CKC,KCKC,CKCKC,ø,Mut,ø,M,Mu,Mut,Mutt,Mutte,C,CK,CKC,CKCK,CKCKC,ø,11,11,5,3,0,light,schwa,c,c,CK,CKC,C,C,,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Mutter,paenultima
ter,ø,r,er,ter,tter,utter,C,KC,CKC,KCKC,CKCKC,ø,Mut,ø,M,Mu,Mut,Mutt,Mutte,C,CK,CKC,CKCK,CKCKC,ø,11,11,5,3,0,light,schwa,c,c,CK,CKC,C,C,,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Mutter,paenultima
ti,ø,i,ti,tti,utti,Mutti,L,CL,KCL,CKCL,ø,ø,Mut,ø,M,Mu,Mut,Mutt,Mutti,C,CK,CKC,CKCL,ø,ø,11,9,5,4,-1,light,light,c,o,CK,CL,C,C,,,K,L,3,2,1,0,1,1,1,2,CVC,CVV,2,0,N,ø,T,0,Mutti,paenultima
tung,ø,g,ng,ung,tung,utung,C,KC,CKC,LCKC,CLCKC,ø,Mu,ø,M,Mu,Mut,Mutu,Mutun,C,CL,CLC,CLCK,CLCKC,ø,11,12,5,4,1,light,light,o,c,CL,CKC,C,C,,C,L,K,2,4,0,1,1,1,2,1,CVV,CVC,0,2,N,V,T,1,Mutung,paenultima
voll,ø,l,ll,oll,voll,tvoll,C,KC,CKC,CCKC,LCCKC,ø,mut,ø,m,mu,mut,mutv,mutvo,C,CL,CLC,CLCC,CLCCK,ø,12,11,4,3,0,light,light,c,c,CLC,CKC,C,C,C,C,L,K,3,4,1,1,1,1,2,1,CVVC,CVC,1,2,A,NA,F,2,mutvoll,paenultima
zen,ø,n,en,zen,tzen,utzen,C,KC,AKC,KAKC,CKAKC,ø,mut,ø,m,mu,mut,mutz,mutze,C,CK,CKA,CKAK,CKAKC,ø,11,10,5,3,0,light,schwa,c,c,CK,AKC,C,A,,C,K,K,3,3,1,1,1,1,1,1,CVC,CVC,2,2,V,V,F,1,mutzen,paenultima
chen,chen,n,en,hen,chen,zchen,C,KC,CKC,ACKC,KACKC,ø,M2tz,ø,M,Mu,Mue,Muet,Muetz,C,CK,CKA,CKAC,CKACK,ø,12,10,4,3,-1,light,schwa,c,c,CKA,CKC,C,C,A,C,K,K,4,4,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Muetzchen,paenultima
ze,ø,e,ze,tze,etze,uetze,K,AK,KAK,CKAK,ø,ø,M2t,ø,M,Mu,Mue,Muet,Muetz,C,CK,CKA,CKAK,ø,ø,11,7,5,3,-2,light,schwa,c,o,CK,AK,C,A,,,K,K,3,2,1,0,1,1,1,1,CVC,CV,2,1,N,N,T,1,Muetze,paenultima
lein,lein,n,in,ein,lein,zlein,C,DC,CDC,ACDC,KACDC,ø,M2tz,ø,M,Mu,Mue,Muet,Muetz,C,CK,CKA,CKAC,CKACD,ø,12,17,4,5,3,light,light,c,c,CKA,CDC,C,C,A,C,K,D,4,4,1,1,1,1,1,2,CVC,CVVC,2,1,N,N,T,1,Muetzlein,paenultima
op,ø,p,op,yop,myop,ø,C,LC,LLC,CLLC,ø,ø,my,ø,m,my,myo,myop,ø,C,CL,CLL,CLLC,ø,ø,11,7,5,3,-2,light,light,o,c,CL,LC,C,,,C,L,L,2,2,0,1,1,0,2,2,CVV,VVC,0,0,A,A,F,1,myop,ultima
rhe,ø,e,he,rhe,rrhe,yrrhe,K,CK,KCK,CKCK,ø,ø,Myr,ø,M,My,Myr,Myrr,Myrrh,C,CK,CKC,CKCK,ø,ø,11,10,5,5,0,light,schwa,c,o,CK,CK,C,C,,,K,K,3,3,1,0,1,1,1,1,CVC,CV,2,1,N,N,T,1,Myrrhe,paenultima
te,ø,e,te,rte,yrte,Myrte,K,CK,CCK,KCCK,CKCCK,ø,Myr,ø,M,My,Myr,Myrt,Myrte,C,CK,CKC,CKCC,CKCCK,ø,15,7,5,3,-4,light,schwa,c,o,CKC,CK,C,C,C,,K,K,3,2,1,0,1,1,1,1,CVC,CV,2,1,N,N,T,1,Myrte,paenultima
stik,ø,k,ik,tik,stik,ystik,C,KC,CKC,CCKC,KCCKC,ø,My,ø,M,My,Mys,Myst,Mysti,C,CK,CKC,CKCC,CKCCK,ø,12,10,4,3,-1,light,light,c,c,CKC,CKC,C,C,C,C,K,K,2,4,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Mystik,paenultima
stisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,my,ø,m,my,mys,myst,mysti,C,CK,CKC,CKCC,CKCCK,ø,12,10,4,3,-1,light,light,c,c,CKC,CKC,C,C,C,C,K,K,2,6,1,1,1,1,1,1,CVC,CVC,2,2,A,R,F,1,mystisch,paenultima
the,ø,e,he,the,ythe,Mythe,K,CK,LCK,CLCK,ø,ø,My,ø,M,My,Myt,Myth,Mythe,C,CL,CLC,CLCK,ø,ø,11,7,5,3,-2,light,schwa,o,o,CL,CK,C,C,,,L,K,2,3,0,0,1,1,2,1,CVV,CV,0,1,N,N,T,1,Mythe,paenultima
thisch,ø,h,ch,sch,isch,hisch,C,KC,CKC,LCKC,CLCKC,ø,my,ø,m,my,myt,myth,mythi,C,CL,CLC,CLCK,CLCKC,ø,11,10,5,3,0,light,light,o,c,CL,CKC,C,C,,C,L,K,2,6,0,1,1,1,2,1,CVV,CVC,0,2,A,N,F,1,mythisch,paenultima
thos,ø,s,os,hos,thos,ythos,C,KC,CKC,LCKC,CLCKC,ø,My,ø,M,My,Myt,Myth,Mytho,C,CL,CLC,CLCK,CLCKC,ø,11,8,5,2,-1,light,light,o,c,CL,CKC,C,C,,C,L,K,2,4,0,1,1,1,2,1,CVV,CVC,0,2,N,N,T,1,Mythos,paenultima
be,ø,e,be,abe,Nabe,ø,K,CK,LCK,CLCK,ø,ø,Na,ø,N,Na,Nab,Nabe,ø,C,CL,CLC,CLCK,ø,ø,13,7,6,3,-3,light,schwa,o,o,CL,CK,C,C,,,L,K,2,2,0,0,1,1,2,1,CVV,CV,0,1,N,N,T,1,Nabe,paenultima
bel,ø,l,el,bel,abel,Nabel,C,KC,CKC,LCKC,CLCKC,ø,Na,ø,N,Na,Nab,Nabe,Nabel,C,CL,CLC,CLCK,CLCKC,ø,13,11,6,3,-1,light,schwa,o,c,CL,CKC,C,C,,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,N,N,T,1,Nabel,paenultima
bar,bar,r,ar,bar,hbar,chbar,C,LC,CLC,CCLC,KCCLC,ø,Nach,ø,N,Na,Nac,Nach,Nachb,C,CK,CKC,CKCC,CKCCL,ø,10,15,3,5,3,light,light,c,c,CKC,CLC,C,C,C,C,K,L,4,3,1,1,1,1,1,2,CVC,CVVC,2,1,N,N,T,1,Nachbar,paenultima
dem,ø,m,em,dem,hdem,chdem,C,LC,CLC,CCLC,LCCLC,ø,nach,nach,n,na,nac,nach,nachd,C,CL,CLC,CLCC,CLCCL,acc,14,10,4,3,-2,light,light,c,c,CLC,CLC,C,C,C,C,L,L,4,3,1,1,1,1,2,2,CVVC,CVVC,1,1,X,ø,F,2,nachdem,paenultima
druck,ø,k,ck,uck,ruck,druck,C,KC,CKC,CCKC,CCCKC,ø,Nach,ø,N,Na,Nac,Nach,Nachd,C,CL,CLC,CLCC,CLCCC,acc,14,14,4,3,0,light,light,c,c,CLC,CCKC,C,CC,C,C,L,K,4,5,1,1,1,2,2,1,CVVC,CCVC,1,3,N,V,T,1,Nachdruck,paenultima
fahr,ø,r,hr,ahr,fahr,hfahr,C,LC,CLC,CCLC,LCCLC,ø,Nach,ø,N,Na,Nac,Nach,Nachf,C,CL,CLC,CLCC,CLCCL,acc,14,15,4,5,1,light,light,c,c,CLC,CLC,C,C,C,C,L,L,4,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,V,T,1,Nachfahr,paenultima
hall,ø,l,ll,all,hall,hhall,C,KC,CKC,CCKC,LCCKC,ø,Nach,ø,N,Na,Nac,Nach,Nachh,C,CL,CLC,CLCC,CLCCK,acc,14,11,4,3,-1,light,light,c,c,CLC,CKC,C,C,C,C,L,K,4,4,1,1,1,1,2,1,CVVC,CVC,1,2,N,V,T,1,Nachhall,paenultima
her,ø,r,er,her,hher,chher,C,LC,CLC,CCLC,LCCLC,ø,nach,nach,n,na,nac,nach,nachh,C,CL,CLC,CLCC,CLCCL,acc,14,11,4,3,-1,light,light,c,c,CLC,CLC,C,C,C,C,L,L,4,3,1,1,1,1,2,2,CVVC,CVVC,1,1,ADV,ø,F,2,nachher,ultima
hut,ø,t,ut,hut,hhut,chhut,C,LC,CLC,CCLC,LCCLC,ø,Nach,ø,N,Na,Nac,Nach,Nachh,C,CL,CLC,CLCC,CLCCL,acc,14,10,4,3,-2,light,light,c,c,CLC,CLC,C,C,C,C,L,L,4,3,1,1,1,1,2,2,CVVC,CVVC,1,1,N,PN,T,2,Nachhut,paenultima
klang,ø,g,ng,ang,lang,klang,C,KC,CKC,CCKC,CCCKC,ø,Nach,ø,N,Na,Nac,Nach,Nachk,C,CL,CLC,CLCC,CLCCC,acc,14,14,4,3,0,light,light,c,c,CLC,CCKC,C,CC,C,C,L,K,4,5,1,1,1,2,2,1,CVVC,CCVC,1,3,N,V,T,1,Nachklang,paenultima
la$,ø,s,ss,ass,lass,hlass,C,KC,CKC,CCKC,LCCKC,ø,Nach,ø,N,Na,Nac,Nach,Nachl,C,CL,CLC,CLCC,CLCCK,acc,14,11,4,3,-1,light,light,c,c,CLC,CKC,C,C,C,C,L,K,4,3,1,1,1,1,2,1,CVVC,CVC,1,2,N,V,T,1,Nachlass,paenultima
richt,ø,t,ht,cht,icht,richt,C,CC,KCC,CKCC,CCKCC,ø,Nach,ø,N,Na,Nac,Nach,Nachr,C,CL,CLC,CLCC,CLCCK,ø,14,14,4,3,0,light,heavy,c,c,CLC,CKCC,C,C,C,CC,L,K,4,5,1,2,1,1,2,1,CVVC,CVCC,1,3,N,N,T,1,Nachricht,paenultima
ruf,ø,f,uf,ruf,hruf,chruf,C,LC,CLC,CCLC,LCCLC,ø,Nach,ø,N,Na,Nac,Nach,Nachr,C,CL,CLC,CLCC,CLCCL,acc,14,13,4,4,0,light,light,c,c,CLC,CLC,C,C,C,C,L,L,4,3,1,1,1,1,2,2,CVVC,CVVC,1,1,N,PN,T,2,Nachruf,paenultima
satz,ø,z,tz,atz,satz,hsatz,A,KA,CKA,CCKA,LCCKA,ø,Nach,ø,N,Na,Nac,Nach,Nachs,C,CL,CLC,CLCC,CLCCK,acc,14,8,4,2,-3,light,light,c,c,CLC,CKA,C,C,C,A,L,K,4,4,1,1,1,1,2,1,CVVC,CVC,1,2,N,PN,T,2,Nachsatz,paenultima
schub,ø,b,ub,hub,chub,schub,C,LC,CLC,CCLC,LCCLC,ø,Nach,ø,N,Na,Nac,Nach,Nachs,C,CL,CLC,CLCC,CLCCL,acc,14,10,4,3,-2,light,light,c,c,CLC,CLC,C,C,C,C,L,L,4,5,1,1,1,1,2,2,CVVC,CVVC,1,1,N,PN,T,2,Nachschub,paenultima
sicht,ø,t,ht,cht,icht,sicht,C,CC,KCC,CKCC,CCKCC,ø,Nach,ø,N,Na,Nac,Nach,Nachs,C,CL,CLC,CLCC,CLCCK,acc,14,11,4,2,-1,light,heavy,c,c,CLC,CKCC,C,C,C,CC,L,K,4,5,1,2,1,1,2,1,CVVC,CVCC,1,3,N,V,T,1,Nachsicht,paenultima
spiel,ø,l,el,iel,piel,spiel,C,LC,CLC,CCLC,CCCLC,ø,Nach,ø,N,Na,Nac,Nach,Nachs,C,CL,CLC,CLCC,CLCCC,acc,14,14,4,3,0,light,light,c,c,CLC,CCLC,C,CC,C,C,L,L,4,5,1,1,1,2,2,2,CVVC,CCVVC,1,1,N,PN,T,2,Nachspiel,paenultima
ste,ø,e,te,ste,hste,chste,K,CK,CCK,CCCK,LCCCK,ø,N1ch,ø,N,Na,Nae,Naec,Naech,C,CL,CLC,CLCC,CLCCC,ø,10,8,3,2,-1,light,schwa,c,o,CLC,CCK,C,CC,C,,L,K,4,3,1,0,1,2,2,1,CVVC,CCV,1,2,N,ø,T,1,Naechste,paenultima
stens,ø,s,ns,ens,tens,stens,C,CC,KCC,CKCC,CCKCC,ø,n1ch,ø,n,na,nae,naec,naech,C,CL,CLC,CLCC,CLCCC,ø,10,12,3,2,1,light,schwa,c,c,CLC,CCKCC,C,CC,C,CC,L,K,4,5,1,2,1,2,2,1,CVVC,CCVCC,1,4,ADV,ø,F,1,naechstens,paenultima
klein,ø,n,in,ein,lein,klein,C,DC,CDC,CCDC,CCCDC,ø,n1chst,ø,n,na,nae,naec,naech,C,CL,CLC,CLCC,CLCCC,ø,12,18,2,4,3,heavy,light,c,c,CLCCC,CCDC,C,CC,CCC,C,L,D,6,5,3,1,1,2,2,2,CVVCCC,CCVVC,2,1,A,ø,F,2,naechstklein,paenultima
dienst,ø,t,st,nst,enst,ienst,C,CC,CCC,LCCC,CLCCC,ø,Nacht,ø,N,Na,Nac,Nach,Nacht,C,CK,CKC,CKCC,CKCCC,ø,11,14,2,2,2,heavy,heavy,c,c,CKCC,CLCCC,C,C,CC,CCC,K,L,5,6,2,3,1,1,1,2,CVCC,CVVCCC,3,2,N,NN,T,2,Nachtdienst,paenultima
teil,ø,l,il,eil,teil,hteil,C,DC,CDC,CCDC,LCCDC,ø,Nach,ø,N,Na,Nac,Nach,Nacht,C,CL,CLC,CLCC,CLCCD,acc,14,15,4,5,1,light,light,c,c,CLC,CDC,C,C,C,C,L,D,4,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,PN,T,2,Nachteil,paenultima
frost,ø,t,st,ost,rost,frost,C,CC,KCC,CKCC,CCKCC,ø,Nacht,ø,N,Na,Nac,Nach,Nacht,C,CK,CKC,CKCC,CKCCC,ø,11,13,2,2,1,heavy,heavy,c,c,CKCC,CCKCC,C,CC,CC,CC,K,K,5,5,2,2,1,2,1,1,CVCC,CCVCC,3,4,N,NN,T,2,Nachtfrost,paenultima
hemd,ø,d,md,emd,hemd,themd,C,CC,KCC,CKCC,CCKCC,ø,Nacht,ø,N,Na,Nac,Nach,Nacht,C,CK,CKC,CKCC,CKCCC,ø,11,11,2,2,0,heavy,heavy,c,c,CKCC,CKCC,C,C,CC,CC,K,K,5,4,2,2,1,1,1,1,CVCC,CVCC,3,3,N,NN,T,2,Nachthemd,paenultima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,LCCKC,ø,Nach,ø,N,Na,Nac,Nach,Nacht,C,CL,CLC,CLCC,CLCCK,acc,14,10,4,3,-2,light,light,c,c,CLC,CKC,C,C,C,C,L,K,4,5,1,1,1,1,2,1,CVVC,CVC,1,2,N,PN,T,2,Nachtisch,paenultima
lich,ø,h,ch,ich,lich,tlich,C,KC,CKC,CCKC,CCCKC,noacc,n1cht,ø,n,na,nae,naec,naech,C,CK,CKC,CKCC,CKCCC,ø,11,13,2,4,1,heavy,light,c,c,CKCC,CKC,C,C,CC,C,K,K,5,4,2,1,1,1,1,1,CVCC,CVC,3,2,A,N,F,1,naechtlich,paenultima
luft,ø,t,ft,uft,luft,tluft,C,CC,KCC,CKCC,CCKCC,ø,Nacht,ø,N,Na,Nac,Nach,Nacht,C,CK,CKC,CKCC,CKCCC,ø,11,14,2,3,2,heavy,heavy,c,c,CKCC,CKCC,C,C,CC,CC,K,K,5,4,2,2,1,1,1,1,CVCC,CVCC,3,3,N,NN,T,2,Nachtluft,paenultima
trag,ø,g,ag,rag,trag,htrag,C,LC,CLC,CCLC,CCCLC,ø,Nach,ø,N,Na,Nac,Nach,Nacht,C,CL,CLC,CLCC,CLCCC,acc,14,16,4,4,1,light,light,c,c,CLC,CCLC,C,CC,C,C,L,L,4,4,1,1,1,2,2,2,CVVC,CCVVC,1,1,N,V,T,1,Nachtrag,paenultima
tun,ø,n,un,tun,htun,chtun,C,LC,CLC,CCLC,LCCLC,ø,nach,nach,n,na,nac,nach,nacht,C,CL,CLC,CLCC,CLCCL,acc,14,12,4,4,-1,light,light,c,c,CLC,CLC,C,C,C,C,L,L,4,3,1,1,1,1,2,2,CVVC,CVVC,1,1,V,PV,F,2,nachtun,paenultima
zeit,ø,t,it,eit,zeit,tzeit,C,DC,ADC,CADC,CCADC,ø,Nacht,ø,N,Na,Nac,Nach,Nacht,C,CK,CKC,CKCC,CKCCA,ø,11,12,2,4,1,heavy,light,c,c,CKCC,ADC,C,A,CC,C,K,D,5,4,2,1,1,1,1,2,CVCC,CVVC,3,1,N,NN,T,2,Nachtzeit,paenultima
zug,ø,g,ug,zug,tzug,htzug,C,LC,ALC,CALC,CCALC,ø,Nacht,ø,N,Na,Nac,Nach,Nacht,C,CK,CKC,CKCC,CKCCA,ø,11,10,2,3,0,heavy,light,c,c,CKCC,ALC,C,A,CC,C,K,L,5,3,2,1,1,1,1,2,CVCC,CVVC,3,1,N,NN,T,2,Nachtzug,paenultima
weis,ø,s,is,eis,weis,hweis,C,DC,CDC,CCDC,LCCDC,ø,Nach,ø,N,Na,Nac,Nach,Nachw,C,CL,CLC,CLCC,CLCCD,acc,14,12,4,4,-1,light,light,c,c,CLC,CDC,C,C,C,C,L,D,4,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,V,T,1,Nachweis,paenultima
wuchs,ø,s,hs,chs,uchs,wuchs,C,CC,LCC,CLCC,CCLCC,ø,Nach,ø,N,Na,Nac,Nach,Nachw,C,CL,CLC,CLCC,CLCCL,acc,14,11,4,2,-1,light,heavy,c,c,CLC,CLCC,C,C,C,CC,L,L,4,5,1,2,1,1,2,2,CVVC,CVVCC,1,1,N,PN,T,2,Nachwuchs,paenultima
zoll,ø,l,ll,oll,zoll,hzoll,C,KC,AKC,CAKC,LCAKC,ø,Nach,ø,N,Na,Nac,Nach,Nachz,C,CL,CLC,CLCA,CLCAK,acc,14,11,4,3,-1,light,light,c,c,CLC,AKC,C,A,C,C,L,K,4,4,1,1,1,1,2,1,CVVC,CVC,1,2,N,PN,T,2,Nachzoll,paenultima
zucht,ø,t,ht,cht,ucht,zucht,C,CC,KCC,AKCC,CAKCC,ø,Nach,ø,N,Na,Nac,Nach,Nachz,C,CL,CLC,CLCA,CLCAK,acc,14,11,4,2,-1,light,heavy,c,c,CLC,AKCC,C,A,C,CC,L,K,4,5,1,2,1,1,2,1,CVVC,CVCC,1,3,N,PN,T,2,Nachzucht,paenultima
zug,ø,g,ug,zug,hzug,chzug,C,LC,ALC,CALC,LCALC,ø,Nach,ø,N,Na,Nac,Nach,Nachz,C,CL,CLC,CLCA,CLCAL,acc,14,10,4,3,-2,light,light,c,c,CLC,ALC,C,A,C,C,L,L,4,3,1,1,1,1,2,2,CVVC,CVVC,1,1,N,PN,T,2,Nachzug,paenultima
cken,ø,n,en,ken,cken,acken,C,KC,CKC,KCKC,CKCKC,ø,Na,ø,N,Na,Nac,Nack,Nacke,C,CK,CKC,CKCK,CKCKC,ø,9,10,4,3,1,light,schwa,c,c,CK,CKC,C,C,,C,K,K,2,4,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Nacken,paenultima
