syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority5,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_ratio5,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_weight5,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_open5,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,syl_phoncat5,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,onset_phoncat5,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,koda_phoncat5,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,nucleus_phoncat5,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl_len5,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,koda_len5,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,onset_len5,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,nucleus_len5,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,syl_cv5,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,cv_ratio5,pos,comp_struct,nomen,comp_len,Word,stress_class
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,an,an,a,an,ana,anae,anaes,K,KC,KCK,KCKC,KCKCC,ø,9,7,7,9,9,13,4,3,3,4,4,4,0,light,light,light,light,light,schwa,c,c,o,o,o,c,KC,KC,CL,CL,CL,CKC,,,C,C,C,C,C,C,,,,C,K,K,L,L,L,K,2,2,3,2,3,3,1,1,0,0,0,1,0,0,1,1,1,1,1,1,2,2,2,1,VC,VC,CVV,CVV,CVV,CVC,1,1,0,0,0,2,V,N,F,1,anaesthetisieren,paenultima
um,um,m,um,ium,rium,arium,C,KC,LKC,CLKC,LCLKC,ø,An,ø,A,An,Ann,Anni,Anniv,K,KC,KCL,KCLC,KCLCK,ø,6,11,11,11,12,11,6,5,3,5,6,5,0,light,light,light,light,light,light,c,o,c,o,o,c,K,CL,CKC,CL,CL,KC,,C,C,C,C,,,,C,,,C,K,L,K,L,L,K,2,2,3,2,2,2,1,0,1,0,0,1,0,1,1,1,1,0,1,2,1,2,2,1,VC,CVV,CVC,CVV,CVV,VC,1,0,2,0,0,1,N,ø,T,0,Anniversarium,antepaenultima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,noacc,An,ø,A,An,Ant,Anth,Anthr,K,KC,KCC,KCCC,KCCCL,ø,9,11,7,13,10,12,4,3,3,4,3,4,0,light,light,light,light,light,light,c,o,o,c,c,c,KC,CCL,CL,CKC,CKC,CKC,,CC,C,C,C,C,C,,,C,C,C,K,L,L,K,K,K,2,4,2,3,4,3,1,0,0,1,1,1,0,2,1,1,1,1,1,2,2,1,1,1,VC,CCVV,CVV,CVC,CVC,CVC,1,1,0,2,2,2,N,A,T,1,Anthropomorphismus,paenultima
t1r,ø,r,er,aer,taer,itaer,C,LC,CLC,LCLC,CLCLC,ø,an,an,a,an,ant,anti,antia,K,KC,KCC,KCCL,KCCLD,ø,9,9,10,7,12,11,4,4,10,3,6,3,0,light,light,light,light,light,light,c,o,o,o,o,c,KC,CL,D,CL,CL,CLC,,C,,C,C,C,C,,,,,C,K,L,D,L,L,L,2,2,2,2,2,3,1,0,0,0,0,1,0,1,0,1,1,1,1,2,2,2,2,2,VC,CVV,VV,CVV,CVV,CVVC,1,0,0,0,0,1,A,A,F,1,antiautoritaer,ultima
kum,ø,m,um,kum,ikum,tikum,C,KC,CKC,LCKC,CLCKC,ø,An,ø,A,An,Ant,Anti,Antib,K,KC,KCC,KCCL,KCCLC,ø,9,9,9,6,9,12,4,4,4,6,4,4,0,light,light,light,light,light,light,c,o,o,o,o,c,KC,CL,CL,L,CL,CKC,,C,C,,C,C,C,,,,,C,K,L,L,L,L,K,2,2,2,1,2,3,1,0,0,0,0,1,0,1,1,0,1,1,1,2,2,2,2,1,VC,CVV,CVV,VV,CVV,CVC,1,0,0,0,0,2,N,R,T,1,Antibiotikum,antepaenultima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,LCKC,CLCKC,ø,an,an,a,an,ant,anti,antid,K,KC,KCC,KCCL,KCCLC,ø,9,9,7,9,15,10,4,4,3,4,5,3,0,light,light,light,light,light,light,c,o,o,o,o,c,KC,CL,CL,CL,CCL,CKC,,C,C,C,CC,C,C,,,,,C,K,L,L,L,L,K,2,2,2,2,3,5,1,0,0,0,0,1,0,1,1,1,2,1,1,2,2,2,2,1,VC,CVV,CVV,CVV,CCVV,CVC,1,0,0,0,1,2,A,A,F,1,antidemokratisch,paenultima
sisch,ø,h,ch,sch,isch,sisch,C,KC,CKC,LCKC,CLCKC,ø,an,an,a,an,ant,anti,antim,K,KC,KCC,KCCL,KCCLC,ø,9,9,9,7,9,10,4,4,4,3,4,3,0,light,light,light,light,light,light,c,o,o,c,o,c,KC,CL,CL,CK,CL,CKC,,C,C,C,C,C,C,,,,,C,K,L,L,K,L,K,2,2,2,2,3,5,1,0,0,1,0,1,0,1,1,1,1,1,1,2,2,1,2,1,VC,CVV,CVV,CVC,CVV,CVC,1,0,0,2,0,2,A,A,F,1,antimetaphysisch,paenultima
kum,ø,m,um,kum,ikum,gikum,C,KC,CKC,LCKC,CLCKC,ø,An,ø,A,An,Ant,Anti,Antin,K,KC,KCC,KCCL,KCCLC,ø,9,9,13,14,9,12,4,4,6,4,4,4,0,light,light,light,light,light,light,c,o,o,c,o,c,KC,CL,CD,CKC,CL,CKC,,C,C,C,C,C,C,,,C,,C,K,L,D,K,L,K,2,2,3,3,2,3,1,0,0,1,0,1,0,1,1,1,1,1,1,2,2,1,2,1,VC,CVV,CVV,CVC,CVV,CVC,1,0,0,2,0,2,N,ø,T,0,Antineuralgikum,antepaenultima
kum,ø,m,um,kum,ikum,tikum,C,KC,CKC,LCKC,CLCKC,ø,An,ø,A,An,Ant,Anti,Antip,K,KC,KCC,KCCL,KCCLC,ø,9,9,9,10,9,12,4,4,4,5,4,4,0,light,light,light,light,light,light,c,o,o,o,o,c,KC,CL,CL,CL,CL,CKC,,C,C,C,C,C,C,,,,,C,K,L,L,L,L,K,2,2,2,2,2,3,1,0,0,0,0,1,0,1,1,1,1,1,1,2,2,2,2,1,VC,CVV,CVV,CVV,CVV,CVC,1,0,0,0,0,2,N,N,T,1,Antipyretikum,antepaenultima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,noacc,An,ø,A,An,Ant,Anti,Antis,K,KC,KCC,KCCL,KCCLC,ø,9,9,7,11,10,12,4,4,3,5,3,4,0,light,light,light,light,light,light,c,o,o,o,c,c,KC,CL,CL,CL,CKC,CKC,,C,C,C,C,C,C,,,,C,C,K,L,L,L,K,K,2,2,2,2,3,3,1,0,0,0,1,1,0,1,1,1,1,1,1,2,2,2,1,1,VC,CVV,CVV,CVV,CVC,CVC,1,0,0,0,2,2,N,N,T,1,Antisemitismus,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,An,ø,A,An,Ant,Anti,Antiz,K,KC,KCC,KCCL,KCCLA,ø,9,9,9,7,9,9,4,4,4,3,4,4,-1,light,light,light,light,light,light,c,o,o,c,o,c,KC,CL,AL,CK,AL,LC,,C,A,C,A,,C,,,,,C,K,L,L,K,L,L,2,2,2,2,2,2,1,0,0,1,0,1,0,1,1,1,1,0,1,2,2,1,2,2,VC,CVV,CVV,CVC,CVV,VVC,1,0,0,2,0,0,N,R,T,1,Antizipation,ultima
kum,ø,m,um,kum,akum,iakum,C,KC,CKC,KCKC,LKCKC,ø,A,ø,A,Ap,Aph,Aphr,Aphro,K,KC,KCC,KCCL,KCCLC,ø,7,10,9,9,6,12,3,5,4,4,6,4,0,light,light,light,light,light,light,c,o,o,o,c,c,KC,CL,CL,CL,K,CKC,,C,C,C,,C,C,,,,,C,K,L,L,L,K,K,1,4,2,2,1,3,1,0,0,0,1,1,0,1,1,1,0,1,1,2,2,2,1,1,VC,CVV,CVV,CVV,VC,CVC,1,0,0,0,1,2,N,R,T,1,Aphrodisiakum,antepaenultima
ri,ø,i,ri,ori,iori,riori,L,CL,LCL,LLCL,CLLCL,ø,A,ø,A,Ap,Apo,Apos,Apost,L,LC,LCK,LCKC,LCKCC,ø,10,8,7,12,6,12,10,2,3,6,6,6,0,light,light,light,light,light,light,o,c,o,o,o,o,L,CKC,CL,CL,L,CL,,C,C,C,,C,,C,,,,,L,K,L,L,L,L,1,2,3,2,1,2,0,1,0,0,0,0,0,1,1,1,0,1,2,1,2,2,2,2,VV,CVC,CVV,CVV,VV,CVV,0,2,0,0,0,0,N,ø,T,0,Aposteriori,paenultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,LCKC,LLCKC,ø,a,ø,a,ap,apo,apos,apost,K,KC,KCK,KCKC,KCKCC,ø,6,8,7,12,6,13,6,2,3,6,6,4,0,light,light,light,light,light,light,c,c,o,o,o,c,K,CKC,CL,CL,L,CKC,,C,C,C,,C,,C,,,,C,K,K,L,L,L,K,1,2,3,2,1,5,1,1,0,0,0,1,0,1,1,1,0,1,1,1,2,2,2,1,VC,CVC,CVV,CVV,VV,CVC,1,2,0,0,0,2,A,N,F,1,aposteriorisch,paenultima
nell,ø,l,ll,ell,nell,onell,C,KC,CKC,LCKC,LLCKC,ø,ap,ø,a,ap,app,appo,appos,K,KC,KCL,KCLC,KCLCL,ø,6,7,9,9,6,13,6,3,4,4,6,4,0,light,light,light,light,light,light,c,o,o,o,o,c,K,CL,CL,AL,L,CKC,,C,C,A,,C,,,,,,C,K,L,L,L,L,K,2,2,2,2,1,4,1,0,0,0,0,1,0,1,1,1,0,1,1,2,2,2,2,1,VC,CVV,CVV,CVV,VV,CVC,1,0,0,0,0,2,A,N,F,1,appositionell,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Ap,ø,A,Ap,App,Appr,Appro,K,KC,KCC,KCCK,KCCKC,ø,6,11,10,9,9,9,6,3,3,4,4,4,0,light,light,light,light,light,light,c,c,o,c,o,c,K,CCK,CCL,CK,AL,LC,,CC,CC,C,A,,,,,,,C,K,K,L,K,L,L,2,3,2,2,2,2,1,1,0,1,0,1,0,2,2,1,1,0,1,1,2,1,2,2,VC,CCVC,CCVV,CVC,CVV,VVC,1,3,1,2,0,0,N,R,T,1,Approximation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Ar,ø,A,Ar,Arg,Argu,Argum,K,KC,KCC,KCCL,KCCLC,ø,10,9,12,7,9,9,5,4,4,3,4,4,-1,light,light,light,light,light,light,c,o,c,c,o,c,KC,CL,CKC,CK,AL,LC,,C,C,C,A,,C,,C,,,C,K,L,K,K,L,L,2,2,3,2,2,2,1,0,1,1,0,1,0,1,1,1,1,0,1,2,1,1,2,2,VC,CVV,CVC,CVC,CVV,VVC,1,0,2,2,0,0,N,N,T,1,Argumentation,ultima
ker,ø,r,er,ker,iker,liker,C,KC,CKC,LCKC,CLCKC,ø,A,ø,A,Ar,Ari,Aris,Arist,K,KC,KCK,KCKC,KCKCC,ø,6,13,7,7,12,11,6,4,3,3,6,3,0,light,light,light,light,light,schwa,c,c,o,o,o,c,K,CKC,CL,CL,CL,CKC,,C,C,C,C,C,,C,,,,C,K,K,L,L,L,K,1,2,3,2,2,3,1,1,0,0,0,1,0,1,1,1,1,1,1,1,2,2,2,1,VC,CVC,CVV,CVV,CVV,CVC,1,2,0,0,0,2,N,R,T,1,Aristoteliker,antepaenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,a,ø,a,ar,aro,arom,aroma,K,KC,KCL,KCLC,KCLCL,ø,6,10,13,9,9,13,6,5,6,4,4,4,0,light,light,light,light,light,schwa,c,o,o,o,o,c,K,CL,CL,CL,CL,CKC,,C,C,C,C,C,,,,,,C,K,L,L,L,L,K,1,2,2,2,3,3,1,0,0,0,0,1,0,1,1,1,1,1,1,2,2,2,2,1,VC,CVV,CVV,CVV,CVV,CVC,1,0,0,0,0,2,V,N,F,1,aromatisieren,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Ar,ø,A,Ar,Art,Arti,Artik,K,KC,KCC,KCCL,KCCLC,ø,10,9,9,10,9,9,5,4,4,5,4,4,-1,light,light,light,light,light,light,c,o,o,c,o,c,KC,CL,CL,CK,AL,LC,,C,C,C,A,,C,,,,,C,K,L,L,K,L,L,2,2,2,2,2,2,1,0,0,1,0,1,0,1,1,1,1,0,1,2,2,1,2,2,VC,CVV,CVV,CVC,CVV,VVC,1,0,0,2,0,0,N,R,T,1,Artikulation,ultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,LCKC,CLCKC,ø,ar,ø,a,ar,art,arti,artik,K,KC,KCC,KCCL,KCCLC,ø,10,9,9,10,7,13,5,4,4,5,3,4,0,light,light,light,light,light,light,c,o,o,c,o,c,KC,CL,CL,CK,CL,CKC,,C,C,C,C,C,C,,,,,C,K,L,L,K,L,K,2,2,2,2,2,5,1,0,0,1,0,1,0,1,1,1,1,1,1,2,2,1,2,1,VC,CVV,CVV,CVC,CVV,CVC,1,0,0,2,0,2,A,N,F,1,artikulatorisch,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,As,ø,A,As,Ass,Assi,Assib,K,KC,KCL,KCLC,KCLCL,ø,6,9,9,10,9,9,6,4,4,5,4,4,0,light,light,light,light,light,light,c,o,o,c,o,c,K,CL,CL,CK,AL,LC,,C,C,C,A,,,,,,,C,K,L,L,K,L,L,2,2,2,2,2,2,1,0,0,1,0,1,0,1,1,1,1,0,1,2,2,1,2,2,VC,CVV,CVV,CVC,CVV,VVC,1,0,0,2,0,0,N,R,T,1,Assibilation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,As,ø,A,As,Ass,Assi,Assim,K,KC,KCL,KCLC,KCLCL,ø,6,9,11,10,9,9,6,4,5,5,4,4,0,light,light,light,light,light,light,c,o,o,c,o,c,K,CL,CL,CK,AL,LC,,C,C,C,A,,,,,,,C,K,L,L,K,L,L,2,2,2,2,2,2,1,0,0,1,0,1,0,1,1,1,1,0,1,2,2,1,2,2,VC,CVV,CVV,CVC,CVV,VVC,1,0,0,2,0,0,N,R,T,1,Assimilation,ultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,As,ø,A,As,Ass,Asso,Assoz,K,KC,KCL,KCLA,KCLAL,ø,6,7,9,6,9,9,6,3,4,6,4,4,0,light,light,light,light,light,light,c,o,o,c,o,c,K,CL,AL,K,AL,LC,,C,A,,A,,,,,,,C,K,L,L,K,L,L,2,2,2,1,2,2,1,0,0,1,0,1,0,1,1,0,1,0,1,2,2,1,2,2,VC,CVV,CVV,VC,CVV,VVC,1,0,0,1,0,0,N,R,T,1,Assoziation,ultima
gie,ø,e,ie,gie,ogie,logie,L,CL,LCL,CLCL,LCLCL,ø,As,ø,A,As,Ass,Assy,Assyr,K,KC,KCL,KCLC,KCLCL,ø,6,9,12,6,10,9,6,4,6,6,5,4,0,light,light,light,light,light,light,c,o,o,o,o,o,K,CL,CL,L,CL,CL,,C,C,,C,C,,,,,,,K,L,L,L,L,L,2,2,2,1,2,3,1,0,0,0,0,0,0,1,1,0,1,1,1,2,2,2,2,2,VC,CVV,CVV,VV,CVV,CVV,1,0,0,0,0,0,N,ø,T,0,Assyriologie,paenultima
nisch,ø,h,ch,sch,isch,nisch,C,KC,CKC,LCKC,LLCKC,ø,a,ø,a,at,ath,atha,athan,K,KC,KCK,KCKC,KCKCK,ø,6,7,9,9,10,12,6,3,4,4,10,4,1,light,light,light,light,light,light,c,c,c,o,o,c,K,CK,CK,CL,L,CKC,,C,C,C,,C,,,,,,C,K,K,K,L,L,K,1,3,2,2,1,5,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,2,2,1,VC,CVC,CVC,CVV,VV,CVC,1,2,2,0,0,2,A,N,F,1,athanasianisch,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,ALCKC,ø,aus,aus,a,au,aus,ausd,ausdi,D,DC,DCC,DCCK,DCCKC,acc,11,9,7,13,9,13,5,4,3,4,4,4,0,light,light,schwa,light,light,schwa,c,c,o,c,o,c,DC,CK,CK,CKC,AL,CKC,,C,C,C,A,C,C,,,C,,C,D,K,K,K,L,K,3,3,2,3,3,3,1,1,0,1,0,1,0,1,1,1,1,1,2,1,1,1,2,1,VVC,CVC,CV,CVC,CVV,CVC,0,2,1,2,0,2,V,V,F,1,ausdifferenzieren,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,aus,aus,a,au,aus,ausk,auskr,D,DC,DCC,DCCC,DCCCK,acc,11,14,7,12,9,13,5,3,3,6,4,4,0,light,light,light,light,light,schwa,c,c,c,o,o,c,DC,CCKC,CK,CL,CL,CKC,,CC,C,C,C,C,C,C,,,,C,D,K,K,L,L,K,3,3,4,2,3,3,1,1,1,0,0,1,0,2,1,1,1,1,2,1,1,2,2,1,VVC,CCVC,CVC,CVV,CVV,CVC,0,3,2,0,0,2,V,V,F,1,auskristallisieren,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,ALCKC,ø,au,ø,a,au,aut,auth,authe,D,DC,DCK,DCKC,DCKCC,ø,10,10,9,9,9,13,10,3,4,4,4,4,0,light,light,light,light,light,schwa,o,c,o,o,o,c,D,CKC,CL,CL,AL,CKC,,C,C,C,A,C,,C,,,,C,D,K,L,L,L,K,2,4,2,2,3,3,0,1,0,0,0,1,0,1,1,1,1,1,2,1,2,2,2,1,VV,CVC,CVV,CVV,CVV,CVC,0,2,0,0,0,2,V,R,F,1,authentifizieren,paenultima
phie,ø,e,ie,hie,phie,aphie,L,CL,KCL,CKCL,CCKCL,ø,Au,ø,A,Au,Aut,Auto,Autob,D,DC,DCL,DCLC,DCLCL,ø,10,7,9,6,11,9,10,3,4,6,3,4,0,light,light,light,light,light,light,o,o,o,o,c,o,D,CL,CL,L,CCK,CL,,C,C,,CC,C,,,,,,,D,L,L,L,K,L,2,2,2,1,3,4,0,0,0,0,1,0,0,1,1,0,2,1,2,2,2,2,1,2,VV,CVV,CVV,VV,CCVC,CVV,0,0,0,0,3,0,N,N,T,1,Autobiographie,prima
phisch,ø,h,ch,sch,isch,hisch,C,KC,CKC,LCKC,CLCKC,ø,au,ø,a,au,aut,auto,autob,D,DC,DCL,DCLC,DCLCL,ø,10,7,9,6,15,10,10,3,4,6,5,3,0,light,light,light,light,light,light,o,o,o,o,o,c,D,CL,CL,L,CCL,CKC,,C,C,,CC,C,,,,,,C,D,L,L,L,L,K,2,2,2,1,3,6,0,0,0,0,0,1,0,1,1,0,2,1,2,2,2,2,2,1,VV,CVV,CVV,VV,CCVV,CVC,0,0,0,0,1,2,A,A,F,1,autobiographisch,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,au,ø,a,au,aut,auto,autom,D,DC,DCL,DCLC,DCLCK,ø,10,7,9,9,9,13,10,3,4,4,4,4,0,light,light,light,light,light,schwa,o,o,c,o,o,c,D,CL,CK,CL,CL,CKC,,C,C,C,C,C,,,,,,C,D,L,K,L,L,K,2,2,2,2,3,3,0,0,1,0,0,1,0,1,1,1,1,1,2,2,1,2,2,1,VV,CVV,CVC,CVV,CVV,CVC,0,0,2,0,0,2,V,N,F,1,automatisieren,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,Au,ø,A,Au,Aut,Auto,Autom,D,DC,DCL,DCLC,DCLCK,ø,10,7,9,9,9,15,10,3,4,4,4,5,0,light,light,light,light,light,light,o,o,c,o,o,c,D,CL,CK,CL,CL,CKC,,C,C,C,C,C,,,,,,C,D,L,K,L,L,K,2,2,2,2,3,4,0,0,1,0,0,1,0,1,1,1,1,1,2,2,1,2,2,1,VV,CVV,CVC,CVV,CVV,CVC,0,0,2,0,0,2,N,V,T,1,Automatisierung,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,Au,ø,A,Au,Aut,Auto,Autor,D,DC,DCL,DCLC,DCLCL,ø,10,7,12,7,9,9,10,3,6,3,4,4,-1,light,light,light,light,light,light,o,o,o,c,o,c,D,CL,CL,CK,AL,LC,,C,C,C,A,,,,,,,C,D,L,L,K,L,L,2,2,2,2,2,2,0,0,0,1,0,1,0,1,1,1,1,0,2,2,2,1,2,2,VV,CVV,CVV,CVC,CVV,VVC,0,0,0,2,0,0,N,R,T,1,Autorisation,ultima
on,ø,n,on,ion,tion,stion,C,LC,LLC,CLLC,CCLLC,ø,Au,ø,A,Au,Aut,Auto,Autos,D,DC,DCL,DCLC,DCLCK,ø,10,7,9,8,9,9,10,3,4,2,4,4,0,light,light,light,light,light,light,o,o,c,c,o,c,D,CL,CK,CKC,CL,LC,,C,C,C,C,,,,,C,,C,D,L,K,K,L,L,2,2,3,3,2,2,0,0,1,1,0,1,0,1,1,1,1,0,2,2,1,1,2,2,VV,CVV,CVC,CVC,CVV,VVC,0,0,2,2,0,0,N,N,T,1,Autosuggestion,ultima
se,ø,e,se,ose,nose,inose,K,CK,LCK,CLCK,LCLCK,ø,A,ø,A,Av,Avi,Avit,Avita,K,KC,KCL,KCLC,KCLCK,ø,6,9,7,11,9,7,6,4,3,5,4,3,0,light,light,light,light,light,schwa,c,o,c,o,o,o,K,CL,CK,CL,CL,CK,,C,C,C,C,C,,,,,,,K,L,K,L,L,K,1,2,2,2,2,2,1,0,1,0,0,0,0,1,1,1,1,1,1,2,1,2,2,1,VC,CVV,CVC,CVV,CVV,CV,1,0,2,0,0,1,N,ø,T,0,Avitaminose,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ba,ø,b,ba,bag,baga,bagat,C,CK,CKC,CKCK,CKCKC,ø,7,7,7,12,9,13,3,3,3,6,4,4,1,light,light,light,light,light,schwa,c,c,c,o,o,c,CK,CK,CK,CL,CL,CKC,C,C,C,C,C,C,,,,,,C,K,K,K,L,L,K,2,2,3,2,3,3,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,2,1,CVC,CVC,CVC,CVV,CVV,CVC,2,2,2,0,0,2,V,N,F,1,bagatellisieren,paenultima
ge,ø,e,ge,oge,loge,ologe,K,CK,LCK,CLCK,LCLCK,ø,Bak,ø,B,Ba,Bak,Bakt,Bakte,C,CK,CKC,CKCC,CKCCL,ø,8,7,12,6,10,7,2,3,6,6,5,3,-1,light,light,light,light,light,schwa,c,o,o,o,o,o,CKC,CL,CL,L,CL,CK,C,C,C,,C,C,C,,,,,,K,L,L,L,L,K,3,2,2,1,2,2,1,0,0,0,0,0,1,1,1,0,1,1,1,2,2,2,2,1,CVC,CVV,CVV,VV,CVV,CV,2,0,0,0,0,1,N,N,T,1,Bakteriologe,paenultima
gie,ø,e,ie,gie,ogie,logie,L,CL,LCL,CLCL,LCLCL,ø,Bak,ø,B,Ba,Bak,Bakt,Bakte,C,CK,CKC,CKCC,CKCCL,ø,8,7,12,6,10,9,2,3,6,6,5,4,0,light,light,light,light,light,light,c,o,o,o,o,o,CKC,CL,CL,L,CL,CL,C,C,C,,C,C,C,,,,,,K,L,L,L,L,L,3,2,2,1,2,3,1,0,0,0,0,0,1,1,1,0,1,1,1,2,2,2,2,2,CVC,CVV,CVV,VV,CVV,CVV,2,0,0,0,0,0,N,ø,T,0,Bakteriologie,ultima
gisch,ø,h,ch,sch,isch,gisch,C,KC,CKC,LCKC,CLCKC,ø,bak,ø,b,ba,bak,bakt,bakte,C,CK,CKC,CKCC,CKCCL,ø,8,7,12,6,10,10,2,3,6,6,5,3,0,light,light,light,light,light,light,c,o,o,o,o,c,CKC,CL,CL,L,CL,CKC,C,C,C,,C,C,C,,,,,C,K,L,L,L,L,K,3,2,2,1,2,5,1,0,0,0,0,1,1,1,1,0,1,1,1,2,2,2,2,1,CVC,CVV,CVV,VV,CVV,CVC,2,0,0,0,0,2,A,N,F,1,bakteriologisch,paenultima
ge,ø,e,ge,age,hage,phage,K,CK,LCK,CLCK,LCLCK,ø,Bak,ø,B,Ba,Bak,Bakt,Bakte,C,CK,CKC,CKCC,CKCCL,ø,8,7,12,6,11,7,2,3,6,6,5,3,0,light,light,light,light,light,schwa,c,o,o,o,o,o,CKC,CL,CL,L,CL,CK,C,C,C,,C,C,C,,,,,,K,L,L,L,L,K,3,2,2,1,3,2,1,0,0,0,0,0,1,1,1,0,1,1,1,2,2,2,2,1,CVC,CVV,CVV,VV,CVV,CV,2,0,0,0,0,1,N,ø,T,0,Bakteriophage,paenultima
gen,ø,n,en,gen,igen,nigen,C,KC,CKC,KCKC,CKCKC,noacc,be,be,b,be,bea,beau,beaug,C,CK,CKD,CKDC,CKDCK,noacc,7,10,10,11,11,10,3,10,3,5,5,3,0,schwa,light,schwa,light,light,schwa,o,o,c,o,c,c,CK,D,CKC,CD,CK,CKC,C,,C,C,C,C,,,C,,,C,K,D,K,D,K,K,2,2,3,5,2,3,0,0,1,0,1,1,1,0,1,1,1,1,1,2,1,2,1,1,CV,VV,CVC,CVV,CVC,CVC,1,0,2,0,2,2,V,N,F,1,beaugenscheinigen,sekunda
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Be,ø,B,Be,Bed,Bede,Bedeu,C,CK,CKC,CKCD,CKCDC,noacc,7,11,13,10,10,12,3,5,3,5,3,4,0,schwa,light,heavy,light,light,light,o,o,c,o,c,c,CK,CD,CKCC,CL,CKC,CDC,C,C,C,C,C,C,,,CC,,C,C,K,D,K,L,K,D,2,3,5,2,3,4,0,0,2,0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,CV,CVV,CVCC,CVV,CVC,CVVC,1,0,3,0,2,1,N,A,T,1,Bedeutungslosigkeit,sekunda
dig,ø,g,ig,dig,rdig,erdig,C,KC,CKC,CCKC,KCCKC,ø,be,be,b,be,bew,bewu,bewun,C,CK,CKC,CKCK,CKCKC,noacc,7,12,7,16,13,10,3,4,3,4,4,3,0,schwa,light,schwa,heavy,light,light,o,c,o,c,c,c,CK,CKC,CK,CKCC,CKC,CKC,C,C,C,C,C,C,,C,,CC,C,C,K,K,K,K,K,K,2,3,2,5,3,3,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CV,CVC,CV,CVCC,CVC,CVC,1,2,1,3,2,2,A,N,F,1,bewunderungswuerdig,sekunda
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Be,ø,B,Be,Bez,Bezi,Bezie,C,CK,CKA,CKAL,CKALK,noacc,7,9,12,10,10,12,3,4,4,5,3,4,0,schwa,light,heavy,light,light,light,o,o,c,o,c,c,CK,AL,KCC,CL,CKC,CDC,C,A,,C,C,C,,,CC,,C,C,K,L,K,L,K,D,2,3,5,2,3,4,0,0,2,0,1,1,1,1,0,1,1,1,1,2,1,2,1,2,CV,CVV,VCC,CVV,CVC,CVVC,1,0,2,0,2,1,N,A,T,1,Beziehungslosigkeit,sekunda
