syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,sonority0,sonority1,sonority2,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_open0,syl_open1,syl_open2,syl_phoncat0,syl_phoncat1,syl_phoncat2,onset_phoncat0,onset_phoncat1,onset_phoncat2,koda_phoncat0,koda_phoncat1,koda_phoncat2,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,syl_len0,syl_len1,syl_len2,koda_len0,koda_len1,koda_len2,onset_len0,onset_len1,onset_len2,nucleus_len0,nucleus_len1,nucleus_len2,syl_cv0,syl_cv1,syl_cv2,cv_ratio0,cv_ratio1,cv_ratio2,pos,comp_struct,nomen,comp_len,Word,stress_class
te,ø,e,te,tte,ette,cette,K,CK,KCK,CKCK,KCKCK,Fa,ø,F,Fa,Fac,Face,Facet,C,CK,CKC,CKCK,CKCKC,7,7,7,3,3,3,0,light,light,schwa,c,c,o,CK,CK,CK,C,C,C,,,,K,K,K,2,3,2,1,1,0,1,1,1,1,1,1,CVC,CVC,CV,2,2,1,N,N,T,1,Facette,paenultima
lich,ø,h,ch,ich,lich,tlich,C,KC,CKC,CCKC,ACCKC,fach,ø,f,fa,fac,fach,facha,C,CK,CKC,CKCL,CKCLC,8,12,13,2,3,4,2,light,heavy,light,c,c,c,CKC,LCAC,CKC,C,,C,C,CAC,C,K,L,K,4,4,4,1,3,1,1,0,1,1,2,1,CVC,VVCCC,CVC,2,1,2,A,N,F,1,fachaerztlich,antepaenultima
$ig,ø,g,ig,sig,ssig,essig,C,KC,CKC,LCKC,CLCKC,fach,ø,f,fa,fac,fach,fachm,C,CK,CKC,CKCC,CKCCL,8,9,10,2,4,3,1,light,light,light,c,o,c,CKC,CL,CKC,C,C,C,C,,C,K,L,K,4,2,3,1,0,1,1,1,1,1,2,1,CVC,CVV,CVC,2,0,2,A,N,F,1,fachmaessig,antepaenultima
tist,ø,t,st,ist,tist,ttist,C,CC,KCC,CKCC,KCKCC,Fa,ø,F,Fa,Fag,Fago,Fagot,C,CK,CKC,CKCK,CKCKC,7,7,11,3,3,2,2,light,light,heavy,c,c,c,CK,CK,CKCC,C,C,C,,,CC,K,K,K,2,3,4,1,1,2,1,1,1,1,1,1,CVC,CVC,CVCC,2,2,3,N,N,T,1,Fagottist,ultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,F1,ø,F,Fa,Fae,Faeh,Faehi,C,CL,CLK,CLKC,CLKCC,7,9,12,3,4,4,2,light,light,light,o,c,c,CL,KC,CDC,C,,C,,C,C,L,K,D,2,3,4,0,1,1,1,0,1,2,1,2,CVV,VC,CVVC,0,1,1,N,A,T,1,Faehigkeit,antepaenultima
heit,heit,t,it,eit,heit,nheit,C,DC,CDC,CCDC,KCCDC,Fah,ø,F,Fa,Fah,Fahr,Fahre,C,CL,CLC,CLCK,CLCKC,11,13,12,5,4,4,0,light,schwa,light,o,c,c,CL,CKC,CDC,C,C,C,,C,C,L,K,D,3,3,4,0,1,1,1,1,1,2,1,2,CVV,CVC,CVVC,0,2,1,N,ø,T,0,Fahrenheit,antepaenultima
rei,ø,i,ei,rei,erei,rerei,D,CD,KCD,CKCD,LCKCD,Fah,ø,F,Fa,Fah,Fahr,Fahre,C,CL,CLC,CLCK,CLCKC,11,10,14,5,5,7,1,light,schwa,light,o,o,o,CL,CK,CD,C,C,C,,,,L,K,D,3,2,3,0,0,0,1,1,1,2,1,2,CVV,CV,CVV,0,1,0,N,V,T,1,Fahrerei,ultima
rin,ø,n,in,rin,erin,rerin,C,KC,CKC,KCKC,CKCKC,Fah,ø,F,Fa,Fah,Fahr,Fahre,C,CL,CLC,CLCK,CLCKC,11,10,15,5,5,5,2,light,schwa,light,o,o,c,CL,CK,CKC,C,C,C,,,C,L,K,K,3,2,3,0,0,1,1,1,1,2,1,1,CVV,CV,CVC,0,1,2,N,N,T,1,Fahrerin,antepaenultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,Fah,ø,F,Fa,Fah,Fahr,Fahri,C,CL,CLC,CLCK,CLCKC,11,13,12,5,4,4,0,light,light,light,o,c,c,CL,CKC,CDC,C,C,C,,C,C,L,K,D,3,3,4,0,1,1,1,1,1,2,1,2,CVV,CVC,CVVC,0,2,1,N,A,T,1,Fahrigkeit,antepaenultima
on,ø,n,on,ion,tion,ktion,C,LC,LLC,ALLC,CALLC,Fak,ø,F,Fa,Fak,Fakt,Fakti,C,CK,CKC,CKCA,CKCAL,8,9,9,2,4,4,0,light,light,light,c,o,c,CKC,AL,LC,C,A,,C,,C,K,L,L,3,2,2,1,0,1,1,1,0,1,2,2,CVC,CVV,VVC,2,0,0,N,ø,T,0,Faktion,ultima
tiv,ø,v,iv,tiv,itiv,titiv,C,LC,CLC,LCLC,CLCLC,fak,ø,f,fa,fak,fakt,fakti,C,CK,CKC,CKCC,CKCCL,8,9,10,2,4,3,1,light,light,light,c,o,c,CKC,CL,CLC,C,C,C,C,,C,K,L,L,3,2,3,1,0,1,1,1,1,1,2,2,CVC,CVV,CVVC,2,0,1,A,ø,F,0,faktitiv,ultima
tum,tum,m,um,tum,otum,totum,C,KC,CKC,LCKC,CLCKC,Fak,ø,F,Fa,Fak,Fakt,Fakto,C,CK,CKC,CKCC,CKCCL,8,7,12,2,3,4,2,light,light,light,c,o,c,CKC,CL,CKC,C,C,C,C,,C,K,L,K,3,2,3,1,0,1,1,1,1,1,2,1,CVC,CVV,CVC,2,0,2,N,ø,T,0,Faktotum,paenultima
ra,ø,a,ra,ura,tura,ktura,L,CL,LCL,CLCL,CCLCL,Fak,ø,F,Fa,Fak,Fakt,Faktu,C,CK,CKC,CKCC,CKCCL,8,9,14,2,4,7,3,light,light,light,c,o,o,CKC,CL,CL,C,C,C,C,,,K,L,L,3,2,2,1,0,0,1,1,1,1,2,2,CVC,CVV,CVV,2,0,0,N,N,T,1,Faktura,paenultima
rist,ø,t,st,ist,rist,urist,C,CC,KCC,CKCC,LCKCC,Fak,ø,F,Fa,Fak,Fakt,Faktu,C,CK,CKC,CKCC,CKCCL,8,9,14,2,4,3,3,light,light,heavy,c,o,c,CKC,CL,CKCC,C,C,C,C,,CC,K,L,K,3,2,4,1,0,2,1,1,1,1,2,1,CVC,CVV,CVCC,2,0,3,N,N,T,1,Fakturist,ultima
t1t,ø,t,et,aet,taet,ltaet,C,LC,CLC,CCLC,KCCLC,Fa,ø,F,Fa,Fak,Faku,Fakul,C,CK,CKC,CKCK,CKCKC,7,13,8,3,4,2,0,light,light,light,c,c,c,CK,CKC,CLC,C,C,C,,C,C,K,K,L,2,3,3,1,1,1,1,1,1,1,1,2,CVC,CVC,CVVC,2,2,1,N,ø,T,0,Fakultaet,ultima
bel,ø,l,el,bel,ibel,libel,C,KC,CKC,LCKC,CLCKC,fal,ø,f,fa,fal,fall,falli,C,CK,CKC,CKCL,CKCLC,7,12,11,3,6,3,2,light,light,schwa,c,o,c,CK,CL,CKC,C,C,C,,,C,K,L,K,3,2,3,1,0,1,1,1,1,1,2,1,CVC,CVV,CVC,2,0,2,A,A,F,1,fallibel,paenultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,F1l,ø,F,Fa,Fae,Fael,Faell,C,CK,CKC,CKCK,CKCKC,7,13,12,3,4,4,2,light,light,light,c,c,c,CK,CKC,CDC,C,C,C,,C,C,K,K,D,3,3,4,1,1,1,1,1,1,1,1,2,CVC,CVC,CVVC,2,2,1,N,A,T,1,Faelligkeit,antepaenultima
tig,ø,g,ig,tig,htig,chtig,C,KC,CKC,CCKC,KCCKC,fall,ø,f,fa,fal,fall,falls,C,CK,CKC,CKCC,CKCCK,11,10,10,3,3,3,-1,light,light,light,c,c,c,CKC,CKC,CKC,C,C,C,C,C,C,K,K,K,4,4,3,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,2,2,2,A,N,F,1,fallsuechtig,antepaenultima
ler,ler,r,er,ler,eler,ieler,C,KC,CKC,LCKC,CLCKC,Falsch,ø,F,Fa,Fal,Fals,Falsc,C,CK,CKC,CKCC,CKCCC,12,10,14,3,3,4,1,heavy,light,schwa,c,o,c,CKCC,CCL,CKC,C,CC,C,CC,,C,K,L,K,6,4,3,2,0,1,1,2,1,1,2,1,CVCC,CCVV,CVC,3,1,2,N,V,T,1,Falschspieler,antepaenultima
los,los,s,os,los,nlos,enlos,C,LC,CLC,CCLC,KCCLC,fal,ø,f,fa,fal,falt,falte,C,CK,CKC,CKCC,CKCCK,11,10,11,3,3,3,0,light,schwa,light,c,c,c,CKC,CKC,CLC,C,C,C,C,C,C,K,K,L,3,3,3,1,1,1,1,1,1,1,1,2,CVC,CVC,CVVC,2,2,1,A,N,F,1,faltenlos,antepaenultima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,LCKC,CLCKC,fa,ø,f,fa,fan,fana,fanat,C,CK,CKC,CKCL,CKCLC,7,13,10,3,6,3,1,light,light,light,c,o,c,CK,CL,CKC,C,C,C,,,C,K,L,K,2,2,5,1,0,1,1,1,1,1,2,1,CVC,CVV,CVC,2,0,2,A,R,F,1,fanatisch,paenultima
go,ø,o,go,ngo,ango,dango,L,CL,CCL,KCCL,CKCCL,Fan,ø,F,Fa,Fan,Fand,Fanda,C,CK,CKC,CKCC,CKCCK,10,10,7,3,3,3,-2,light,light,light,c,c,o,CKC,CKC,CL,C,C,C,C,C,,K,K,L,3,3,2,1,1,0,1,1,1,1,1,2,CVC,CVC,CVV,2,2,0,N,ø,T,0,Fandango,paenultima
re,ø,e,re,are,fare,nfare,K,CK,LCK,CLCK,CCLCK,Fan,ø,F,Fa,Fan,Fanf,Fanfa,C,CK,CKC,CKCC,CKCCL,10,11,10,3,5,5,0,light,light,schwa,c,o,o,CKC,CL,CK,C,C,C,C,,,K,L,K,3,2,2,1,0,0,1,1,1,1,2,1,CVC,CVV,CV,2,0,1,N,ø,T,0,Fanfare,paenultima
sie,ø,e,ie,sie,asie,tasie,L,CL,KCL,CKCL,CCKCL,Fan,ø,F,Fa,Fan,Fant,Fanta,C,CK,CKC,CKCC,CKCCK,10,7,9,3,3,4,-1,light,light,light,c,c,o,CKC,CK,CL,C,C,C,C,,,K,K,L,3,2,3,1,1,0,1,1,1,1,1,2,CVC,CVC,CVV,2,2,0,N,N,T,1,Fantasie,ultima
stisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,fan,ø,f,fa,fan,fant,fanta,C,CK,CKC,CKCC,CKCCK,10,8,10,3,2,3,0,light,light,light,c,c,c,CKC,CKC,CKC,C,C,C,C,C,C,K,K,K,3,2,6,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,2,2,2,A,N,F,1,fantastisch,paenultima
ge,ø,e,ge,ige,bige,rbige,K,CK,KCK,CKCK,CCKCK,Far,ø,F,Fa,Far,Farb,Farbi,C,CK,CKC,CKCC,CKCCK,11,9,7,3,4,3,-2,light,light,schwa,c,c,o,CKC,CK,CK,C,C,C,C,,,K,K,K,3,2,2,1,1,0,1,1,1,1,1,1,CVC,CVC,CV,2,2,1,N,A,T,1,Farbige,antepaenultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,Far,ø,F,Fa,Far,Farb,Farbi,C,CK,CKC,CKCC,CKCCK,11,10,12,3,3,4,0,light,light,light,c,c,c,CKC,CKC,CDC,C,C,C,C,C,C,K,K,D,3,3,4,1,1,1,1,1,1,1,1,2,CVC,CVC,CVVC,2,2,1,N,A,T,1,Farbigkeit,antepaenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,far,ø,f,fa,far,farc,farci,C,CK,CKC,CKCC,CKCCL,11,9,13,3,4,4,1,light,light,schwa,c,o,c,CKC,CL,CKC,C,C,C,C,,C,K,L,K,3,3,3,1,0,1,1,1,1,1,2,1,CVC,CVV,CVC,2,0,2,V,N,F,1,farcieren,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,fa,ø,f,fa,fas,fasc,fasch,C,CK,CKC,CKCL,CKCLC,7,9,13,3,4,4,3,light,light,schwa,c,o,c,CK,CL,CKC,C,C,C,,,C,K,L,K,2,5,3,1,0,1,1,1,1,1,2,1,CVC,CVV,CVC,2,0,2,V,V,F,1,faschieren,paenultima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,Fa,ø,F,Fa,Fas,Fasc,Fasch,C,CK,CKC,CKCK,CKCKC,7,10,12,3,3,4,2,light,light,light,c,c,c,CK,CKC,CKC,C,C,C,,C,C,K,K,K,2,5,3,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,2,2,2,N,ø,T,0,Faschismus,paenultima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,fa,ø,f,fa,fas,fasc,fasch,C,CK,CKC,CKCK,CKCKC,7,10,10,3,3,3,1,light,light,light,c,c,c,CK,CKC,CKC,C,C,C,,C,C,K,K,K,2,5,5,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,2,2,2,A,N,F,1,faschistisch,paenultima
lei,ø,i,ei,lei,elei,selei,D,CD,KCD,CKCD,LCKCD,Fa,ø,F,Fa,Fas,Fase,Fasel,C,CL,CLC,CLCK,CLCKC,11,7,14,5,3,7,1,light,schwa,light,o,o,o,CL,CK,CD,C,C,C,,,,L,K,D,2,2,3,0,0,0,1,1,1,2,1,2,CVV,CV,CVV,0,1,0,N,V,T,1,Faselei,ultima
chen,chen,n,en,hen,chen,rchen,C,KC,CKC,CCKC,KCCKC,F1,ø,F,Fa,Fae,Faes,Faese,C,CL,CLC,CLCK,CLCKC,7,11,10,3,3,3,1,light,schwa,schwa,o,c,c,CL,CKC,CKC,C,C,C,,C,C,L,K,K,2,3,4,0,1,1,1,1,1,2,1,1,CVV,CVC,CVC,0,2,2,N,N,T,1,Faeserchen,antepaenultima
rig,ø,g,ig,rig,erig,serig,C,KC,CKC,KCKC,CKCKC,fa,ø,f,fa,fas,fase,faser,C,CL,CLC,CLCK,CLCKC,11,7,13,5,3,4,1,light,schwa,light,o,o,c,CL,CK,CKC,C,C,C,,,C,L,K,K,2,2,3,0,0,1,1,1,1,2,1,1,CVV,CV,CVC,0,1,2,A,N,F,1,faserig,antepaenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,Fa,ø,F,Fa,Fas,Fase,Faser,C,CL,CLC,CLCK,CLCKC,11,7,15,5,3,5,2,light,schwa,light,o,o,c,CL,CK,CKC,C,C,C,,,C,L,K,K,2,2,4,0,0,1,1,1,1,2,1,1,CVV,CV,CVC,0,1,2,N,V,T,1,Faserung,antepaenultima
de,ø,e,de,ade,sade,ssade,K,CK,LCK,CLCK,KCLCK,Fas,ø,F,Fa,Fas,Fass,Fassa,C,CK,CKC,CKCL,CKCLC,7,11,7,3,5,3,0,light,light,schwa,c,o,o,CK,CL,CK,C,C,C,,,,K,L,K,3,2,2,1,0,0,1,1,1,1,2,1,CVC,CVV,CV,2,0,1,N,ø,T,0,Fassade,paenultima
los,los,s,os,los,slos,gslos,C,LC,CLC,CCLC,CCCLC,fas,ø,f,fa,fas,fass,fassu,C,CK,CKC,CKCK,CKCKC,7,13,11,3,3,3,2,light,heavy,light,c,c,c,CK,CKCC,CLC,C,C,C,,CC,C,K,K,L,3,5,3,1,2,1,1,1,1,1,1,2,CVC,CVCC,CVVC,2,3,1,A,N,F,1,fassungslos,antepaenultima
zen,ø,n,en,zen,nzen,enzen,C,KC,AKC,CAKC,KCAKC,fau,ø,f,fa,fau,faul,faule,C,CD,CDC,CDCK,CDCKC,11,13,10,5,4,3,-1,light,light,schwa,o,c,c,CD,CKC,AKC,C,C,A,,C,C,D,K,K,3,3,3,0,1,1,1,1,1,2,1,1,CVV,CVC,CVC,0,2,2,V,A,F,1,faulenzen,antepaenultima
zer,ø,r,er,zer,nzer,enzer,C,KC,AKC,CAKC,KCAKC,Fau,ø,F,Fa,Fau,Faul,Faule,C,CD,CDC,CDCK,CDCKC,11,13,11,5,4,3,0,light,light,schwa,o,c,c,CD,CKC,AKC,C,C,A,,C,C,D,K,K,3,3,3,0,1,1,1,1,1,2,1,1,CVV,CVC,CVC,0,2,2,N,V,T,1,Faulenzer,antepaenultima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,Fau,ø,F,Fa,Fau,Fauv,Fauvi,C,CL,CLC,CLCK,CLCKC,7,10,12,3,3,4,2,light,light,light,o,c,c,CL,CKC,CKC,C,C,C,,C,C,L,K,K,3,3,3,0,1,1,1,1,1,2,1,1,CVV,CVC,CVC,0,2,2,N,ø,T,0,Fauvismus,paenultima
rit,ø,t,it,rit,orit,vorit,C,LC,CLC,LCLC,CLCLC,Fa,ø,F,Fa,Fav,Favo,Favor,C,CK,CKC,CKCL,CKCLC,7,7,13,3,3,4,3,light,light,light,c,o,c,CK,CL,CLC,C,C,C,,,C,K,L,L,2,2,3,1,0,1,1,1,1,1,2,2,CVC,CVV,CVVC,2,0,1,N,ø,T,0,Favorit,ultima
ar,ar,r,ar,uar,ruar,bruar,C,LC,LLC,CLLC,CCLLC,Fe,ø,F,Fe,Feb,Febr,Febru,C,CL,CLC,CLCC,CLCCL,7,13,14,3,4,7,3,light,light,light,o,o,c,CL,CCL,LC,C,CC,,,,C,L,L,L,2,3,2,0,0,1,1,2,0,2,2,2,CVV,CCVV,VVC,0,1,0,N,ø,T,0,Februar,antepaenultima
frei,ø,i,ei,rei,frei,rfrei,D,CD,CCD,CCCD,KCCCD,feh,ø,f,fe,feh,fehl,fehle,C,CL,CLC,CLCK,CLCKC,7,14,15,3,4,5,4,light,schwa,light,o,c,o,CL,CKC,CCD,C,C,CC,,C,,L,K,D,3,3,4,0,1,0,1,1,2,2,1,2,CVV,CVC,CCVV,0,2,1,A,N,F,1,fehlerfrei,antepaenultima
haft,ø,t,ft,aft,haft,rhaft,C,CC,KCC,CKCC,CCKCC,feh,ø,f,fe,feh,fehl,fehle,C,CL,CLC,CLCK,CLCKC,7,14,9,3,4,2,1,light,schwa,heavy,o,c,c,CL,CKC,CKCC,C,C,C,,C,CC,L,K,K,3,3,4,0,1,2,1,1,1,2,1,1,CVV,CVC,CVCC,0,2,3,A,N,F,1,fehlerhaft,antepaenultima
los,los,s,os,los,rlos,erlos,C,LC,CLC,CCLC,KCCLC,feh,ø,f,fe,feh,fehl,fehle,C,CL,CLC,CLCK,CLCKC,7,14,11,3,4,3,2,light,schwa,light,o,c,c,CL,CKC,CLC,C,C,C,,C,C,L,K,L,3,3,3,0,1,1,1,1,1,2,1,2,CVV,CVC,CVVC,0,2,1,A,N,F,1,fehlerlos,antepaenultima
lich,ø,h,ch,ich,lich,rlich,C,KC,CKC,CCKC,KCCKC,fei,ø,f,fe,fei,feie,feier,C,CD,CDK,CDKC,CDKCC,11,10,13,5,5,4,1,light,schwa,light,o,c,c,CD,KC,CKC,C,,C,,C,C,D,K,K,3,2,4,0,1,1,1,0,1,2,1,1,CVV,VC,CVC,0,1,2,A,V,F,1,feierlich,antepaenultima
tags,ø,s,gs,ags,tags,rtags,C,CC,LCC,CLCC,CCLCC,fei,ø,f,fe,fei,feie,feier,C,CD,CDK,CDKC,CDKCC,11,10,13,5,5,3,1,light,schwa,heavy,o,c,c,CD,KC,CLCC,C,,C,,C,CC,D,K,L,3,2,4,0,1,2,1,0,1,2,1,2,CVV,VC,CVVCC,0,1,1,ADV,N,F,1,feiertags,antepaenultima
tung,ø,g,ng,ung,tung,etung,C,KC,CKC,LCKC,CLCKC,Feil,ø,F,Fe,Fei,Feil,Feilb,C,CD,CDC,CDCC,CDCCL,15,9,12,5,4,4,-2,light,light,light,c,o,c,CDC,CL,CKC,C,C,C,C,,C,D,L,K,4,3,4,1,0,1,1,1,1,2,2,1,CVVC,CVV,CVC,1,0,2,N,V,T,1,Feilbietung,antepaenultima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,Feind,ø,F,Fe,Fei,Fein,Feind,C,CD,CDC,CDCC,CDCCC,15,13,12,3,4,4,-2,heavy,light,light,c,c,c,CDCC,CKC,CDC,C,C,C,CC,C,C,D,K,D,5,4,4,2,1,1,1,1,1,2,1,2,CVVCC,CVC,CVVC,1,2,1,N,A,T,1,Feindlichkeit,antepaenultima
lich,ø,h,ch,ich,lich,tlich,C,KC,CKC,CCKC,CCCKC,feind,ø,f,fe,fei,fein,feind,C,CD,CDC,CDCC,CDCCC,15,9,13,3,2,4,-1,heavy,heavy,light,c,c,c,CDCC,CKCC,CKC,C,C,C,CC,CC,C,D,K,K,5,6,4,2,2,1,1,1,1,2,1,1,CVVCC,CVCC,CVC,1,3,2,A,N,F,1,feindschaftlich,antepaenultima
bel,ø,l,el,bel,ebel,webel,C,KC,CKC,LCKC,CLCKC,Feld,ø,F,Fe,Fel,Feld,Feldw,C,CK,CKC,CKCC,CKCCC,12,7,11,3,3,3,-1,heavy,light,schwa,c,o,c,CKCC,CL,CKC,C,C,C,CC,,C,K,L,K,4,2,3,2,0,1,1,1,1,1,2,1,CVCC,CVV,CVC,3,0,2,N,N,T,1,Feldwebel,antepaenultima
nin,ø,n,in,nin,inin,minin,C,LC,CLC,LCLC,CLCLC,fe,ø,f,fe,fem,femi,femin,C,CL,CLC,CLCL,CLCLC,7,11,14,3,5,4,3,light,light,light,o,o,c,CL,CL,CLC,C,C,C,,,C,L,L,L,2,2,3,0,0,1,1,1,1,2,2,2,CVV,CVV,CVVC,0,0,1,A,ø,F,0,feminin,ultima
los,los,s,os,los,rlos,erlos,C,LC,CLC,CCLC,KCCLC,fen,ø,f,fe,fen,fens,fenst,C,CK,CKC,CKCC,CKCCC,10,12,11,3,3,3,0,light,schwa,light,c,c,c,CKC,CCKC,CLC,C,CC,C,C,C,C,K,K,L,3,4,3,1,1,1,1,2,1,1,1,2,CVC,CCVC,CVVC,2,3,1,A,N,F,1,fensterlos,antepaenultima
en,ø,n,en,ien,rien,erien,C,KC,LKC,CLKC,LCLKC,Fe,ø,F,Fe,Fer,Feri,Ferie,C,CL,CLC,CLCL,CLCLK,7,12,9,3,6,4,1,light,light,schwa,o,o,c,CL,CL,KC,C,C,,,,C,L,L,K,2,2,2,0,0,1,1,1,0,2,2,1,CVV,CVV,VC,0,0,1,N,N,T,1,Ferien,antepaenultima
lei,ø,i,ei,lei,elei,kelei,D,CD,KCD,CKCD,CCKCD,Fer,ø,F,Fe,Fer,Ferk,Ferke,C,CK,CKC,CKCC,CKCCK,11,7,14,3,3,7,1,light,schwa,light,c,o,o,CKC,CK,CD,C,C,C,C,,,K,K,D,3,2,3,1,0,0,1,1,1,1,1,2,CVC,CV,CVV,2,1,0,N,N,T,1,Ferkelei,ultima
um,um,m,um,ium,mium,rmium,C,KC,LKC,CLKC,CCLKC,Fer,ø,F,Fe,Fer,Ferm,Fermi,C,CK,CKC,CKCC,CKCCL,11,11,11,3,5,5,0,light,light,light,c,o,c,CKC,CL,KC,C,C,,C,,C,K,L,K,3,2,2,1,0,1,1,1,0,1,2,1,CVC,CVV,VC,2,0,1,N,ø,T,0,Fermium,antepaenultima
lenkt,ø,t,kt,nkt,enkt,lenkt,C,CC,CCC,KCCC,CKCCC,fern,fern,f,fe,fer,fern,ferng,C,CK,CKC,CKCC,CKCCC,14,7,15,3,3,3,0,heavy,schwa,heavy,c,o,c,CKCC,CK,CKCCC,C,C,C,CC,,CCC,K,K,K,4,2,5,2,0,3,1,1,1,1,1,1,CVCC,CV,CVCCC,3,1,4,A,F,F,1,ferngelenkt,antepaenultima
hen,ø,n,en,hen,ehen,sehen,C,KC,LKC,CLKC,CCLKC,Fern,ø,F,Fe,Fer,Fern,Ferns,C,CK,CKC,CKCC,CKCCC,14,7,9,3,3,4,-3,heavy,light,schwa,c,o,c,CKCC,CL,KC,C,C,,CC,,C,K,L,K,4,2,3,2,0,1,1,1,0,1,2,1,CVCC,CVV,VC,3,0,1,N,F,T,1,Fernsehen,antepaenultima
her,ø,r,er,her,eher,seher,C,KC,LKC,CLKC,CCLKC,Fern,ø,F,Fe,Fer,Fern,Ferns,C,CK,CKC,CKCC,CKCCC,14,7,10,3,3,5,-2,heavy,light,schwa,c,o,c,CKCC,CL,KC,C,C,,CC,,C,K,L,K,4,2,3,2,0,1,1,1,0,1,2,1,CVCC,CVV,VC,3,0,1,N,V,T,1,Fernseher,antepaenultima
cher,ø,r,er,her,cher,echer,C,KC,CKC,KCKC,CKCKC,Fern,ø,F,Fe,Fer,Fern,Ferns,C,CK,CKC,CKCC,CKCCC,14,12,11,3,3,3,-2,heavy,light,schwa,c,c,c,CKCC,CCCK,CKC,C,CCC,C,CC,,C,K,K,K,4,4,4,2,1,1,1,3,1,1,1,1,CVCC,CCCVC,CVC,3,4,2,N,V,T,1,Fernsprecher,antepaenultima
gen,ø,n,en,gen,igen,tigen,C,KC,CKC,KCKC,CKCKC,fer,ø,f,fe,fer,fert,ferti,C,CK,CKC,CKCC,CKCCK,11,9,10,3,4,3,-1,light,light,schwa,c,c,c,CKC,CK,CKC,C,C,C,C,,C,K,K,K,3,2,3,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,2,2,2,V,A,F,1,fertigen,antepaenultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,Fer,ø,F,Fe,Fer,Fert,Ferti,C,CK,CKC,CKCC,CKCCK,11,10,12,3,3,4,0,light,light,light,c,c,c,CKC,CKC,CDC,C,C,C,C,C,C,K,K,D,3,3,4,1,1,1,1,1,1,1,1,2,CVC,CVC,CVVC,2,2,1,N,A,T,1,Fertigkeit,antepaenultima
gung,ø,g,ng,ung,gung,igung,C,KC,CKC,KCKC,CKCKC,Fer,ø,F,Fe,Fer,Fert,Ferti,C,CK,CKC,CKCC,CKCCK,11,9,12,3,4,4,0,light,light,light,c,c,c,CKC,CK,CKC,C,C,C,C,,C,K,K,K,3,2,4,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,2,2,2,N,V,T,1,Fertigung,antepaenultima
los,los,s,os,los,llos,ellos,C,LC,CLC,CCLC,KCCLC,fes,ø,f,fe,fes,fess,fesse,C,CK,CKC,CKCK,CKCKC,7,11,11,3,3,3,2,light,schwa,light,c,c,c,CK,CKC,CLC,C,C,C,,C,C,K,K,L,3,3,3,1,1,1,1,1,1,1,1,2,CVC,CVC,CVVC,2,2,1,A,N,F,1,fessellos,antepaenultima
gen,ø,n,en,gen,igen,tigen,C,KC,CKC,KCKC,CKCKC,fe,ø,f,fe,fes,fest,festi,C,CK,CKC,CKCC,CKCCK,8,9,10,2,4,3,1,light,light,schwa,c,c,c,CKC,CK,CKC,C,C,C,C,,C,K,K,K,2,3,3,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,2,2,2,V,A,F,1,festigen,antepaenultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,Fe,ø,F,Fe,Fes,Fest,Festi,C,CK,CKC,CKCC,CKCCK,8,10,12,2,3,4,2,light,light,light,c,c,c,CKC,CKC,CDC,C,C,C,C,C,C,K,K,D,2,4,4,1,1,1,1,1,1,1,1,2,CVC,CVC,CVVC,2,2,1,N,A,T,1,Festigkeit,antepaenultima
