syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_open0,syl_open1,syl_open2,syl_open3,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,syl_len0,syl_len1,syl_len2,syl_len3,koda_len0,koda_len1,koda_len2,koda_len3,onset_len0,onset_len1,onset_len2,onset_len3,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,syl_cv0,syl_cv1,syl_cv2,syl_cv3,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,pos,comp_struct,nomen,comp_len,Word,stress_class
gung,ø,g,ng,ung,gung,igung,C,KC,CKC,KCKC,CKCKC,ø,An,ø,A,An,Ank,Anku,Ankue,K,KC,KCC,KCCK,KCCKC,acc,9,12,9,12,4,4,4,4,0,light,light,light,light,c,c,c,c,KC,CKC,CK,CKC,,C,C,C,C,C,,C,K,K,K,K,2,3,2,4,1,1,1,1,0,1,1,1,1,1,1,1,VC,CVC,CVC,CVC,1,2,2,2,N,V,T,1,Ankuendigung,prima
se,ø,e,se,ose,lose,ylose,K,CK,LCK,CLCK,LCLCK,ø,An,ø,A,An,Ank,Anky,Ankyl,K,KC,KCC,KCCL,KCCLC,ø,9,9,10,7,4,4,5,3,-1,light,light,light,schwa,c,o,o,o,KC,CL,CL,CK,,C,C,C,C,,,,K,L,L,K,2,2,2,2,1,0,0,0,0,1,1,1,1,2,2,1,VC,CVV,CVV,CV,1,0,0,1,N,ø,T,0,Ankylose,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,An,ø,A,An,Anl,Anla,Anlag,K,KC,KCC,KCCL,KCCLC,acc,9,14,7,15,4,7,3,5,1,light,light,schwa,light,c,o,o,c,KC,CL,CK,CKC,,C,C,C,C,,,C,K,L,K,K,2,2,2,4,1,0,0,1,0,1,1,1,1,2,1,1,VC,CVV,CV,CVC,1,0,1,2,N,V,T,1,Anlagerung,prima
platz,ø,z,tz,atz,latz,platz,A,KA,CKA,CCKA,KCCKA,ø,An,ø,A,An,Anl,Anle,Anleg,K,KC,KCC,KCCL,KCCLC,acc,9,10,7,12,4,5,3,3,0,light,light,schwa,light,c,o,o,c,KC,CL,CK,CCKA,,C,C,CC,C,,,A,K,L,K,K,2,2,2,5,1,0,0,1,0,1,1,2,1,2,1,1,VC,CVV,CV,CCVC,1,0,1,3,N,VN,T,2,Anlegeplatz,prima
rin,ø,n,in,rin,erin,gerin,C,KC,CKC,KCKC,CKCKC,ø,An,ø,A,An,Anl,Anle,Anleg,K,KC,KCC,KCCL,KCCLC,acc,9,10,7,15,4,5,3,5,1,light,light,schwa,light,c,o,o,c,KC,CL,CK,CKC,,C,C,C,C,,,C,K,L,K,K,2,2,2,3,1,0,0,1,0,1,1,1,1,2,1,1,VC,CVV,CV,CVC,1,0,1,2,N,N,T,1,Anlegerin,prima
ruf,ø,f,uf,ruf,eruf,beruf,C,LC,CLC,KCLC,CKCLC,ø,An,ø,A,An,Anl,Anle,Anler,K,KC,KCC,KCCK,KCCKC,acc,9,17,7,13,4,4,3,4,0,light,heavy,schwa,light,c,c,o,c,KC,CKCC,CK,CLC,,C,C,C,C,CC,,C,K,K,K,L,2,4,2,3,1,2,0,1,0,1,1,1,1,1,1,2,VC,CVCC,CV,CVVC,1,3,1,1,N,VN,T,2,Anlernberuf,prima
staat,ø,t,at,aat,taat,staat,C,LC,CLC,CCLC,CCCLC,ø,An,ø,A,An,Anl,Anli,Anlie,K,KC,KCC,KCCL,KCCLC,acc,9,12,11,13,4,6,3,3,1,light,light,schwa,light,c,o,c,c,KC,CL,CKC,CCLC,,C,C,CC,C,,C,C,K,L,K,L,2,3,3,5,1,0,1,1,0,1,1,2,1,2,1,2,VC,CVV,CVC,CCVVC,1,0,2,1,N,NN,T,2,Anliegerstaat,prima
pflicht,ø,t,ht,cht,icht,licht,C,CC,KCC,CKCC,ACKCC,ø,An,ø,A,An,Anm,Anme,Anmel,K,KC,KCC,KCCK,KCCKC,acc,9,13,7,15,4,4,3,3,1,light,light,schwa,heavy,c,c,o,c,KC,CKC,CK,ACKCC,,C,C,AC,C,C,,CC,K,K,K,K,2,3,2,7,1,1,0,2,0,1,1,2,1,1,1,1,VC,CVC,CV,CCVCC,1,2,1,4,N,VN,T,2,Anmeldepflicht,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,an,an,a,an,anm,anmo,anmon,K,KC,KCC,KCCK,KCCKC,acc,9,12,9,13,4,4,4,4,1,light,light,light,schwa,c,c,o,c,KC,CKC,CL,CKC,,C,C,C,C,C,,C,K,K,L,K,2,3,3,3,1,1,0,1,0,1,1,1,1,1,2,1,VC,CVC,CVV,CVC,1,2,0,2,V,V,F,1,anmontieren,prima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,An,ø,A,An,Anm,Anmu,Anmus,K,KC,KCC,KCCK,KCCKC,acc,9,12,7,15,4,4,3,5,1,light,light,schwa,light,c,c,o,c,KC,CKC,CK,CKC,,C,C,C,C,C,,C,K,K,K,K,2,2,3,4,1,1,0,1,0,1,1,1,1,1,1,1,VC,CVC,CV,CVC,1,2,1,2,N,V,T,1,Anmusterung,prima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,LKCKC,ø,An,ø,A,An,Ann,Anna,Annae,K,KC,KCC,KCCL,KCCLK,acc,9,9,6,15,4,4,6,5,1,light,light,schwa,light,c,o,o,c,KC,CL,K,CKC,,C,,C,C,,,C,K,L,K,K,2,2,2,4,1,0,0,1,0,1,0,1,1,2,1,1,VC,CVV,V,CVC,1,0,0,2,N,V,T,1,Annaeherung,prima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,An,ø,A,An,Ann,Anne,Anneh,K,KC,KCC,KCCL,KCCLC,acc,9,12,13,12,4,4,4,4,1,light,light,light,light,c,c,c,c,KC,CLC,CKC,CDC,,C,C,C,C,C,C,C,K,L,K,D,2,4,4,4,1,1,1,1,0,1,1,1,1,2,1,2,VC,CVVC,CVC,CVVC,1,1,2,1,N,A,T,1,Annehmlichkeit,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,an,an,a,an,ann,anne,annek,K,KC,KCK,KCKC,KCKCC,ø,6,10,9,13,6,3,4,4,2,light,light,light,schwa,c,c,o,c,K,CKC,CL,CKC,,C,C,C,,C,,C,K,K,L,K,2,3,3,3,1,1,0,1,0,1,1,1,1,1,2,1,VC,CVC,CVV,CVC,1,2,0,2,V,ø,F,0,annektieren,paenultima
on,ø,n,on,ion,xion,exion,C,LC,LLC,CLLC,CCLLC,ø,An,ø,A,An,Ann,Anne,Annex,K,KC,KCK,KCKC,KCKCC,ø,6,9,10,9,6,4,3,4,1,light,light,light,light,c,c,o,c,K,CK,CCL,LC,,C,CC,,,,,C,K,K,L,L,2,2,2,2,1,1,0,1,0,1,2,0,1,1,2,2,VC,CVC,CCVV,VVC,1,2,1,0,N,ø,T,0,Annexion,ultima
se,ø,e,se,use,euse,ceuse,K,CK,DCK,CDCK,NCDCK,ø,An,ø,A,An,Ann,Anno,Annon,K,KC,KCN,KCNC,KCNCD,ø,6,11,11,7,6,5,5,3,0,light,light,light,schwa,c,o,o,o,K,CN,CD,CK,,C,C,C,,,,,K,N,D,K,2,3,3,2,1,0,0,0,0,1,1,1,1,2,2,1,VC,CVV,CVV,CV,1,0,0,1,N,N,T,1,Annonceuse,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,an,an,a,an,ann,anno,annon,K,KC,KCN,KCNC,KCNCL,ø,6,11,9,13,6,5,4,4,2,light,light,light,schwa,c,o,o,c,K,CN,CL,CKC,,C,C,C,,,,C,K,N,L,K,2,3,3,3,1,0,0,1,0,1,1,1,1,2,2,1,VC,CVV,CVV,CVC,1,0,0,2,V,N,F,1,annoncieren,paenultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,LLCLC,ø,An,ø,A,An,Ann,Annu,Annui,K,KC,KCL,KCLL,KCLLC,ø,6,11,8,8,6,5,8,2,0,light,light,light,light,c,o,o,c,K,CL,L,CLC,,C,,C,,,,C,K,L,L,L,2,2,1,3,1,0,0,1,0,1,0,1,1,2,2,2,VC,CVV,VV,CVVC,1,0,0,1,N,ø,T,0,Annuitaet,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,an,an,a,an,ann,annu,annul,K,KC,KCK,KCKC,KCKCL,ø,6,11,12,13,6,5,6,4,2,light,light,light,schwa,c,c,o,c,K,CK,CL,CKC,,C,C,C,,,,C,K,K,L,K,2,3,3,3,1,1,0,1,0,1,1,1,1,1,2,1,VC,CVC,CVV,CVC,1,2,0,2,V,R,F,1,annullieren,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,An,ø,A,An,Ann,Annu,Annul,K,KC,KCK,KCKC,KCKCL,ø,6,11,12,15,6,5,6,5,2,light,light,light,light,c,c,o,c,K,CK,CL,CKC,,C,C,C,,,,C,K,K,L,K,2,3,3,4,1,1,0,1,0,1,1,1,1,1,2,1,VC,CVC,CVV,CVC,1,2,0,2,N,V,T,1,Annullierung,paenultima
lie,ø,e,ie,lie,alie,malie,L,CL,LCL,CLCL,LCLCL,ø,A,ø,A,An,Ano,Anom,Anoma,K,KC,KCL,KCLC,KCLCL,ø,6,9,13,12,6,4,6,6,2,light,light,light,light,c,o,o,o,K,CL,CL,CL,,C,C,C,,,,,K,L,L,L,1,2,2,3,1,0,0,0,0,1,1,1,1,2,2,2,VC,CVV,CVV,CVV,1,0,0,0,N,N,T,1,Anomalie,ultima
mus,ø,s,us,mus,ymus,nymus,C,KC,CKC,LCKC,CLCKC,ø,A,ø,A,An,Ano,Anon,Anony,K,KC,KCL,KCLC,KCLCL,ø,6,9,11,12,6,4,5,4,2,light,light,light,light,c,o,o,c,K,CL,CL,CKC,,C,C,C,,,,C,K,L,L,K,1,2,2,3,1,0,0,1,0,1,1,1,1,2,2,1,VC,CVV,CVV,CVC,1,0,0,2,N,A,T,1,Anonymus,antepaenultima
les,ø,s,es,les,eles,heles,C,KC,CKC,LCKC,CLCKC,ø,A,ø,A,An,Ano,Anop,Anoph,K,KC,KCL,KCLC,KCLCL,ø,6,9,7,11,6,4,3,3,1,light,light,light,light,c,o,o,c,K,CL,CL,CKC,,C,C,C,,,,C,K,L,L,K,1,2,3,3,1,0,0,1,0,1,1,1,1,2,2,1,VC,CVV,CVV,CVC,1,0,0,2,N,N,T,1,Anopheles,antepaenultima
nisch,ø,h,ch,sch,isch,nisch,C,KC,CKC,LCKC,CLCKC,ø,an,an,a,an,ano,anor,anorg,K,KC,KCK,KCKC,KCKCC,acc,9,10,11,12,4,5,5,4,1,light,light,light,light,c,c,o,c,KC,KC,CL,CKC,,,C,C,C,C,,C,K,K,L,K,2,2,2,5,1,1,0,1,0,0,1,1,1,1,2,1,VC,VC,CVV,CVC,1,1,0,2,A,A,F,1,anorganisch,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,an,an,a,an,anp,anpr,anpro,K,KC,KCC,KCCC,KCCCL,acc,9,11,9,13,4,3,4,4,1,light,light,light,schwa,c,o,o,c,KC,CCL,CL,CKC,,CC,C,C,C,,,C,K,L,L,K,2,3,3,3,1,0,0,1,0,2,1,1,1,2,2,1,VC,CCVV,CVV,CVC,1,1,0,2,V,V,F,1,anprobieren,prima
staat,ø,t,at,aat,taat,staat,C,LC,CLC,CCLC,CCCLC,ø,An,ø,A,An,Anr,Anra,Anrai,K,KC,KCC,KCCD,KCCDC,acc,9,14,13,13,4,7,4,3,1,light,light,schwa,light,c,o,c,c,KC,CD,CKC,CCLC,,C,C,CC,C,,C,C,K,D,K,L,2,3,3,5,1,0,1,1,0,1,1,2,1,2,1,2,VC,CVV,CVC,CCVVC,1,0,2,1,N,NN,T,2,Anrainerstaat,prima
te,ø,e,te,rte,arte,karte,K,CK,CCK,KCCK,CKCCK,ø,An,ø,A,An,Anr,Anre,Anrec,K,KC,KCC,KCCK,KCCKC,acc,9,12,11,7,4,3,3,3,-1,light,heavy,light,schwa,c,c,c,o,KC,CKCA,CKC,CK,,C,C,C,C,CA,C,,K,K,K,K,2,6,3,2,1,2,1,0,0,1,1,1,1,1,1,1,VC,CVCC,CVC,CV,1,3,2,1,N,NN,T,2,Anrechtskarte,prima
fall,ø,l,ll,all,fall,efall,C,KC,CKC,KCKC,CKCKC,ø,An,ø,A,An,Anr,Anre,Anred,K,KC,KCC,KCCL,KCCLC,acc,9,10,7,11,4,5,3,3,0,light,light,schwa,light,c,o,o,c,KC,CL,CK,CKC,,C,C,C,C,,,C,K,L,K,K,2,2,2,4,1,0,0,1,0,1,1,1,1,2,1,1,VC,CVV,CV,CVC,1,0,1,2,N,NN,T,2,Anredefall,prima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,ø,An,ø,A,An,Anr,Anre,Anrei,K,KC,KCC,KCCD,KCCDC,acc,9,14,7,15,4,7,3,5,1,light,light,schwa,light,c,o,o,c,KC,CD,CK,CKC,,C,C,C,C,,,C,K,D,K,K,2,3,3,4,1,0,0,1,0,1,1,1,1,2,1,1,VC,CVV,CV,CVC,1,0,1,2,N,V,T,1,Anreicherung,prima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,KCKC,CKCKC,ø,an,an,a,an,anr,anre,anrei,K,KC,KCC,KCCD,KCCDC,acc,9,14,7,13,4,7,3,4,0,light,light,schwa,light,c,o,o,c,KC,CD,CK,CKC,,C,C,C,C,,,C,K,D,K,K,2,3,2,5,1,0,0,1,0,1,1,1,1,2,1,1,VC,CVV,CV,CVC,1,0,1,2,A,N,F,1,anreisserisch,prima
lung,ø,g,ng,ung,lung,elung,C,KC,CKC,KCKC,CKCKC,ø,An,ø,A,An,Anr,Anre,Anrem,K,KC,KCC,KCCK,KCCKC,acc,9,13,7,15,4,4,3,5,1,light,light,schwa,light,c,c,o,c,KC,CKC,CK,CKC,,C,C,C,C,C,,C,K,K,K,K,2,3,2,4,1,1,0,1,0,1,1,1,1,1,1,1,VC,CVC,CV,CVC,1,2,1,2,N,V,T,1,Anrempelung,prima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,KCKC,CKCKC,ø,An,ø,A,An,Anr,Anri,Anric,K,KC,KCC,KCCK,KCCKC,acc,9,13,7,10,4,4,3,3,-1,light,light,schwa,light,c,c,o,c,KC,CKC,CK,CKC,,C,C,C,C,C,,C,K,K,K,K,2,4,2,5,1,1,0,1,0,1,1,1,1,1,1,1,VC,CVC,CV,CVC,1,2,1,2,N,NN,T,2,Anrichtetisch,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,An,ø,A,An,Anr,Anru,Anrue,K,KC,KCC,KCCK,KCCKC,acc,9,12,10,12,4,6,3,4,0,light,light,light,light,c,c,c,c,KC,CK,CKC,CDC,,C,C,C,C,,C,C,K,K,K,D,2,2,4,4,1,1,1,1,0,1,1,1,1,1,1,2,VC,CVC,CVC,CVVC,1,2,2,1,N,A,T,1,Anruechigkeit,prima
rin,ø,n,in,rin,erin,gerin,C,KC,CKC,KCKC,CKCKC,ø,An,ø,A,An,Ans,Ansa,Ansag,K,KC,KCC,KCCL,KCCLC,acc,9,11,7,15,4,5,3,5,1,light,light,schwa,light,c,o,o,c,KC,CL,CK,CKC,,C,C,C,C,,,C,K,L,K,K,2,2,2,3,1,0,0,1,0,1,1,1,1,2,1,1,VC,CVV,CV,CVC,1,0,1,2,N,N,T,1,Ansagerin,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,An,ø,A,An,Ans,Ansa,Ansae,K,KC,KCC,KCCK,KCCKC,ø,9,7,10,12,4,3,3,4,1,light,light,light,light,c,c,c,c,KC,CK,CKC,CDC,,C,C,C,C,,C,C,K,K,K,D,2,3,3,4,1,1,1,1,0,1,1,1,1,1,1,2,VC,CVC,CVC,CVVC,1,2,2,1,N,A,T,1,Ansaessigkeit,prima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,An,ø,A,An,Ans,Ansc,Ansch,K,KC,KCC,KCCD,KCCDC,acc,9,11,13,12,4,5,4,4,1,light,light,light,light,c,o,c,c,KC,CD,CKC,CDC,,C,C,C,C,,C,C,K,D,K,D,2,5,4,4,1,0,1,1,0,1,1,1,1,2,1,2,VC,CVV,CVC,CVVC,1,0,2,1,N,A,T,1,Anschaulichkeit,prima
le,ø,e,le,ule,eule,aeule,K,CK,DCK,CDCK,CCDCK,ø,An,ø,A,An,Ans,Ansc,Ansch,K,KC,KCC,KCCC,KCCCL,acc,9,16,11,10,4,4,5,5,-1,light,light,light,schwa,c,c,o,o,KC,CCLC,CD,CK,,CC,C,C,C,C,,,K,L,D,K,2,6,3,2,1,1,0,0,0,2,1,1,1,2,2,1,VC,CCVVC,CVV,CV,1,1,0,1,N,NN,T,2,Anschlagsaeule,prima
keit,keit,t,it,eit,keit,mkeit,C,DC,CDC,CCDC,LCCDC,ø,An,ø,A,An,Ans,Ansc,Ansch,K,KC,KCC,KCCC,KCCCL,acc,9,13,14,12,4,3,4,4,1,light,light,light,light,c,c,c,c,KC,CCLC,CLC,CDC,,CC,C,C,C,C,C,C,K,L,L,D,2,7,3,4,1,1,1,1,0,2,1,1,1,2,2,2,VC,CCVVC,CVVC,CVVC,1,1,1,1,N,A,T,1,Anschmiegsamkeit,prima
gen,ø,n,en,gen,igen,digen,C,KC,CKC,KCKC,CKCKC,noacc,an,an,a,an,ans,ansc,ansch,K,KC,KCC,KCCK,KCCKC,acc,9,13,9,10,4,4,4,3,0,light,light,light,schwa,c,c,c,c,KC,CKC,CK,CKC,,C,C,C,C,C,,C,K,K,K,K,2,5,2,3,1,1,1,1,0,1,1,1,1,1,1,1,VC,CVC,CVC,CVC,1,2,2,2,V,N,F,1,anschuldigen,prima
gung,ø,g,ng,ung,gung,igung,C,KC,CKC,KCKC,CKCKC,ø,An,ø,A,An,Ans,Ansc,Ansch,K,KC,KCC,KCCK,KCCKC,acc,9,13,9,12,4,4,4,4,0,light,light,light,light,c,c,c,c,KC,CKC,CK,CKC,,C,C,C,C,C,,C,K,K,K,K,2,5,2,4,1,1,1,1,0,1,1,1,1,1,1,1,VC,CVC,CVC,CVC,1,2,2,2,N,V,T,1,Anschuldigung,prima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,An,ø,A,An,Ans,Anse,Anseh,K,KC,KCC,KCCL,KCCLC,ø,9,10,13,12,4,3,4,4,1,light,light,light,light,c,c,c,c,KC,CLC,CKC,CDC,,C,C,C,C,C,C,C,K,L,K,D,2,4,4,4,1,1,1,1,0,1,1,1,1,2,1,2,VC,CVVC,CVC,CVVC,1,1,2,1,N,A,T,1,Ansehnlichkeit,prima
te,ø,e,te,rte,arte,karte,K,CK,CCK,KCCK,CKCCK,ø,An,ø,A,An,Ans,Ansi,Ansic,K,KC,KCC,KCCK,KCCKC,acc,9,11,11,7,4,2,3,3,-1,light,heavy,light,schwa,c,c,c,o,KC,CKCA,CKC,CK,,C,C,C,C,CA,C,,K,K,K,K,2,6,3,2,1,2,1,0,0,1,1,1,1,1,1,1,VC,CVCC,CVC,CV,1,3,2,1,N,NN,T,2,Ansichtskarte,prima
che,ø,e,he,che,ache,sache,K,CK,KCK,CKCK,ACKCK,ø,An,ø,A,An,Ans,Ansi,Ansic,K,KC,KCC,KCCK,KCCKC,acc,9,11,7,7,4,2,3,3,-1,light,heavy,light,schwa,c,c,c,o,KC,CKCA,CK,CK,,C,C,C,C,CA,,,K,K,K,K,2,6,2,3,1,2,1,0,0,1,1,1,1,1,1,1,VC,CVCC,CVC,CV,1,3,2,1,N,NN,T,2,Ansichtssache,prima
dung,ø,g,ng,ung,dung,ndung,C,KC,CKC,CCKC,KCCKC,ø,An,ø,A,An,Ans,Ansi,Ansic,K,KC,KCC,KCCK,KCCKC,acc,9,11,10,12,4,2,3,4,0,light,heavy,light,light,c,c,c,c,KC,CKCA,CKC,CKC,,C,C,C,C,CA,C,C,K,K,K,K,2,6,3,4,1,2,1,1,0,1,1,1,1,1,1,1,VC,CVCC,CVC,CVC,1,3,2,2,N,NN,T,2,Ansichtssendung,prima
rin,ø,n,in,rin,erin,lerin,C,KC,CKC,KCKC,CKCKC,ø,An,ø,A,An,Ans,Ansi,Ansie,K,KC,KCC,KCCL,KCCLC,acc,9,9,11,15,4,4,3,5,2,light,light,schwa,light,c,o,o,c,KC,CL,CCK,CKC,,C,CC,C,C,,,C,K,L,K,K,2,4,2,3,1,0,0,1,0,1,2,1,1,2,1,1,VC,CVV,CCV,CVC,1,0,2,2,N,N,T,1,Ansiedlerin,prima
ter,ø,r,er,ter,iter,eiter,C,KC,CKC,DCKC,CDCKC,ø,An,ø,A,An,Ans,Anst,Ansta,K,KC,KCC,KCCC,KCCCK,ø,9,13,14,11,4,2,7,3,0,light,heavy,light,schwa,c,c,o,c,KC,CCKCA,CD,CKC,,CC,C,C,C,CA,,C,K,K,D,K,2,6,3,3,1,2,0,1,0,2,1,1,1,1,2,1,VC,CCVCC,CVV,CVC,1,4,0,2,N,NV,T,2,Anstaltsleiter,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,An,ø,A,An,Ans,Anst,Ansta,K,KC,KCC,KCCC,KCCCK,acc,9,11,10,12,4,2,3,4,0,light,light,light,light,c,c,c,c,KC,CCKC,CKC,CDC,,CC,C,C,C,C,C,C,K,K,K,D,2,4,3,4,1,1,1,1,0,2,1,1,1,1,1,2,VC,CCVC,CVC,CVVC,1,3,2,1,N,A,T,1,Anstaendigkeit,prima
ber,ø,r,er,ber,lber,alber,C,KC,CKC,CCKC,KCCKC,ø,an,an,a,an,ans,anst,ansta,K,KC,KCC,KCCC,KCCCK,acc,9,12,11,11,4,2,3,3,0,light,heavy,light,schwa,c,c,c,c,KC,CCKCA,CKC,CKC,,CC,C,C,C,CA,C,C,K,K,K,K,2,6,3,3,1,2,1,1,0,2,1,1,1,1,1,1,VC,CCVCC,CVC,CVC,1,4,2,2,ADV,N,F,1,anstandshalber,prima
gel,ø,l,el,gel,egel,regel,C,KC,CKC,LCKC,CLCKC,ø,An,ø,A,An,Ans,Anst,Ansta,K,KC,KCC,KCCC,KCCCK,acc,9,12,10,11,4,2,5,3,0,light,heavy,light,schwa,c,c,o,c,KC,CCKCA,CL,CKC,,CC,C,C,C,CA,,C,K,K,L,K,2,6,2,3,1,2,0,1,0,2,1,1,1,1,2,1,VC,CCVCC,CVV,CVC,1,4,0,2,N,NN,T,2,Anstandsregel,prima
wau,ø,u,au,wau,uwau,auwau,D,CD,DCD,CDCD,ACDCD,ø,An,ø,A,An,Ans,Anst,Ansta,K,KC,KCC,KCCC,KCCCK,acc,9,12,11,11,4,2,5,5,0,light,heavy,light,light,c,c,o,o,KC,CCKCA,CD,CD,,CC,C,C,C,CA,,,K,K,D,D,2,6,3,3,1,2,0,0,0,2,1,1,1,1,2,2,VC,CCVCC,CVV,CVV,1,4,0,0,N,NN,T,2,Anstandswauwau,prima
mel,ø,l,el,mel,rmel,ermel,C,KC,CKC,CCKC,KCCKC,ø,An,ø,A,An,Ans,Anst,Anste,K,KC,KCC,KCCC,KCCCK,acc,9,9,10,13,4,2,5,4,1,light,light,light,schwa,c,c,c,c,KC,CCKC,KC,CKC,,CC,,C,C,C,C,C,K,K,K,K,2,5,2,3,1,1,1,1,0,2,0,1,1,1,1,1,VC,CCVC,VC,CVC,1,3,1,2,N,VN,T,2,Ansteckaermel,prima
del,ø,l,el,del,adel,nadel,C,KC,CKC,LCKC,CLCKC,ø,An,ø,A,An,Ans,Anst,Anste,K,KC,KCC,KCCC,KCCCK,acc,9,9,13,11,4,2,6,3,1,light,light,light,schwa,c,c,o,c,KC,CCKC,CL,CKC,,CC,C,C,C,C,,C,K,K,L,K,2,5,2,3,1,1,0,1,0,2,1,1,1,1,2,1,VC,CCVC,CVV,CVC,1,3,0,2,N,VN,T,2,Anstecknadel,prima
rei,ø,i,ei,rei,erei,lerei,D,CD,KCD,CKCD,KCKCD,ø,An,ø,A,An,Ans,Anst,Anste,K,KC,KCC,KCCC,KCCCK,acc,9,8,10,14,4,2,5,7,1,light,light,schwa,light,c,c,o,o,KC,CCK,CK,CD,,CC,C,C,C,,,,K,K,K,D,2,4,2,3,1,1,0,0,0,2,1,1,1,1,1,2,VC,CCVC,CV,CVV,1,3,1,0,N,V,T,1,Anstellerei,ultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,An,ø,A,An,Ans,Anst,Anste,K,KC,KCC,KCCC,KCCCK,acc,9,8,13,12,4,2,4,4,1,light,light,light,light,c,c,c,c,KC,CCK,CKC,CDC,,CC,C,C,C,,C,C,K,K,K,D,2,4,3,4,1,1,1,1,0,2,1,1,1,1,1,2,VC,CCVC,CVC,CVVC,1,3,2,1,N,A,T,1,Anstelligkeit,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,An,ø,A,An,Ans,Anst,Ansto,K,KC,KCC,KCCC,KCCCL,acc,9,8,10,12,4,2,3,4,1,light,light,light,light,c,o,c,c,KC,CCL,CKC,CDC,,CC,C,C,C,,C,C,K,L,K,D,2,3,3,4,1,0,1,1,0,2,1,1,1,2,1,2,VC,CCVV,CVC,CVVC,1,1,2,1,N,A,T,1,Anstoessigkeit,prima
wert,ø,t,rt,ert,wert,swert,C,CC,LCC,CLCC,CCLCC,ø,an,an,a,an,ans,anst,anstr,K,KC,KCC,KCCC,KCCCC,ø,9,12,11,12,4,3,2,3,0,light,light,schwa,heavy,c,o,c,c,KC,CCCL,CKCC,CLCC,,CCC,C,C,C,,CC,CC,K,L,K,L,2,4,4,4,1,0,2,2,0,3,1,1,1,2,1,2,VC,CCCVV,CVCC,CVVCC,1,1,3,1,A,ø,F,2,anstrebenswert,prima
nist,ø,t,st,ist,nist,onist,C,CC,KCC,CKCC,LCKCC,acc,An,ø,A,An,Ant,Anta,Antag,K,KC,KCC,KCCK,KCCKC,ø,9,7,7,13,4,3,3,3,1,light,light,light,heavy,c,c,o,c,KC,CK,CL,CKCC,,C,C,C,C,,,CC,K,K,L,K,2,2,2,4,1,1,0,2,0,1,1,1,1,1,2,1,VC,CVC,CVV,CVCC,1,2,0,3,N,R,T,1,Antagonist,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,an,an,a,an,ant,anta,antai,K,KC,KCC,KCCK,KCCKC,acc,9,11,14,13,4,3,7,4,1,light,light,light,schwa,c,c,o,c,KC,CKC,CL,CKC,,C,C,C,C,C,,C,K,K,L,K,2,4,3,3,1,1,0,1,0,1,1,1,1,1,2,1,VC,CVC,CVV,CVC,1,2,0,2,V,V,F,1,antaillieren,prima
