syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl0,syl1,syl2,syl3,syl4,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,rhyme2,rhyme3,rhyme4,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,comp_len,sonority0,sonority1,sonority2,sonority3,sonority4,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_dir,syl_class0,syl_class1,syl_class2,syl_class3,syl_class4,onset_class0,onset_class1,onset_class2,onset_class3,onset_class4,koda_class0,koda_class1,koda_class2,koda_class3,koda_class4,nucleus_class0,nucleus_class1,nucleus_class2,nucleus_class3,nucleus_class4,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,nomen,sylcnt,stress_class
6,3,5,4,4,Schmet,ter,lings,samm,lung,ung,ø,N,NV,ø,ø,C,CC,CCK,CCKC,CCKCK,C,KC,CKC,CCKC,KCCKC,ø,CCVC,CVC,CVCC,CVC,CCVC,3,2,3,2,3,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2,1101,111,1111,101,2011,2,2,2,2,3,1,CCK,CKC,CKCC,CK,CCKC,CC,C,C,C,CC,,C,CC,,C,K,K,K,K,K,1,0,2,1,1,T,5,prima
6,3,5,4,3,Schmie,ren,schau,spie,ler,er,ø,N,NN,SAS,ø,C,CC,CCL,CCLC,CCLCK,C,KC,CKC,LCKC,CLCKC,ø,CCVV,CVC,CVV,CCVV,CVC,1,2,0,1,2,0,1,0,0,1,2,1,1,2,1,2,1,2,2,1,2,1101,1011,101,201,21,2,3,3,2,3,-1,CCL,CKC,CD,CCL,CKC,CC,C,C,CC,C,,C,,,C,L,K,D,L,K,1,0,1,1,0,T,5,prima
7,2,2,2,3,Schmutz,li,te,ra,tur,ur,ø,N,NN,SS,ø,C,CC,CCK,CCKA,CCKAC,C,LC,CLC,KCLC,CKCLC,ø,CCVC,CVC,CV,CVC,CVVC,3,2,1,2,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,2,2,1201,11,101,11,111,2,4,2,3,3,-1,CCKA,CK,CK,CK,CLC,CC,C,C,C,C,A,,,,C,K,K,K,K,L,1,1,0,1,1,T,5,prima
5,4,2,3,2,Schne,cken,ge,h1u,se,e,ø,N,NN,SAS,ø,C,CC,CCK,CCKC,CCKCK,K,CK,DCK,CDCK,KCDCK,ø,CCVC,CVC,CV,CVV,CV,3,2,1,0,1,1,1,0,0,0,2,1,1,1,1,1,1,1,2,1,2,1101,1101,101,101,101,2,2,2,3,2,-1,CCK,CKC,CK,CD,CK,CC,C,C,C,C,,C,,,,K,K,K,D,K,1,0,0,1,0,T,5,prima
6,3,2,3,2,Schnei,der,ge,sel,le,e,ø,N,NN,SS,ø,C,CC,CCD,CCDC,CCDCK,K,CK,KCK,CKCK,KCKCK,ø,CCVV,CVC,CV,CVC,CV,1,2,1,2,1,0,1,0,1,0,2,1,1,1,1,2,1,1,1,1,2,1101,111,101,101,11,3,2,2,2,3,-1,CCD,CKC,CK,CK,CK,CC,C,C,C,C,,C,,,,D,K,K,K,K,1,0,0,1,0,T,5,prima
4,2,2,3,5,scho,ko,la,den,braun,aun,ø,A,NA,SAS,ø,C,CL,CLC,CLCL,CLCLC,C,DC,CDC,CCDC,CCCDC,ø,CVV,CVV,CVV,CVC,CCVVC,0,0,0,2,1,0,0,0,1,1,1,1,1,1,2,2,2,2,1,2,2,101,101,11,1101,1111,2,2,4,2,3,1,CL,CL,CL,CKC,CCDC,C,C,C,C,CC,,,,C,C,L,L,L,K,D,1,1,1,0,1,F,5,antepaenultima
4,2,2,3,3,Scho,ko,la,den,eis,eis,ø,N,NN,SAS,ø,C,CL,CLC,CLCL,CLCLC,C,DC,CDC,KCDC,CKCDC,ø,CVV,CVV,CVV,CVC,VVC,0,0,0,2,0,0,0,0,1,1,1,1,1,1,0,2,2,2,1,2,2,101,101,11,1101,101,2,2,4,2,3,1,CL,CL,CL,CKC,DC,C,C,C,C,,,,,C,C,L,L,L,K,D,1,1,1,0,1,T,5,antepaenultima
5,5,1,2,2,Sch3n,heits,i,de,al,al,ø,N,NN,SAS,ø,C,CL,CLC,CLCC,CLCCD,C,LC,LLC,CLLC,LCLLC,ø,CVVC,CVVC,VV,CVV,VVC,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,2,2,2,2,2,2,1101,201,1,101,11,2,2,5,2,4,-1,CLC,CDA,L,CL,LC,C,C,,C,,C,A,,,C,L,D,L,L,L,1,1,1,1,1,T,5,prima
5,5,4,2,4,Sch3n,heits,wett,be,werb,erb,ø,N,NN,SAS,ø,C,CL,CLC,CLCC,CLCCD,C,CC,KCC,CKCC,KCKCC,ø,CVVC,CVVC,CVC,CV,CVCC,1,1,2,1,3,1,1,1,0,2,1,1,1,1,1,2,2,1,1,1,2,1101,201,201,101,211,2,2,2,2,2,-1,CLC,CDA,CKC,CK,CKCC,C,C,C,C,C,C,A,C,,CC,L,D,K,K,K,1,1,1,0,2,T,5,prima
4,5,2,4,3,scho,nungs,be,d2rf,tig,ig,ø,A,NA,SAS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,CCCKC,ø,CVV,CVCC,CV,CVCC,CVC,0,3,1,3,2,0,2,0,2,1,1,1,1,1,1,2,1,1,1,1,2,101,2101,101,211,201,2,2,2,2,2,-1,CL,CKCC,CK,CKCC,CKC,C,C,C,C,C,,CC,,CC,C,L,K,K,K,K,1,2,0,2,1,F,5,prima
4,5,2,3,4,Scho,nungs,lo,sig,keit,eit,ø,N,A,SA,ø,C,CL,CLC,CLCK,CLCKC,C,DC,CDC,CCDC,KCCDC,ø,CVV,CVCC,CVV,CVC,CVVC,0,3,0,2,1,0,2,0,1,1,1,1,1,1,1,2,1,2,1,2,1,101,2101,11,201,201,2,2,3,2,2,-1,CL,CKCC,CL,CKC,CDC,C,C,C,C,C,,CC,,C,C,L,K,L,K,D,1,2,1,1,1,T,5,prima
4,3,3,1,5,scho,pen,ha2,e,risch,isch,ø,A,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,KCKC,DKCKC,ø,CVV,CVC,CVV,V,CVC,0,2,0,0,2,0,1,0,0,1,1,1,1,0,1,2,1,2,1,1,0,101,1101,101,1,111,2,2,3,4,3,-1,CL,CKC,CD,K,CKC,C,C,C,,C,,C,,,C,L,K,D,K,K,1,0,1,0,1,F,5,prima
5,5,2,6,2,Sch3p,fungs,ge,schich,te,e,ø,N,NN,SAS,ø,C,CK,CKA,CKAK,CKAKC,K,CK,CCK,KCCK,CKCCK,ø,CVC,CVCC,CV,CVC,CV,2,3,1,2,1,1,2,0,1,0,1,1,1,1,1,1,1,1,1,1,2,101,1201,101,201,101,2,2,2,2,2,-1,CK,AKCC,CK,CKC,CK,C,A,C,C,C,,CC,,C,,K,K,K,K,K,1,2,0,1,0,T,5,prima
6,3,2,3,2,Schrau,ben,ge,win,de,e,ø,N,NN,SAS,ø,C,CC,CCD,CCDC,CCDCK,K,CK,CCK,KCCK,CKCCK,ø,CCVV,CVC,CV,CVC,CV,1,2,1,2,1,0,1,0,1,0,2,1,1,1,1,2,1,1,1,1,2,111,1101,101,1101,101,3,2,2,2,2,-1,CCD,CKC,CK,CKC,CK,CC,C,C,C,C,,C,,C,,D,K,K,K,K,1,0,0,1,0,T,5,prima
5,4,2,2,4,schre,cken,er,re,gend,end,ø,A,ø,SS,ø,C,CC,CCK,CCKC,CCKCK,C,CC,KCC,CKCC,LCKCC,ø,CCVC,CVC,VC,CVV,CVCC,3,2,1,0,3,1,1,1,0,2,2,1,0,1,1,1,1,1,2,1,2,111,1101,11,11,1201,2,2,3,3,2,1,CCK,CKC,KC,CL,CKCC,CC,C,,C,C,,C,C,,CC,K,K,K,L,K,1,0,1,1,0,F,5,prima
7,5,2,3,2,Schreck,schu$,pi,sto,le,e,ø,N,NN,SS,ø,C,CC,CCK,CCKC,CCKCC,K,CK,LCK,CLCK,CCLCK,ø,CCVC,CVC,CVC,CVV,CV,3,2,2,0,1,1,1,1,0,0,2,1,1,1,1,1,1,1,2,1,2,211,201,201,101,11,2,2,2,2,3,-1,CCKC,CKC,CKC,CL,CK,CC,C,C,C,C,C,C,C,,,K,K,K,L,K,1,1,1,1,0,T,5,prima
5,2,3,2,3,schul,di,ger,ma,$en,en,ø,ADV,A,SA,ø,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,CVV,CVC,2,0,2,0,2,1,0,1,0,1,1,1,1,1,1,1,2,1,2,1,1,111,101,111,1001,1101,3,3,2,4,2,1,CKC,CL,CKC,CL,CKC,C,C,C,C,C,C,,C,,C,K,L,K,L,K,1,1,0,1,0,F,5,multa
6,1,3,3,2,Schuld,2,ber,nah,me,e,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCL,K,CK,LCK,CLCK,CCLCK,ø,CVCC,VV,CVC,CVV,CV,3,0,2,0,1,2,0,1,0,0,1,0,1,1,1,1,2,1,2,1,2,211,1,111,1001,1001,2,5,2,4,3,1,CKCC,L,CKC,CL,CK,C,,C,C,C,CC,,C,,,K,L,K,L,K,2,1,0,1,0,T,5,prima
6,2,2,2,3,Schund,li,te,ra,tur,ur,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCC,C,LC,CLC,KCLC,CKCLC,ø,CVCC,CVC,CV,CVC,CVVC,3,2,1,2,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1201,11,101,11,111,2,4,2,3,3,-1,CKCC,CK,CK,CK,CLC,C,C,C,C,C,CC,,,,C,K,K,K,K,L,2,1,0,1,1,T,5,prima
6,2,2,2,5,Schutt,ab,la,de,platz,atz,ø,N,NN,SS,ø,C,CK,CKC,CKCK,CKCKC,A,KA,CKA,CCKA,KCCKA,ø,CVC,VC,CVV,CV,CCVC,2,1,0,1,3,1,1,0,0,1,1,0,1,1,2,1,1,2,1,1,2,201,101,11,101,211,2,2,4,2,2,1,CKC,KC,CL,CK,CCKA,C,,C,C,CC,C,C,,,A,K,K,L,K,K,1,1,1,0,1,T,5,prima
5,3,2,2,1,Sch2t,zen,li,ni,e,e,ø,N,NN,SAS,ø,C,CK,CKA,CKAK,CKAKC,K,LK,CLK,LCLK,CLCLK,ø,CVC,CVC,CVV,CVV,V,2,2,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,2,2,1,2,101,1101,11,1001,1,3,2,4,3,4,-1,CK,AKC,CL,CL,K,C,A,C,C,,,C,,,,K,K,L,L,K,1,0,1,1,0,T,5,prima
6,4,2,2,3,Schutz,zoll,po,li,tik,ik,ø,N,NN,SS,ø,C,CK,CKA,CKAA,CKAAK,C,LC,CLC,LCLC,CLCLC,noacc,CVC,CVC,CVV,CVV,CVVC,2,2,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,2,2,2,2,201,111,101,11,201,2,2,2,4,2,-1,CKA,AKC,CL,CL,CLC,C,A,C,C,C,A,C,,,C,K,K,L,L,L,1,1,1,1,1,T,5,prima
5,3,3,3,2,schwa,dro,nen,wei,se,e,ø,ADV,N,SA,ø,C,CC,CCK,CCKC,CCKCC,K,CK,DCK,CDCK,CCDCK,ø,CCVC,CCVV,CVC,CVV,CV,3,1,2,0,1,1,0,1,0,0,2,2,1,1,1,1,2,1,2,1,1,201,111,2001,101,101,2,2,2,3,2,-1,CCK,CCL,CKC,CD,CK,CC,CC,C,C,C,,,C,,,K,L,K,D,K,1,1,0,1,0,F,5,sekunda
6,3,7,2,4,Schwan,ger,schafts,ur,laub,aub,ø,N,NN,SAS,ø,C,CC,CCK,CCKC,CCKCC,C,DC,CDC,CCDC,LCCDC,ø,CCVC,CVC,CVCC,VVC,CVVC,3,2,3,0,1,1,1,2,1,1,2,1,1,0,1,1,1,1,2,2,2,1201,111,301,11,111,2,2,1,4,3,-1,CCKC,CKC,CKCA,LC,CDC,CC,C,C,,C,C,C,CA,C,C,K,K,K,L,D,1,0,2,1,1,T,5,prima
5,3,3,3,5,Schwe,fel,was,ser,stoff,off,ø,N,NN,SS,ø,C,CC,CCL,CCLC,CCLCK,C,KC,CKC,CCKC,CCCKC,ø,CCVV,CVC,CVC,CVC,CCVC,1,2,2,2,3,0,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,201,111,101,111,301,2,2,2,2,1,1,CCL,CKC,CK,CKC,CCKC,CC,C,C,C,CC,,C,,C,C,L,K,K,K,K,1,0,1,0,1,T,5,prima
6,2,4,2,2,Schwer,be,waff,ne,te,e,ø,N,A,SA,ø,C,CC,CCL,CCLC,CCLCC,K,CK,KCK,CKCK,CCKCK,ø,CCVVC,CV,CVC,CV,CV,1,1,2,1,1,1,0,1,0,0,2,1,1,1,1,2,1,1,1,1,1,211,101,201,1001,101,2,2,2,3,2,1,CCLC,CK,CKC,CK,CK,CC,C,C,C,C,C,,C,,,L,K,K,K,K,1,0,1,0,0,T,5,prima
5,2,2,3,4,Schwe,re,lo,sig,keit,eit,ø,N,A,SA,ø,C,CC,CCL,CCLC,CCLCK,C,DC,CDC,CCDC,KCCDC,ø,CCVV,CV,CVV,CVC,CVVC,1,1,0,2,1,0,0,0,1,1,2,1,1,1,1,2,1,2,1,2,1,201,11,11,201,201,2,3,3,2,2,1,CCL,CK,CL,CKC,CDC,CC,C,C,C,C,,,,C,C,L,K,L,K,D,1,0,1,1,1,T,5,prima
6,6,2,4,4,schwer,kriegs,be,sch1,digt,igt,ø,A,ø,SS,ø,C,CC,CCL,CCLC,CCLCC,C,CC,KCC,CKCC,KCKCC,ø,CCVVC,CCVVCC,CV,CVC,CVCC,1,2,1,2,3,1,2,0,1,2,2,2,1,1,1,2,2,1,1,1,2,211,311,101,101,301,2,2,2,2,2,-1,CCLC,CCLCC,CK,CK,CKCC,CC,CC,C,C,C,C,CC,,,CC,L,L,K,K,K,1,2,0,1,2,F,5,prima
6,3,3,2,2,Schwer,ver,wun,de,te,e,ø,N,A,SA,ø,C,CC,CCL,CCLC,CCLCC,K,CK,KCK,CKCK,CCKCK,ø,CCVVC,CVC,CVC,CV,CV,1,2,2,1,1,1,1,1,0,0,2,1,1,1,1,2,1,1,1,1,1,211,111,1101,101,101,2,2,2,2,2,-1,CCLC,CKC,CKC,CK,CK,CC,C,C,C,C,C,C,C,,,L,K,K,K,K,1,1,1,0,0,T,5,prima
5,5,4,2,3,Schwe,stern,sch2,le,rin,in,ø,N,NN,SAS,ø,C,CC,CCK,CCKC,CCKCC,C,KC,CKC,KCKC,CKCKC,ø,CCVC,CCVCC,CVV,CV,CVC,3,4,0,1,2,1,2,0,0,1,2,2,1,1,1,1,1,2,1,1,2,201,1211,101,11,1011,2,2,3,3,3,1,CCK,CCKCC,CL,CK,CKC,CC,CC,C,C,C,,CC,,,C,K,K,L,K,K,1,0,1,0,1,T,5,prima
6,3,2,2,4,schwin,del,er,re,gend,end,ø,A,ø,SS,ø,C,CC,CCK,CCKC,CCKCC,C,CC,KCC,CKCC,LCKCC,ø,CCVC,CVC,VC,CVV,CVCC,3,2,1,0,3,1,1,1,0,2,2,1,0,1,1,1,1,1,2,1,2,1201,111,11,11,1201,2,2,3,3,2,-1,CCKC,CKC,KC,CL,CKCC,CC,C,,C,C,C,C,C,,CC,K,K,K,L,K,1,0,1,1,0,F,5,prima
2,2,3,3,3,se,di,men,tie,ren,en,ø,V,N,SA,ø,C,CL,CLC,CLCL,CLCLC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVV,CVC,CVV,CVC,0,0,2,0,2,0,0,1,0,1,1,1,1,1,1,2,2,1,2,1,1,101,101,2001,101,1011,2,3,2,3,3,1,CL,CL,CKC,CL,CKC,C,C,C,C,C,,,C,,C,L,L,K,L,K,1,1,1,1,0,F,5,paenultima
3,3,3,2,2,See,len,mas,sa,ge,e,ø,N,NN,SAS,ø,C,CL,CLC,CLCK,CLCKC,K,CK,LCK,CLCK,KCLCK,ø,CVV,CVC,CVC,CVV,CV,0,2,2,0,1,0,1,1,0,0,1,1,1,1,1,2,1,1,2,1,2,101,1011,1001,101,101,2,3,3,3,2,-1,CL,CKC,CK,CL,CK,C,C,C,C,C,,C,,,,L,K,K,L,K,1,0,1,1,0,T,5,prima
3,3,3,3,3,See,len,ver,k1u,fer,er,ø,N,NV,ø,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,DCKC,CDCKC,ø,CVV,CVC,CVC,CVV,CVC,0,2,2,0,2,0,1,1,0,1,1,1,1,1,1,2,1,1,2,1,2,101,1011,111,101,111,2,3,2,3,2,-1,CL,CKC,CKC,CD,CKC,C,C,C,C,C,,C,C,,C,L,K,K,D,K,1,0,1,1,0,T,5,prima
3,3,3,5,6,See,len,ver,wandt,schaft,aft,ø,N,A,SA,ø,C,CL,CLC,CLCK,CLCKC,C,CC,KCC,CKCC,CCKCC,ø,CVV,CVC,CVC,CVCC,CVCC,0,2,2,3,3,0,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,101,1011,111,1201,301,2,3,2,2,1,1,CL,CKC,CKC,CKCC,CKCC,C,C,C,C,C,,C,C,CC,CC,L,K,K,K,K,1,0,1,2,2,T,5,prima
3,3,3,2,4,See,len,wan,de,rung,ung,ø,N,NV,ø,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,KCKC,CKCKC,ø,CVV,CVC,CVC,CV,CVC,0,2,2,1,2,0,1,1,0,1,1,1,1,1,1,2,1,1,1,1,2,101,1011,1101,101,1011,2,3,2,2,3,1,CL,CKC,CKC,CK,CKC,C,C,C,C,C,,C,C,,C,L,K,K,K,K,1,0,1,0,1,T,5,prima
3,4,3,3,4,See,stra,$en,ord,nung,ung,ø,N,NN,SAS,ø,C,CL,CLC,CLCC,CLCCC,C,KC,CKC,CCKC,CCCKC,ø,CVV,CCCVV,CVC,VC,CCVC,0,1,2,1,3,0,0,1,1,1,1,3,1,0,2,2,2,1,1,1,2,101,211,1101,11,2101,2,2,2,3,2,1,CL,CCCL,CKC,KC,CCKC,C,CCC,C,,CC,,,C,C,C,L,L,K,K,K,1,1,0,1,1,T,5,prima
3,3,2,3,4,See,ver,si,che,rung,ung,ø,N,NN,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,KCKC,CKCKC,ø,CVV,CVC,CVC,CV,CVC,0,2,2,1,2,0,1,1,0,1,1,1,1,1,1,2,1,1,1,1,2,101,111,101,101,1011,2,2,3,2,3,1,CL,CKC,CK,CK,CKC,C,C,C,C,C,,C,,,C,L,K,K,K,K,1,1,1,0,1,T,5,prima
2,3,2,3,2,Se,gel,re,gat,ta,a,ø,N,VN,SS,ø,C,CL,CLC,CLCK,CLCKC,L,CL,KCL,CKCL,LCKCL,ø,CVV,CVC,CVV,CVC,CVV,0,2,0,2,0,0,1,0,1,0,1,1,1,1,1,2,1,2,1,2,2,101,111,11,101,101,2,2,3,2,3,-1,CL,CKC,CL,CK,CL,C,C,C,C,C,,C,,,,L,K,L,K,L,1,0,1,1,1,T,5,prima
2,3,2,2,2,Se,gre,ga,ti,on,on,ø,N,R,SA,ø,C,CL,CLC,CLCC,CLCCL,C,LC,LLC,ALLC,KALLC,ø,CVV,CCVV,CVC,CVV,VVC,0,1,2,0,0,0,0,1,0,1,1,2,1,1,0,2,2,1,2,2,1,101,111,101,101,1001,2,2,2,3,3,1,CL,CCL,CK,AL,LC,C,CC,C,A,,,,,,C,L,L,K,L,L,1,1,1,1,1,T,5,ultima
2,4,3,3,4,Se,hens,w2r,dig,keit,eit,ø,N,A,SA,ø,C,CL,CLK,CLKC,CLKCC,C,DC,CDC,CCDC,KCCDC,ø,CVV,VCC,CVC,CVC,CVVC,0,2,2,2,1,0,2,1,1,1,1,0,1,1,1,2,1,1,1,2,1,101,1101,111,201,201,2,2,3,2,2,-1,CL,KCC,CKC,CKC,CDC,C,,C,C,C,,CC,C,C,C,L,K,K,K,D,1,0,1,1,1,T,5,prima
3,3,2,3,2,Sei,fen,ge,bir,ge,e,ø,N,NN,SAS,ø,C,CD,CDC,CDCK,CDCKC,K,CK,CCK,KCCK,CKCCK,ø,CVV,CVC,CV,CVC,CV,0,2,1,2,1,0,1,0,1,0,1,1,1,1,1,2,1,1,1,1,2,101,1101,101,111,101,3,2,2,3,2,-1,CD,CKC,CK,CKC,CK,C,C,C,C,C,,C,,C,,D,K,K,K,K,1,0,0,1,0,T,5,prima
3,3,2,2,1,Sei,ten,li,ni,e,e,ø,N,NN,SAS,ø,C,CD,CDC,CDCK,CDCKC,K,LK,CLK,LCLK,CLCLK,ø,CVV,CVC,CVV,CVV,V,0,2,0,0,0,0,1,0,0,0,1,1,1,1,0,2,1,2,2,1,2,101,1101,11,1001,1,3,2,4,3,4,-1,CD,CKC,CL,CL,K,C,C,C,C,,,C,,,,D,K,L,L,K,1,0,1,1,0,T,5,prima
2,3,2,2,2,Se,kre,ta,ri,at,at,ø,N,N,SA,ø,C,CL,CLC,CLCC,CLCCL,C,LC,LLC,CLLC,LCLLC,ø,CVVC,CVV,CVV,CVV,VVC,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,2,2,2,2,2,1,201,11,101,11,101,2,3,3,4,3,-1,CLC,CL,CL,CL,LC,C,C,C,C,,C,,,,C,L,L,L,L,L,1,1,1,1,1,T,5,ultima
3,2,3,2,4,Sek,ti,ons,be,fund,und,ø,N,NN,SAS,ø,C,CK,CKC,CKCC,CKCCL,C,CC,KCC,CKCC,KCKCC,ø,CVC,CVV,VVCC,CV,CVCC,2,0,1,1,3,1,0,2,0,2,1,1,0,1,1,1,2,2,1,1,2,201,101,1101,101,1201,2,3,2,2,2,1,CKC,CL,LCC,CK,CKCC,C,C,,C,C,C,,CC,,CC,K,L,L,K,K,1,1,2,0,2,T,5,antepaenultima
3,2,3,4,2,Sek,to,ren,gren,ze,e,ø,N,NN,SAS,ø,C,CK,CKC,CKCC,CKCCL,K,AK,CAK,KCAK,CKCAK,ø,CVC,CVV,CVC,CCVC,CV,2,0,2,3,1,1,0,1,1,0,1,1,1,2,1,1,2,1,1,1,2,201,101,1011,1111,101,2,2,3,2,2,1,CKC,CL,CKC,CCKC,AK,C,C,C,CC,A,C,,C,C,,K,L,K,K,K,1,1,0,1,0,T,5,sekunda
2,3,3,3,3,Se,kun,dar,leh,rer,er,ø,N,ø,SSA,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,CVVC,CVV,CVC,0,2,1,0,2,0,1,1,0,1,1,1,1,1,1,2,1,2,2,1,2,101,1101,111,11,21,2,2,3,3,3,-1,CL,CKC,CLC,CL,CKC,C,C,C,C,C,,C,C,,C,L,K,L,L,K,1,1,1,1,0,T,5,antepaenultima
2,3,3,4,2,Se,kun,dar,schu,le,e,ø,N,AN,SS,ø,C,CL,CLC,CLCK,CLCKC,K,CK,LCK,CLCK,CCLCK,ø,CVV,CVC,CVVC,CVV,CV,0,2,1,0,1,0,1,1,0,0,1,1,1,1,1,2,1,2,2,1,2,101,1101,111,101,11,2,2,3,3,3,-1,CL,CKC,CLC,CL,CK,C,C,C,C,C,,C,C,,,L,K,L,L,K,1,1,1,1,0,T,5,antepaenultima
2,3,3,3,3,Se,kun,den,pen,del,el,ø,N,NN,SAS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,KCCKC,ø,CVV,CVC,CVC,CVC,CVC,0,2,2,2,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,101,1101,1101,1101,111,2,2,2,2,2,1,CL,CKC,CKC,CKC,CKC,C,C,C,C,C,,C,C,C,C,L,K,K,K,K,1,1,0,1,0,T,5,sekunda
6,1,2,2,2,Selbst,a,na,ly,se,e,ø,N,ø,SS,ø,C,CK,CKC,CKCC,CKCCC,K,CK,LCK,CLCK,KCLCK,ø,CVCCCC,VC,CVC,CVV,CV,5,1,2,0,1,4,1,1,0,0,1,0,1,1,1,1,1,1,2,1,2,411,1,1001,11,101,1,4,3,4,2,-1,CKCCCC,K,CK,CL,CK,C,,C,C,C,CCCC,,,,,K,K,K,L,K,2,1,1,1,0,T,5,prima
6,3,2,2,4,Selbst,auf,op,fe,rung,ung,ø,N,ø,SS,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,KCKC,AKCKC,ø,CVCCCC,VVC,VC,CV,CVC,5,0,1,1,2,4,1,1,0,1,1,0,0,1,1,1,2,1,1,1,2,411,101,1,101,1011,1,3,4,2,3,1,CKCCCC,DC,K,AK,CKC,C,,,A,C,CCCC,C,,,C,K,D,K,K,K,2,1,1,0,1,T,5,prima
6,2,4,2,4,Selbst,be,frie,di,gung,ung,ø,N,ø,SS,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,KCKC,CKCKC,ø,CVCCCC,CV,CCVV,CVC,CVC,5,1,1,2,2,4,0,0,1,1,1,1,2,1,1,1,1,2,1,1,2,411,101,111,101,1101,1,2,3,3,2,1,CKCCCC,CK,CCL,CK,CKC,C,C,CC,C,C,CCCC,,,,C,K,K,L,K,K,2,0,1,1,1,T,5,prima
6,2,3,2,4,Selbst,be,st1,ti,gung,ung,ø,N,ø,SS,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,KCKC,CKCKC,ø,CVCCCC,CV,CCVV,CVC,CVC,5,1,1,2,2,4,0,0,1,1,1,1,2,1,1,1,1,2,1,1,2,411,101,201,101,1101,1,2,2,3,2,1,CKCCCC,CK,CCL,CK,CKC,C,C,CC,C,C,CCCC,,,,C,K,K,L,K,K,2,0,1,1,1,T,5,prima
6,2,4,5,5,Selbst,be,stim,mungs,recht,echt,ø,N,NN,SAS,ø,C,CK,CKC,CKCC,CKCCC,C,CC,KCC,CKCC,CCKCC,ø,CVCCCC,CV,CCVC,CVCC,CVCC,5,1,3,3,3,4,0,1,2,2,1,1,2,1,1,1,1,1,1,1,2,411,101,201,2101,211,1,2,2,2,2,1,CKCCCC,CK,CCK,CKCC,CKCC,C,C,CC,C,C,CCCC,,,CC,CC,K,K,K,K,K,2,0,1,2,2,T,5,prima
6,2,3,2,4,Selbst,be,tei,li,gung,ung,ø,N,ø,SS,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,KCKC,CKCKC,ø,CVCCCC,CV,CVV,CVC,CVC,5,1,0,2,2,4,0,0,1,1,1,1,1,1,1,1,1,2,1,1,2,411,101,101,11,1101,1,2,3,4,2,1,CKCCCC,CK,CD,CK,CKC,C,C,C,C,C,CCCC,,,,C,K,K,D,K,K,2,0,1,1,1,T,5,prima
6,2,1,3,4,Selbst,bi,o,gra,phie,ie,ø,N,ø,SS,ø,C,CK,CKC,CKCC,CKCCC,L,CL,KCL,CKCL,CCKCL,ø,CVCCCC,CVV,VV,CCVC,CVV,5,0,0,3,0,4,0,0,1,0,1,1,0,2,1,1,2,2,1,2,2,411,101,1,111,101,1,3,4,2,3,-1,CKCCCC,CL,L,CCK,CL,C,C,,CC,C,CCCC,,,,,K,L,L,K,L,2,1,1,1,1,T,5,prima
