syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,sonority0,sonority1,sonority2,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_open0,syl_open1,syl_open2,syl_phoncat0,syl_phoncat1,syl_phoncat2,onset_phoncat0,onset_phoncat1,onset_phoncat2,koda_phoncat0,koda_phoncat1,koda_phoncat2,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,syl_len0,syl_len1,syl_len2,koda_len0,koda_len1,koda_len2,onset_len0,onset_len1,onset_len2,nucleus_len0,nucleus_len1,nucleus_len2,syl_cv0,syl_cv1,syl_cv2,cv_ratio0,cv_ratio1,cv_ratio2,pos,comp_struct,nomen,comp_len,Word,stress_class
ken,ø,n,en,ken,lken,alken,C,KC,CKC,CCKC,KCCKC,Q2er,ø,Q,Qu,Que,Quer,Querb,C,CC,CCL,CCLC,CCLCC,12,11,10,3,3,3,-1,light,light,schwa,c,c,c,CCLC,CKC,CKC,CC,C,C,C,C,C,L,K,K,4,3,3,1,1,1,2,1,1,2,1,1,CCVVC,CVC,CVC,1,2,2,N,ø,T,2,Querbalken,antepaenultima
te,ø,e,te,ete,oete,loete,K,CK,LCK,CLCK,CCLCK,Q2er,ø,Q,Qu,Que,Quer,Querf,C,CC,CCL,CCLC,CCLCC,12,11,7,3,3,3,-3,light,light,schwa,c,o,o,CCLC,CCL,CK,CC,CC,C,C,,,L,L,K,4,3,2,1,0,0,2,2,1,2,2,1,CCVVC,CCVV,CV,1,1,1,N,ø,T,2,Querfloete,antepaenultima
hen,ø,n,en,hen,ehen,gehen,C,KC,LKC,CLKC,CCLKC,q2er,ø,q,qu,que,quer,querg,C,CC,CCL,CCLC,CCLCC,12,7,9,3,3,4,-2,light,light,schwa,c,o,c,CCLC,CL,KC,CC,C,,C,,C,L,L,K,4,2,3,1,0,1,2,1,0,2,2,1,CCVVC,CVV,VC,1,0,1,V,BV,F,2,quergehen,antepaenultima
streift,ø,t,ft,ift,eift,reift,C,CC,DCC,CDCC,CCDCC,q2er,ø,q,qu,que,quer,querg,C,CC,CCL,CCLC,CCLCC,12,7,18,3,3,3,3,light,schwa,heavy,c,o,c,CCLC,CK,CCCDCC,CC,C,CCC,C,,CC,L,K,D,4,2,7,1,0,2,2,1,3,2,1,2,CCVVC,CV,CCCVVCC,1,1,2,A,ø,F,2,quergestreift,antepaenultima
ge,ø,e,ge,age,lage,rlage,K,CK,LCK,CLCK,CCLCK,Q2er,ø,Q,Qu,Que,Quer,Querl,C,CC,CCL,CCLC,CCLCC,12,14,7,3,7,3,-3,light,light,schwa,c,o,o,CCLC,CL,CK,CC,C,C,C,,,L,L,K,4,2,2,1,0,0,2,1,1,2,2,1,CCVVC,CVV,CV,1,0,1,N,ø,T,2,Querlage,antepaenultima
fe,ø,e,fe,ife,eife,feife,K,CK,DCK,ADCK,CADCK,Q2er,ø,Q,Qu,Que,Quer,Querp,C,CC,CCL,CCLC,CCLCA,12,11,7,3,5,3,-3,light,light,schwa,c,o,o,CCLC,AD,CK,CC,A,C,C,,,L,D,K,4,4,2,1,0,0,2,1,1,2,2,1,CCVVC,CVV,CV,1,0,1,N,ø,T,2,Querpfeife,antepaenultima
$en,ø,n,en,sen,ssen,essen,C,KC,CKC,LCKC,CLCKC,q2er,ø,q,qu,que,quer,quers,C,CC,CCL,CCLC,CCLCC,12,9,10,3,4,3,-1,light,light,schwa,c,o,c,CCLC,CL,CKC,CC,C,C,C,,C,L,L,K,4,5,3,1,0,1,2,1,1,2,2,1,CCVVC,CVV,CVC,1,0,2,V,BV,F,2,querschiessen,antepaenultima
len,ø,n,en,len,llen,ellen,C,KC,CKC,KCKC,CKCKC,q2er,ø,q,qu,que,quer,quers,C,CC,CCL,CCLC,CCLCC,12,8,13,3,2,4,0,light,light,schwa,c,c,c,CCLC,CCK,CKC,CC,CC,C,C,,C,L,K,K,4,4,3,1,1,1,2,2,1,2,1,1,CCVVC,CCVC,CVC,1,3,2,V,BV,F,2,querstellen,antepaenultima
$e,ø,e,se,sse,asse,rasse,K,CK,LCK,CLCK,CCLCK,Q2er,ø,Q,Qu,Que,Quer,Quers,C,CC,CCL,CCLC,CCLCC,12,16,7,3,4,3,-3,light,light,schwa,c,o,o,CCLC,CCCL,CK,CC,CCC,C,C,,,L,L,K,4,4,2,1,0,0,2,3,1,2,2,1,CCVVC,CCCVV,CV,1,1,1,N,ø,T,2,Querstrasse,antepaenultima
me,ø,e,me,mme,umme,summe,K,CK,KCK,CKCK,CCKCK,Q2er,ø,Q,Qu,Que,Quer,Quers,C,CC,CCL,CCLC,CCLCC,12,9,9,3,4,4,-2,light,light,schwa,c,c,o,CCLC,CK,CK,CC,C,C,C,,,L,K,K,4,3,2,1,1,0,2,1,1,2,1,1,CCVVC,CVC,CV,1,2,1,N,ø,T,2,Quersumme,antepaenultima
ber,ø,r,er,ber,iber,eiber,C,KC,CKC,DCKC,CDCKC,Q2er,ø,Q,Qu,Que,Quer,Quert,C,CC,CCL,CCLC,CCLCC,12,15,11,3,5,3,-1,light,light,schwa,c,o,c,CCLC,CCD,CKC,CC,CC,C,C,,C,L,D,K,4,4,3,1,0,1,2,2,1,2,2,1,CCVVC,CCVV,CVC,1,1,2,N,BV,T,2,Quertreiber,antepaenultima
de,ø,e,de,nde,unde,wunde,K,CK,CCK,KCCK,CKCCK,Q2etsch,ø,Q,Qu,Que,Quet,Quets,C,CC,CCK,CCKA,CCKAC,9,12,7,2,4,3,-1,light,light,schwa,c,c,o,CCKA,CKC,CK,CC,C,C,A,C,,K,K,K,7,3,2,1,1,0,2,1,1,1,1,1,CCVC,CVC,CV,3,2,1,N,VN,T,2,Quetschwunde,antepaenultima
gelb,ø,b,lb,elb,gelb,egelb,C,CC,KCC,CKCC,KCKCC,quit,ø,q,qu,qui,quit,quitt,C,CC,CCK,CCKC,CCKCK,10,7,12,3,3,3,1,light,schwa,heavy,c,o,c,CCK,CK,CKCC,CC,C,C,,,CC,K,K,K,4,2,4,1,0,2,2,1,1,1,1,1,CCVC,CV,CVCC,3,1,3,A,NA,F,2,quittegelb,multa
gelb,ø,b,lb,elb,gelb,ngelb,C,CC,KCC,CKCC,CCKCC,quit,ø,q,qu,qui,quit,quitt,C,CC,CCK,CCKC,CCKCK,10,10,12,3,3,3,1,light,schwa,heavy,c,c,c,CCK,CKC,CKCC,CC,C,C,,C,CC,K,K,K,4,3,4,1,1,2,2,1,1,1,1,1,CCVC,CVC,CVCC,3,2,3,A,NA,F,2,quittengelb,multa
block,ø,k,ck,ock,lock,block,C,KC,CKC,CCKC,CCCKC,Quit,ø,Q,Qu,Qui,Quit,Quitt,C,CC,CCK,CCKC,CCKCK,10,13,12,3,3,3,1,light,heavy,light,c,c,c,CCK,CKCC,CCKC,CC,C,CC,,CC,C,K,K,K,4,5,5,1,2,1,2,1,2,1,1,1,CCVC,CVCC,CCVC,3,3,3,N,NN,T,2,Quittungsblock,antepaenultima
aas,ø,s,as,aas,naas,enaas,C,LC,CLC,KCLC,CKCLC,Ra,ø,R,Ra,Rab,Rabe,Raben,C,CL,CLC,CLCK,CLCKC,14,10,11,7,3,5,-2,light,schwa,light,o,c,c,CL,CKC,LC,C,C,,,C,C,L,K,L,2,3,3,0,1,1,1,1,0,2,1,2,CVV,CVC,VVC,0,2,0,N,NN,T,2,Rabenaas,antepaenultima
schwarz,ø,z,rz,arz,warz,hwarz,A,CA,KCA,CKCA,CCKCA,ra,ø,r,ra,rab,rabe,raben,C,CL,CLC,CLCK,CLCKC,14,10,13,7,3,2,-1,light,schwa,heavy,o,c,c,CL,CKC,CCKCA,C,C,CC,,C,CA,L,K,K,2,3,7,0,1,2,1,1,2,2,1,1,CVV,CVC,CCVCC,0,2,4,A,NA,F,2,rabenschwarz,multa
akt,ø,t,kt,akt,eakt,heakt,C,CC,KCC,KKCC,CKKCC,Ra,ø,R,Ra,Rac,Rach,Rache,C,CK,CKC,CKCK,CKCKK,10,7,8,5,3,2,-1,light,schwa,heavy,c,o,c,CK,CK,KCC,C,C,,,,CC,K,K,K,2,3,3,1,0,2,1,1,0,1,1,1,CVC,CV,VCC,2,1,2,N,NN,T,2,Racheakt,antepaenultima
durst,ø,t,st,rst,urst,durst,C,CC,CCC,KCCC,CKCCC,Ra,ø,R,Ra,Rac,Rach,Rache,C,CK,CKC,CKCK,CKCKC,10,7,15,5,3,3,2,light,schwa,heavy,c,o,c,CK,CK,CKCCC,C,C,C,,,CCC,K,K,K,2,3,5,1,0,3,1,1,1,1,1,1,CVC,CV,CVCCC,2,1,4,N,NN,T,2,Rachedurst,antepaenultima
tig,ø,g,ig,tig,htig,chtig,C,KC,CKC,CCKC,KCCKC,rach,ø,r,ra,rac,rach,rachs,C,CK,CKC,CKCC,CKCCK,11,10,10,3,3,3,-1,light,light,light,c,c,c,CKC,CKC,CKC,C,C,C,C,C,C,K,K,K,4,4,3,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,2,2,2,A,NA,F,2,rachsuechtig,antepaenultima
schirm,ø,m,rm,irm,hirm,chirm,C,CC,KCC,CKCC,CCKCC,Ra,ø,R,Ra,Rad,Rada,Radar,C,CK,CKC,CKCL,CKCLC,10,15,16,5,5,4,3,light,light,heavy,c,c,c,CK,CLC,CKCC,C,C,C,,C,CC,K,L,K,2,3,6,1,1,2,1,1,1,1,2,1,CVC,CVVC,CVCC,2,1,3,N,NN,T,2,Radarschirm,paenultima
se,ø,e,se,mse,emse,remse,K,CK,CCK,KCCK,CKCCK,Rad,ø,R,Ra,Rad,Radb,Radbr,C,CL,CLC,CLCC,CLCCC,15,14,7,5,3,3,-4,light,light,schwa,c,c,o,CLC,CCKC,CK,C,CC,C,C,C,,L,K,K,3,4,2,1,1,0,1,2,1,2,1,1,CVVC,CCVC,CV,1,3,1,N,NN,T,2,Radbremse,antepaenultima
werk,ø,k,rk,erk,werk,rwerk,C,CC,KCC,CKCC,CCKCC,R1,ø,R,Ra,Rae,Raed,Raede,C,CL,CLC,CLCK,CLCKC,10,11,12,5,3,3,1,light,schwa,heavy,o,c,c,CL,CKC,CKCC,C,C,C,,C,CC,L,K,K,2,3,4,0,1,2,1,1,1,2,1,1,CVV,CVC,CVCC,0,2,3,N,ø,T,2,Raederwerk,antepaenultima
ren,ø,n,en,ren,hren,ahren,C,KC,CKC,LCKC,CLCKC,rad,ø,r,ra,rad,radf,radfa,C,CL,CLC,CLCC,CLCCL,15,11,13,5,5,4,-1,light,light,schwa,c,o,c,CLC,CL,CKC,C,C,C,C,,C,L,L,K,3,3,3,1,0,1,1,1,1,2,2,1,CVVC,CVV,CVC,1,0,2,V,NV,F,2,radfahren,antepaenultima
rer,ø,r,er,rer,hrer,ahrer,C,KC,CKC,LCKC,CLCKC,Rad,ø,R,Ra,Rad,Radf,Radfa,C,CL,CLC,CLCC,CLCCL,15,11,14,5,5,4,-1,light,light,schwa,c,o,c,CLC,CL,CKC,C,C,C,C,,C,L,L,K,3,3,3,1,0,1,1,1,1,2,2,1,CVVC,CVV,CVC,1,0,2,N,NV,T,2,Radfahrer,antepaenultima
weg,ø,g,eg,weg,rweg,hrweg,C,LC,CLC,CCLC,LCCLC,Rad,ø,R,Ra,Rad,Radf,Radfa,C,CL,CLC,CLCC,CLCCL,15,15,8,5,5,2,-4,light,light,light,c,c,c,CLC,CLC,CLC,C,C,C,C,C,C,L,L,L,3,4,3,1,1,1,1,1,1,2,2,2,CVVC,CVVC,CVVC,1,1,1,N,VN,T,2,Radfahrweg,antepaenultima
ge,ø,e,ge,lge,elge,felge,K,CK,CCK,KCCK,CKCCK,Rad,ø,R,Ra,Rad,Radf,Radfe,C,CL,CLC,CLCC,CLCCK,15,11,7,5,3,3,-4,light,light,schwa,c,c,o,CLC,CKC,CK,C,C,C,C,C,,L,K,K,3,3,2,1,1,0,1,1,1,2,1,1,CVVC,CVC,CV,1,2,1,N,NN,T,2,Radfelge,antepaenultima
kunst,ø,t,st,nst,unst,kunst,C,CC,CCC,KCCC,CKCCC,Ra,ø,R,Ra,Rad,Radi,Radie,C,CK,CKC,CKCL,CKCLC,10,13,14,5,4,2,2,light,light,heavy,c,c,c,CK,CLC,CKCCC,C,C,C,,C,CCC,K,L,K,2,4,5,1,1,3,1,1,1,1,2,1,CVC,CVVC,CVCCC,2,1,4,N,VN,T,2,Radierkunst,paenultima
pe,ø,e,pe,ppe,appe,kappe,K,CK,KCK,CKCK,CCKCK,Rad,ø,R,Ra,Rad,Radk,Radka,C,CL,CLC,CLCC,CLCCK,15,7,7,5,3,3,-4,light,light,schwa,c,c,o,CLC,CK,CK,C,C,C,C,,,L,K,K,3,3,2,1,1,0,1,1,1,2,1,1,CVVC,CVC,CV,1,2,1,N,NN,T,2,Radkappe,antepaenultima
tel,ø,l,el,tel,ntel,antel,C,KC,CKC,CCKC,KCCKC,Rad,ø,R,Ra,Rad,Radm,Radma,C,CL,CLC,CLCC,CLCCK,15,12,11,5,4,3,-2,light,light,schwa,c,c,c,CLC,CKC,CKC,C,C,C,C,C,C,L,K,K,3,3,3,1,1,1,1,1,1,2,1,1,CVVC,CVC,CVC,1,2,2,N,NN,T,2,Radmantel,antepaenultima
bahn,ø,n,hn,ahn,bahn,nbahn,C,LC,CLC,CCLC,KCCLC,Rad,ø,R,Ra,Rad,Radr,Radre,C,CL,CLC,CLCC,CLCCK,15,13,14,5,4,4,-1,light,light,light,c,c,c,CLC,CKC,CLC,C,C,C,C,C,C,L,K,L,3,4,4,1,1,1,1,1,1,2,1,2,CVVC,CVC,CVVC,1,2,1,N,NN,T,2,Radrennbahn,antepaenultima
nen,ø,n,en,nen,nnen,ennen,C,KC,CKC,KCKC,CKCKC,Rad,ø,R,Ra,Rad,Radr,Radre,C,CL,CLC,CLCC,CLCCK,15,10,12,5,5,4,-2,light,light,schwa,c,c,c,CLC,CK,CKC,C,C,C,C,,C,L,K,K,3,3,3,1,1,1,1,1,1,2,1,1,CVVC,CVC,CVC,1,2,2,N,NN,T,2,Radrennen,antepaenultima
gen,ø,n,en,gen,agen,lagen,C,KC,CKC,LCKC,CLCKC,rad,ø,r,ra,rad,rads,radsc,C,CL,CLC,CLCC,CLCCC,15,15,10,5,5,3,-3,light,light,schwa,c,o,c,CLC,CCL,CKC,C,CC,C,C,,C,L,L,K,3,5,3,1,0,1,1,2,1,2,2,1,CVVC,CCVV,CVC,1,1,2,V,NV,F,2,radschlagen,antepaenultima
se,ø,e,se,ese,aese,kaese,K,CK,LCK,CLCK,CCLCK,Rahm,ø,R,Ra,Rah,Rahm,Rahmk,C,CL,CLC,CLCC,CLCCL,17,7,7,5,3,3,-5,light,light,schwa,c,o,o,CLC,CL,CK,C,C,C,C,,,L,L,K,4,2,2,1,0,0,1,1,1,2,2,1,CVVC,CVV,CV,1,0,1,N,NN,T,2,Rahmkaese,antepaenultima
ken,ø,n,en,ken,lken,alken,C,KC,CKC,CCKC,KCCKC,Ramm,ø,R,Ra,Ram,Ramm,Rammb,C,CK,CKC,CKCC,CKCCK,13,11,10,4,3,3,-2,light,light,schwa,c,c,c,CKC,CKC,CKC,C,C,C,C,C,C,K,K,K,4,3,3,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,2,2,2,N,VN,T,2,Rammbalken,antepaenultima
mer,ø,r,er,mer,mmer,ammer,C,KC,CKC,KCKC,CKCKC,Ramm,ø,R,Ra,Ram,Ramm,Rammh,C,CK,CKC,CKCC,CKCCK,13,7,13,4,3,4,0,light,light,schwa,c,c,c,CKC,CK,CKC,C,C,C,C,,C,K,K,K,4,3,3,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,2,2,2,N,VN,T,2,Rammhammer,antepaenultima
licht,ø,t,ht,cht,icht,licht,C,CC,KCC,CKCC,CCKCC,Ram,ø,R,Ra,Ram,Ramp,Rampe,C,CK,CKC,CKCC,CKCCK,13,10,14,4,3,3,0,light,schwa,heavy,c,c,c,CKC,CKC,CKCC,C,C,C,C,C,CC,K,K,K,3,3,5,1,1,2,1,1,1,1,1,1,CVC,CVC,CVCC,2,2,3,N,NN,T,2,Rampenlicht,antepaenultima
den,ø,n,en,den,aden,laden,C,KC,CKC,LCKC,CLCKC,Ramsch,ø,R,Ra,Ram,Rams,Ramsc,C,CK,CKC,CKCC,CKCCC,14,14,10,3,7,3,-2,heavy,light,schwa,c,o,c,CKCC,CL,CKC,C,C,C,CC,,C,K,L,K,6,2,3,2,0,1,1,1,1,1,2,1,CVCC,CVV,CVC,3,0,2,N,NN,T,2,Ramschladen,antepaenultima
biet,ø,t,et,iet,biet,ebiet,C,LC,CLC,KCLC,CKCLC,Rand,ø,R,Ra,Ran,Rand,Randg,C,CK,CKC,CKCC,CKCCC,14,7,10,3,3,3,-2,heavy,schwa,light,c,o,c,CKCC,CK,CLC,C,C,C,CC,,C,K,K,L,4,2,4,2,0,1,1,1,1,1,1,2,CVCC,CV,CVVC,3,1,1,N,NN,T,2,Randgebiet,antepaenultima
hen,ø,n,en,hen,ehen,gehen,C,KC,LKC,CLKC,CCLKC,ran,ø,r,ra,ran,rang,range,C,CL,CLC,CLCC,CLCCL,17,7,9,5,3,4,-4,light,light,schwa,c,o,c,CLC,CL,KC,C,C,,C,,C,L,L,K,3,2,3,1,0,1,1,1,0,2,2,1,CVVC,CVV,VC,1,0,1,V,BV,F,2,rangehen,antepaenultima
ge,ø,e,ge,lge,olge,folge,K,CK,CCK,KCCK,CKCCK,Rang,ø,R,Ra,Ran,Rang,Rangf,C,CK,CKC,CKCC,CKCCK,13,11,7,4,3,3,-3,light,light,schwa,c,c,o,CKC,CKC,CK,C,C,C,C,C,,K,K,K,4,3,2,1,1,0,1,1,1,1,1,1,CVC,CVC,CV,2,2,1,N,NN,T,2,Rangfolge,antepaenultima
her,ø,r,er,her,eher,oeher,C,KC,LKC,CLKC,CCLKC,rang,ø,r,ra,ran,rang,rangh,C,CK,CKC,CKCC,CKCCL,13,7,10,4,3,5,-2,light,light,schwa,c,o,c,CKC,CL,KC,C,C,,C,,C,K,L,K,4,2,3,1,0,1,1,1,0,1,2,1,CVC,CVV,VC,2,0,1,A,NF,F,2,ranghoeher,antepaenultima
gleis,ø,s,is,eis,leis,gleis,C,DC,CDC,CCDC,CCCDC,Ran,ø,R,Ra,Ran,Rang,Rangi,C,CN,CNC,CNCL,CNCLC,12,13,16,6,4,4,2,light,light,light,o,c,c,CN,CLC,CCDC,C,C,CC,,C,C,N,L,D,3,4,5,0,1,1,1,1,2,2,2,2,CVV,CVVC,CCVVC,0,1,1,N,VN,T,2,Rangiergleis,paenultima
ste,ø,e,te,ste,iste,liste,K,CK,CCK,KCCK,CKCCK,Rang,ø,R,Ra,Ran,Rang,Rangl,C,CK,CKC,CKCC,CKCCK,13,13,7,4,4,3,-3,light,light,schwa,c,c,o,CKC,CKC,CK,C,C,C,C,C,,K,K,K,4,2,3,1,1,0,1,1,1,1,1,1,CVC,CVC,CV,2,2,1,N,NN,T,2,Rangliste,antepaenultima
ten,ø,n,en,ten,lten,alten,C,KC,CKC,CCKC,KCCKC,ran,ø,r,ra,ran,ranh,ranha,C,CL,CLC,CLCC,CLCCK,17,11,10,5,3,3,-4,light,light,schwa,c,c,c,CLC,CKC,CKC,C,C,C,C,C,C,L,K,K,3,3,3,1,1,1,1,1,1,2,1,1,CVVC,CVC,CVC,1,2,2,V,BV,F,2,ranhalten,antepaenultima
schmied,ø,d,ed,ied,mied,hmied,C,LC,CLC,CCLC,KCCLC,R1n,ø,R,Ra,Rae,Raen,Raenk,C,CK,CKC,CKCC,CKCCK,13,7,13,4,3,3,0,light,schwa,light,c,o,c,CKC,CK,CCLC,C,C,CC,C,,C,K,K,L,3,2,7,1,0,1,1,1,2,1,1,2,CVC,CV,CCVVC,2,1,1,N,ø,T,2,Raenkeschmied,antepaenultima
spiel,ø,l,el,iel,piel,spiel,C,LC,CLC,CCLC,KCCLC,R1n,ø,R,Ra,Rae,Raen,Raenk,C,CK,CKC,CKCC,CKCCK,13,7,14,4,3,3,0,light,schwa,light,c,o,c,CKC,CK,CCLC,C,C,CC,C,,C,K,K,L,3,2,5,1,0,1,1,1,2,1,1,2,CVC,CV,CCVVC,2,1,1,N,ø,T,2,Raenkespiel,antepaenultima
gen,ø,n,en,gen,egen,iegen,C,KC,CKC,LCKC,CLCKC,ran,ø,r,ra,ran,rank,rankr,C,CL,CLC,CLCC,CLCCC,17,13,10,5,4,3,-4,light,light,schwa,c,o,c,CLC,CCL,CKC,C,CC,C,C,,C,L,L,K,3,4,3,1,0,1,1,2,1,2,2,1,CVVC,CCVV,CVC,1,1,2,V,BV,F,2,rankriegen,antepaenultima
sen,ø,n,en,sen,ssen,essen,C,KC,CKC,KCKC,CKCKC,ran,ø,r,ra,ran,ranm,ranmu,C,CL,CLC,CLCC,CLCCK,17,11,10,5,5,3,-4,light,light,schwa,c,c,c,CLC,CK,CKC,C,C,C,C,,C,L,K,K,3,3,3,1,1,1,1,1,1,2,1,1,CVVC,CVC,CVC,1,2,2,V,BV,F,2,ranmuessen,antepaenultima
cker,ø,r,er,ker,cker,acker,C,KC,CKC,KCKC,CKCKC,Raps,ø,R,Ra,Rap,Raps,Rapsa,C,CK,CKC,CKCC,CKCCK,12,6,11,3,6,3,-1,heavy,light,schwa,c,c,c,CKCC,K,CKC,C,,C,CC,,C,K,K,K,4,1,4,2,1,1,1,0,1,1,1,1,CVCC,VC,CVC,3,1,2,N,NN,T,2,Rapsacker,antepaenultima
big,ø,g,ig,big,ebig,lebig,C,KC,CKC,LCKC,CLCKC,rasch,ø,r,ra,ras,rasc,rasch,C,CK,CKC,CKCC,CKCCL,11,10,10,3,5,3,-1,light,light,light,c,o,c,CKC,CL,CKC,C,C,C,C,,C,K,L,K,5,2,3,1,0,1,1,1,1,1,2,1,CVC,CVV,CVC,2,0,2,A,AV,F,2,raschlebig,antepaenultima
bank,ø,k,nk,ank,bank,nbank,C,CC,KCC,CKCC,CCKCC,Ra,ø,R,Ra,Ras,Rase,Rasen,C,CL,CLC,CLCK,CLCKC,14,10,11,7,3,2,-2,light,schwa,heavy,o,c,c,CL,CKC,CKCC,C,C,C,,C,CC,L,K,K,2,3,4,0,1,2,1,1,1,2,1,1,CVV,CVC,CVCC,0,2,3,N,NN,T,2,Rasenbank,antepaenultima
spiel,ø,l,el,iel,piel,spiel,C,LC,CLC,CCLC,CCCLC,Ra,ø,R,Ra,Ras,Rase,Rasen,C,CL,CLC,CLCK,CLCKC,14,10,14,7,3,3,0,light,schwa,light,o,c,c,CL,CKC,CCLC,C,C,CC,,C,C,L,K,L,2,3,5,0,1,1,1,1,2,2,1,2,CVV,CVC,CCVVC,0,2,1,N,NN,T,2,Rasenspiel,antepaenultima
zeug,ø,g,ug,eug,zeug,rzeug,C,DC,ADC,CADC,LCADC,Ra,ø,R,Ra,Ras,Rasi,Rasie,C,CK,CKC,CKCL,CKCLC,10,13,12,5,4,4,1,light,light,light,c,c,c,CK,CLC,ADC,C,C,A,,C,C,K,L,D,2,4,4,1,1,1,1,1,1,1,2,2,CVC,CVVC,CVVC,2,1,1,N,VN,T,2,Rasierzeug,paenultima
hund,ø,d,nd,und,hund,ehund,C,CC,KCC,CKCC,KCKCC,Ras,ø,R,Ra,Ras,Rass,Rasse,C,CK,CKC,CKCK,CKCKC,10,7,13,5,3,3,1,light,schwa,heavy,c,o,c,CK,CK,CKCC,C,C,C,,,CC,K,K,K,3,2,4,1,0,2,1,1,1,1,1,1,CVC,CV,CVCC,2,1,3,N,NN,T,2,Rassehund,antepaenultima
ha$,ø,s,ss,ass,hass,nhass,C,KC,CKC,CCKC,KCCKC,Ras,ø,R,Ra,Ras,Rass,Rasse,C,CK,CKC,CKCK,CKCKC,10,10,8,5,3,2,-1,light,schwa,light,c,c,c,CK,CKC,CKC,C,C,C,,C,C,K,K,K,3,3,3,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,2,2,2,N,NN,T,2,Rassenhass,antepaenultima
pferd,ø,d,rd,erd,ferd,pferd,C,CC,LCC,ALCC,KALCC,Ras,ø,R,Ra,Ras,Rass,Rasse,C,CK,CKC,CKCK,CKCKA,10,7,12,5,3,3,1,light,schwa,heavy,c,o,c,CK,CK,ALCC,C,C,A,,,CC,K,K,L,3,2,5,1,0,2,1,1,1,1,1,2,CVC,CV,CVVCC,2,1,1,N,NN,T,2,Rassepferd,antepaenultima
rein,ø,n,in,ein,rein,erein,C,DC,CDC,KCDC,CKCDC,ras,ø,r,ra,ras,rass,rasse,C,CK,CKC,CKCK,CKCKC,10,7,17,5,3,5,3,light,schwa,light,c,o,c,CK,CK,CDC,C,C,C,,,C,K,K,D,3,2,4,1,0,1,1,1,1,1,1,2,CVC,CV,CVVC,2,1,1,A,NA,F,2,rasserein,antepaenultima
te,ø,e,te,tte,ette,aette,K,CK,KCK,CKCK,CCKCK,Rast,ø,R,Ra,Ras,Rast,Rasts,C,CK,CKC,CKCC,CKCCC,12,8,7,3,2,3,-3,heavy,light,schwa,c,c,o,CKCC,CCK,CK,C,CC,C,CC,,,K,K,K,4,4,2,2,1,0,1,2,1,1,1,1,CVCC,CCVC,CV,3,3,1,N,VN,T,2,Raststaette,antepaenultima
kauf,ø,f,uf,auf,kauf,nkauf,C,DC,CDC,CCDC,KCCDC,Ra,ø,R,Ra,Rat,Rate,Raten,C,CL,CLC,CLCK,CLCKC,14,10,12,7,3,4,-1,light,schwa,light,o,c,c,CL,CKC,CDC,C,C,C,,C,C,L,K,D,2,3,4,0,1,1,1,1,1,2,1,2,CVV,CVC,CVVC,0,2,1,N,NN,T,2,Ratenkauf,antepaenultima
ber,ø,r,er,ber,eber,geber,C,KC,CKC,LCKC,CLCKC,Rat,ø,R,Ra,Rat,Ratg,Ratge,C,CL,CLC,CLCC,CLCCL,15,7,11,5,3,3,-2,light,light,schwa,c,o,c,CLC,CL,CKC,C,C,C,C,,C,L,L,K,3,2,3,1,0,1,1,1,1,2,2,1,CVVC,CVV,CVC,1,0,2,N,NV,T,2,Ratgeber,antepaenultima
saal,ø,l,al,aal,saal,ssaal,C,LC,CLC,CCLC,DCCLC,Rat,ø,R,Ra,Rat,Rath,Ratha,C,CL,CLC,CLCC,CLCCD,15,12,15,5,4,5,0,light,light,light,c,c,c,CLC,CDC,CLC,C,C,C,C,C,C,L,D,L,3,4,4,1,1,1,1,1,1,2,2,2,CVVC,CVVC,CVVC,1,1,1,N,NN,T,2,Rathaussaal,antepaenultima
gen,ø,n,en,gen,agen,lagen,C,KC,CKC,LCKC,CLCKC,rat,ø,r,ra,rat,rats,ratsc,C,CL,CLC,CLCC,CLCCC,15,15,10,5,5,3,-3,light,light,schwa,c,o,c,CLC,CCL,CKC,C,CC,C,C,,C,L,L,K,3,5,3,1,0,1,1,2,1,2,2,1,CVVC,CCVV,CVC,1,1,2,V,NV,F,2,ratschlagen,antepaenultima
ner,ø,r,er,ner,ener,iener,C,KC,CKC,LCKC,CLCKC,Rats,ø,R,Ra,Rat,Rats,Ratsd,C,CL,CLA,CLAC,CLACL,15,9,13,5,4,4,-1,light,light,schwa,c,o,c,CLA,CL,CKC,C,C,C,A,,C,L,L,K,4,3,3,1,0,1,1,1,1,2,2,1,CVVC,CVV,CVC,1,0,2,N,NN,T,2,Ratsdiener,antepaenultima
